""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"mean"	"sd"
"chr9-132"	"chr9"	132000001	133000000	"."	1000000	377.876178360838	364.239191791786	318.113375607066	344.793698437102	359.40852686669	350.472243617807	394.603640270231	376.332933776488	308.643215676503	354.942556044946	28.0309509287515
"chr9-133"	"chr9"	133000001	134000000	"."	1000000	356.381701867017	345.250418759987	353.29864290906	341.462358355584	383.451646809251	365.247633315017	427.246245067454	349.15040069165	290.558652257958	356.894188892553	36.3520450929956
"chr9-134"	"chr9"	134000001	135000000	"."	1000000	375.086818815838	347.552088218387	288.229997898524	269.838546602949	364.05204788564	351.35876699964	404.107183439043	329.885110252882	316.680799418079	338.53237328122	42.3303169606084
"chr9-135"	"chr9"	135000001	136000000	"."	1000000	368.851779832898	352.730844499787	316.185415754902	336.465348233307	373.132711211585	369.532496327208	371.46457864182	356.275919073113	324.718383159655	352.150830748253	21.5166840841357
"chr9-136"	"chr9"	136000001	137000000	"."	1000000	376.235378628485	326.261645728188	297.869797159344	383.104109374558	365.90945629322	330.968729217491	367.745800880111	367.887874954014	335.569121210782	350.172434827355	28.5556844299358
"chr9-137"	"chr9"	137000001	138000000	"."	1000000	389.033616540836	339.496245113987	307.027606457123	411.42050006746	355.487331339577	330.968729217491	380.968121810632	358.387183778731	409.514891633277	364.700469551013	35.8326214786985
"chr9-138"	"chr9"	138000001	138394717	"."	394717	109.113182201458	101.273456169596	101.699882201653	94.9431923232599	105.872279232048	115.100285741261	127.264838956263	103.451970575304	131.81637336184	110.059495640298	12.412005588884
"chr10-0"	"chr10"	1	1000000	"."	1000000	368.359539913192	319.932054717588	334.501034350461	331.46833811103	349.915106116838	333.480545466017	337.169183728281	321.967867606813	420.767508871483	346.395686542411	31.502470097702
"chr10-1"	"chr10"	1000001	2000000	"."	1000000	387.228736835248	304.971203237989	306.545616494082	343.128028396343	355.796899407507	357.859938466412	373.530566287214	362.081897013563	419.561871310247	356.744973049845	36.3550602936829
"chr10-2"	"chr10"	2000001	3000000	"."	1000000	347.193223365841	344.099584030787	322.933275237476	374.775759170763	339.905738587102	334.367068847849	321.054480094209	331.732466870298	390.626569840575	345.187574004989	23.3159024489636
"chr10-3"	"chr10"	3000001	4000000	"."	1000000	345.552423633489	374.596704354586	333.055064461338	283.163906929021	358.686201374854	359.041969642189	347.499121955251	370.790863924239	368.121335364163	348.945287959903	28.0469823222645
"chr10-4"	"chr10"	4000001	5000000	"."	1000000	321.268587594668	337.194575655587	371.614261504618	369.778749048486	355.177763271647	327.127127896217	288.825072826065	334.371547752321	345.616100887751	338.997087381929	25.7732606290524
"chr10-5"	"chr10"	5000001	6000000	"."	1000000	346.20874352643	346.976670853787	344.622823574322	314.811637703441	357.86068652704	333.0372837751	380.141726752474	338.066260987153	350.036771945618	345.751400627263	17.7786984463068
"chr10-6"	"chr10"	6000001	7000000	"."	1000000	359.991461278193	304.395785873389	343.176853685199	296.489267255092	354.042680355904	351.506520896612	340.061566431833	359.970632307945	321.101470475946	336.748470951124	23.8773536500706
"chr10-7"	"chr10"	7000001	8000000	"."	1000000	339.809624570254	371.144200166986	340.766903869994	328.136998029512	337.222815331709	343.380056563147	334.27680102473	376.069025688285	319.895832914709	343.411362017703	18.5863679166298
"chr10-8"	"chr10"	8000001	9000000	"."	1000000	330.128906149373	380.926295365186	315.703425791861	331.46833811103	329.79318170139	336.435623405458	334.27680102473	325.926488929847	360.485630809666	338.349410143171	19.9322496453522
"chr10-9"	"chr10"	9000001	10000000	"."	1000000	324.222027112903	326.261645728188	341.730883796076	333.134008151789	298.836374908394	327.570389587133	319.401689977894	304.286025697258	357.270597313036	325.85707136363	17.799627275201
"chr10-10"	"chr10"	10000001	11000000	"."	1000000	330.457066095843	352.730844499787	351.852673019937	259.844526358396	327.31663715795	331.855252599323	355.763072536826	333.579823487714	315.877041043921	328.8085485333	29.1335403840477
"chr10-11"	"chr10"	11000001	12000000	"."	1000000	340.63002443643	332.591236738788	340.766903869994	391.432459578352	357.035171679227	341.45925590251	335.103196082887	333.05200731131	326.727779095048	344.310892743839	19.6043688310803
"chr10-12"	"chr10"	12000001	13000000	"."	1000000	342.763064088489	350.429175041387	300.279746974549	376.441429211522	357.757497171064	345.891872811672	348.738714542487	356.539827161315	336.372879584939	346.134911843047	20.604835829798
"chr10-13"	"chr10"	13000001	14000000	"."	1000000	363.601220689369	342.373331936987	295.94183730718	404.757819904424	339.492981163196	346.187380605617	352.870689833275	369.73523157143	362.093147557981	353.005960063273	29.0504708565851
"chr10-14"	"chr10"	14000001	15000000	"."	1000000	342.434904142018	338.345410384787	330.163124683092	333.134008151789	354.971384559694	369.236988533263	361.961035473008	340.441433780974	334.765362836624	345.050405838361	13.7470006548548
"chr10-15"	"chr10"	15000001	16000000	"."	1000000	347.849543258782	317.630385259188	316.185415754902	299.82060733661	332.26972624483	330.525467526575	319.814887506973	337.802352898951	355.663080564721	328.617940705726	17.2651960473155
"chr10-16"	"chr10"	16000001	17000000	"."	1000000	339.481464623783	360.786687604187	356.672572650347	393.098129619111	339.905738587102	332.594022084184	316.509307274343	325.662580841645	363.298785119217	347.556587600436	23.374366777093
"chr10-17"	"chr10"	17000001	18000000	"."	1000000	341.122264356136	348.127505582987	346.550783426486	363.11606888545	337.119625975733	330.525467526575	359.481850298535	327.773845547264	341.195429829885	343.890315714339	11.9210105362003
"chr10-18"	"chr10"	18000001	19000000	"."	1000000	312.244189066728	370.568782802386	378.844110950234	343.128028396343	335.881353704013	323.433280471914	333.863603495651	316.953613930969	339.186033894491	339.344777412525	22.5845479447486
"chr10-19"	"chr10"	19000001	20000000	"."	1000000	307.485869842905	328.563315186588	362.93844216988	344.793698437102	303.686274639296	315.750077829365	305.766171518294	313.522808784339	307.437578115267	321.104915169226	20.5059545542897
"chr10-20"	"chr10"	20000001	21000000	"."	1000000	312.080109093493	354.457096593587	336.910984165666	311.480297621923	316.791322848332	333.628299362989	326.012850443154	309.828095549507	335.97100039786	326.351117341834	15.1503864851134
"chr10-21"	"chr10"	21000001	22000000	"."	1000000	329.144426309961	355.607931322787	336.428994202625	326.471327988753	326.284743598184	314.568046653588	310.311344338161	318.537062460183	314.671403482685	325.780586706325	13.9463565713699
"chr10-22"	"chr10"	22000001	23000000	"."	1000000	332.754185721137	341.222497207787	329.681134720051	301.486277377369	325.562418106347	349.142458545059	349.978307129723	347.303044074234	339.989792268648	335.23556835004	15.3476925940364
"chr10-23"	"chr10"	23000001	24000000	"."	1000000	363.108980769663	319.356637352988	340.284913906953	339.796688314825	334.539892076316	321.660233708249	367.332603351032	335.163272016928	339.587913081569	340.092348286503	16.1903286588011
"chr10-24"	"chr10"	24000001	25000000	"."	1000000	342.270824168783	353.306261864387	330.163124683092	278.166896806744	336.500489839873	341.902517593426	311.964134454476	362.609713189968	354.055563816405	334.548836268573	25.8493405274836
"chr10-25"	"chr10"	25000001	26000000	"."	1000000	338.332904811137	393.010060021785	370.650281578536	389.766789537593	329.689992345414	328.309159071993	330.9712207921	339.121893339963	350.840530319775	352.299203535366	25.7642294313074
"chr10-26"	"chr10"	26000001	27000000	"."	1000000	319.955947808786	363.663774427186	324.861235089641	343.128028396343	328.348530717717	329.638944144742	311.550936925397	346.247411721425	320.699591288867	332.010488946678	16.1640332433316
"chr10-27"	"chr10"	27000001	28000000	"."	1000000	343.747543927901	349.853757676787	351.370683056896	268.17287656219	330.825075261157	330.082205835658	300.807801169349	333.843731575917	351.644288693933	328.927551528865	27.8123985804661
"chr10-28"	"chr10"	28000001	29000000	"."	1000000	361.14002109084	322.233724175988	306.063626531041	294.823597214333	339.802549231126	353.722829351193	337.995578786439	342.816606574795	369.728852112478	336.480820563137	24.8187804474912
"chr10-29"	"chr10"	29000001	30000000	"."	1000000	345.880583579959	343.524166666187	342.694863722158	353.122048640897	338.977034383313	359.337477436133	373.530566287214	331.732466870298	337.980396333254	347.419955991046	12.7606035004915
"chr10-30"	"chr10"	30000001	31000000	"."	1000000	355.397222027605	346.401253489187	319.559345496189	273.169886684467	349.605538048908	329.047928556854	340.061566431833	352.053389661876	321.101470475946	331.821955652541	25.677976584062
"chr10-31"	"chr10"	31000001	32000000	"."	1000000	339.809624570254	322.809141540588	322.933275237476	306.483287499646	350.946999676605	328.161405175021	335.929591141045	332.788099223107	315.877041043921	328.415385011963	13.2893813239106
"chr10-32"	"chr10"	32000001	33000000	"."	1000000	336.199865159078	342.373331936987	360.528492354675	319.808647825718	327.93577329381	334.071561053905	359.895047827614	306.925106579281	303.0169070574	332.306081454274	20.4774833896637
"chr10-33"	"chr10"	33000001	34000000	"."	1000000	353.100102402311	352.155427135187	336.428994202625	331.46833811103	347.644940285352	343.380056563147	347.499121955251	348.358676427043	311.858249173134	341.321545139453	13.1202249906003
"chr10-34"	"chr10"	34000001	35000000	"."	1000000	341.450424302607	379.775460635986	328.717154793969	329.802668070271	320.402950307515	344.266579944979	342.953949135384	313.786716872541	357.672476500115	339.869820062596	20.0803173751199
"chr10-35"	"chr10"	35000001	36000000	"."	1000000	356.545781840252	338.345410384787	344.140833611281	371.444419089245	332.372915600807	326.240604514384	330.558023263021	340.177525692772	313.06388673437	339.209933414546	17.0990157975738
"chr10-36"	"chr10"	36000001	37000000	"."	1000000	335.543545266137	334.892906197187	377.880131024152	331.46833811103	320.918897087398	333.776053259961	311.137739396318	320.912235254004	305.026302992794	330.172905398776	20.9399385626991
"chr10-37"	"chr10"	37000001	38000000	"."	1000000	340.137784516725	348.702922947587	346.550783426486	316.4773077442	330.205939125297	364.06560213924	336.755986199203	335.954996281535	318.690195353473	337.504613081527	14.8829489410173
"chr10-38"	"chr10"	38000001	39000000	"."	1000000	358.02250159937	367.691695979386	345.586803500404	361.450398844691	357.035171679227	358.598707951273	354.52347994959	358.914999955136	315.877041043921	353.077866722555	15.1262687298011
"chr10-39"	"chr10"	39000001	40000000	"."	1000000	226.266283091444	298.641612227389	264.612489709514	176.561024320448	213.80834558363	242.02088324029	229.324628638721	238.309003646682	239.118116311874	236.518042974444	33.4594964070705
"chr10-40"	"chr10"	40000001	41000000	"."	1000000	456.470485540534	589.227381350378	508.017421045224	508.029362431478	432.053833474256	451.240401352776	451.624899283102	492.452492585502	357.270597313036	471.820763819587	63.8371437549232
"chr10-41"	"chr10"	41000001	42000000	"."	1000000	514.554796065822	446.523874929583	453.070565258549	396.429469700629	461.050042503696	491.133953535241	408.239158729831	544.178477873154	350.036771945618	451.690790060236	60.6766145055484
"chr10-42"	"chr10"	42000001	43000000	"."	1000000	482.559201284943	454.579718033983	413.065398326145	677.927706588891	488.188843125556	486.11032103819	473.937565853356	493.508124938311	500.339587913082	496.69071856694	72.9198635191635
"chr10-43"	"chr10"	43000001	44000000	"."	1000000	348.177703205253	309.574542154788	337.392974128707	366.447408966968	354.558627135788	346.926150090477	381.794516868789	378.180290393904	350.840530319775	352.654749251605	21.9075321630528
"chr10-44"	"chr10"	44000001	45000000	"."	1000000	338.661064757607	410.272580959785	350.888693093855	294.823597214333	362.297828834037	362.440309272547	391.71125756668	353.109022014685	300.203752747849	351.600900717931	37.6142823185141
"chr10-45"	"chr10"	45000001	46000000	"."	1000000	359.171061412016	383.803382188186	338.83894401783	318.142977784959	336.810057907803	355.348122217886	332.624010908415	330.149018341084	350.438651132696	345.036247323431	19.5039174024272
"chr10-46"	"chr10"	46000001	47000000	"."	1000000	358.678821492311	340.071662478587	378.362120987193	339.796688314825	354.558627135788	352.540798175417	366.506208292874	338.066260987153	334.765362836624	351.482950077864	14.7343942085181
"chr10-47"	"chr10"	47000001	48000000	"."	1000000	348.998103071429	410.272580959785	336.428994202625	313.145967662682	344.033312826169	322.842264884026	342.953949135384	304.813841873663	313.867645108527	337.484073302699	31.4969654143856
"chr10-48"	"chr10"	48000001	49000000	"."	1000000	355.069062081135	397.613398938585	348.47874327865	364.781738926209	357.55111845911	360.962770302826	347.499121955251	349.942124956257	339.587913081569	357.942887997732	16.7242748948564
"chr10-49"	"chr10"	49000001	50000000	"."	1000000	354.904982107899	345.250418759987	331.609094572215	359.784728803932	356.931982323251	360.371754714938	340.474763960912	342.552698486593	368.121335364163	351.111306565988	11.7242780306037
"chr10-50"	"chr10"	50000001	51000000	"."	1000000	342.763064088489	341.797914572387	340.766903869994	323.139987907236	352.598029372231	343.527810460119	314.03012209987	338.594077163558	361.289389183824	339.834144301967	14.1256533298626
"chr10-51"	"chr10"	51000001	52000000	"."	1000000	305.680990137317	332.015819374188	335.947004239584	376.441429211522	322.569926783024	325.94509672044	282.627109889883	316.689705842767	309.045094863582	322.995797451367	25.6861641278782
"chr10-52"	"chr10"	52000001	53000000	"."	1000000	324.878347005844	346.401253489187	343.65884364824	366.447408966968	307.917038234339	326.536112308328	316.509307274343	322.495683783217	324.316503972576	331.017833187005	17.927484533287
"chr10-53"	"chr10"	53000001	54000000	"."	1000000	306.173230057023	374.021286989986	351.852673019937	326.471327988753	311.735044405476	308.214629083788	311.137739396318	325.398672753443	317.082678605158	325.787475811098	22.8798397787943
"chr10-54"	"chr10"	54000001	55000000	"."	1000000	296.492511636142	359.060435510387	326.307204978764	371.444419089245	298.32042812851	317.079862902114	275.189554366465	299.271772021415	330.344691778757	319.278986712422	31.1912029630782
"chr10-55"	"chr10"	55000001	56000000	"."	1000000	280.57675423232	352.155427135187	370.650281578536	338.131018274066	298.114049416557	289.745391962277	279.321529657253	286.604183787704	340.793550642806	315.121354076301	35.1156381705655
"chr10-56"	"chr10"	56000001	57000000	"."	1000000	314.377228718786	345.250418759987	362.93844216988	329.802668070271	312.354180541335	309.101152465621	284.279900006198	286.604183787704	320.699591288867	318.378640645406	25.3827722360396
"chr10-57"	"chr10"	57000001	58000000	"."	1000000	306.009150083787	343.524166666187	356.672572650347	349.790708559379	315.037103796729	325.501835029523	307.418961634609	319.064878636587	342.401067391121	329.491160494252	18.9954612283641
"chr10-58"	"chr10"	58000001	59000000	"."	1000000	326.026906818491	348.127505582987	326.307204978764	374.775759170763	326.078364886231	334.514822744821	335.929591141045	339.385801428165	337.176637959097	338.702510523374	15.3778020459683
"chr10-59"	"chr10"	59000001	60000000	"."	1000000	322.58122738055	356.183348687387	358.600532502511	433.074210597326	321.847601291188	336.435623405458	342.953949135384	357.595459514124	353.653684629327	353.658404127028	33.0569552943838
"chr10-60"	"chr10"	60000001	61000000	"."	1000000	317.330668237021	405.093824678385	331.127104609174	336.465348233307	321.434843867281	326.6838662053	353.283887362354	330.940742605691	356.868718125957	342.136555991608	27.0793110757474
"chr10-61"	"chr10"	61000001	62000000	"."	1000000	300.594510967023	333.742071467988	347.032773389527	376.441429211522	345.271585097889	319.296171356695	308.658554221846	327.246029370859	339.989792268648	333.141435261333	22.7690056104334
