""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"mean"	"sd"
"chr12-93"	"chr12"	93000001	94000000	"."	1000000	2.02812731310141	1.95607843137255	2.08851422550053	1.91644204851752	2.03770028275212	2.06171648987464	2.00609291698401	2.02587800369686	1.96465863453815	2.17616580310881	2.08546168958743	2.06440677966102	2.03427021822459	0.0694890064064046
"chr12-94"	"chr12"	94000001	95000000	"."	1000000	2.14063656550703	1.90901960784314	2.09483667017914	2.03504043126685	2.03393025447691	1.91128254580521	2.03198781416603	2.06654343807763	2.03373493975904	2.21761658031088	2.07465618860511	1.83050847457627	2.03164945921444	0.105970358657549
"chr12-95"	"chr12"	95000001	96000000	"."	1000000	1.92450037009623	1.94196078431373	1.95574288724974	1.87061994609164	2.15268614514609	2.04050144648023	2.14318354912414	1.84473197781885	1.95180722891566	2.06735751295337	2.0196463654224	1.85762711864407	1.98086377768801	0.104642683492342
"chr12-96"	"chr12"	96000001	97000000	"."	1000000	2.0680977054034	1.99058823529412	2.24657534246575	1.99191374663073	1.96606974552309	2.02892960462874	2.0990099009901	1.89463955637708	2.01124497991968	2.21243523316062	2.01277013752456	1.96949152542373	2.0409804761118	0.10210460847744
"chr12-97"	"chr12"	97000001	98000000	"."	1000000	2.00296076980015	2.02666666666667	1.87987355110643	1.98652291105121	1.94910461828464	2.1099324975892	1.98324447829398	1.82994454713494	2.03212851405622	1.86787564766839	2.06974459724951	2.14237288135593	1.99003097335477	0.0961238904939983
"chr12-98"	"chr12"	98000001	99000000	"."	1000000	2.13619541080681	1.97960784313725	2.03582718651212	1.97843665768194	2.05466540999057	2.09257473481196	2.02741812642803	2.05730129390018	1.98232931726908	2.17616580310881	2.01375245579568	2.03389830508475	2.04734771204393	0.0618578824533149
"chr12-99"	"chr12"	99000001	100000000	"."	1000000	2.04589193190229	1.95764705882353	1.80400421496312	2.08625336927224	2.07917059377945	1.94599807135969	1.93602437166794	1.85027726432532	1.94859437751004	1.87305699481865	1.97151277013752	1.83050847457627	1.94407829109467	0.093525356813861
"chr12-100"	"chr12"	100000001	101000000	"."	1000000	2.02072538860104	2.04392156862745	2.07797681770285	2.05660377358491	2.26013195098963	2.0327868852459	2.04265041888804	2.02402957486137	1.92289156626506	2.04145077720207	1.99803536345776	1.98305084745763	2.04202124440698	0.0795148350651671
"chr12-101"	"chr12"	101000001	102000000	"."	1000000	1.95262768319763	1.93725490196078	2.1159114857745	1.98652291105121	1.99245994344958	2.12343297974928	1.98172124904798	2.17929759704251	1.9710843373494	2.02331606217617	1.98821218074656	1.87118644067797	2.01025231435196	0.0876059373389239
"chr12-102"	"chr12"	102000001	103000000	"."	1000000	1.94374537379719	1.93725490196078	1.9072708113804	1.91644204851752	1.94533459000942	2.19479267116683	1.98933739527799	1.92051756007394	1.94698795180723	2.04922279792746	2	2.17627118644068	1.99393144069662	0.0981226359184127
"chr12-103"	"chr12"	103000001	104000000	"."	1000000	2.11695040710585	2.06117647058824	2.13487881981033	1.91105121293801	1.86804901036758	2.05593056894889	2.11881188118812	1.9445471349353	2.04658634538153	2.12176165803109	2.12573673870334	1.86779661016949	2.03110640484731	0.104414849260475
"chr12-104"	"chr12"	104000001	105000000	"."	1000000	2.22057735011103	2.05960784313725	2.21917808219178	2.17520215633423	2.03581526861451	1.87849566055931	1.91622239146992	2.23844731977819	2.0578313253012	2.16839378238342	2.11689587426326	1.98983050847458	2.08970813021822	0.120515011586385
"chr12-105"	"chr12"	105000001	106000000	"."	1000000	2.1820873427091	2.24941176470588	1.96206533192835	1.98382749326146	1.95287464655985	2.05593056894889	1.96953541507997	2.08687615526802	2.05301204819277	2.01554404145078	2.04813359528487	2.21694915254237	2.06468729632769	0.1014035677697
"chr12-106"	"chr12"	106000001	107000000	"."	1000000	1.95854922279793	2.13490196078431	2.14120126448894	2.14285714285714	1.92459943449576	2.07328833172613	1.9025133282559	1.99445471349353	1.95502008032129	2.20984455958549	2.16699410609037	1.99322033898305	2.04978704032332	0.1066427458015
"chr12-107"	"chr12"	107000001	108000000	"."	1000000	2.21613619541081	2.08313725490196	2.07165437302424	1.90566037735849	2.16211121583412	1.72227579556413	2.03503427265803	2.16266173752311	2.00481927710843	2.18652849740933	2.1188605108055	1.95254237288136	2.05178515670662	0.14070398216021
"chr12-108"	"chr12"	108000001	109000000	"."	1000000	2.05181347150259	2.17411764705882	2	1.92991913746631	2.02450518378888	1.88428158148505	2	2.17929759704251	2.0995983935743	2.10621761658031	2.16208251473477	1.88474576271186	2.04138157549545	0.106283877271132
"chr12-109"	"chr12"	109000001	110000000	"."	1000000	2.18948926720947	1.99372549019608	2.01685985247629	2.08086253369272	1.93402450518379	1.92671166827387	1.95277989337395	2.00184842883549	2.0144578313253	2.10362694300518	2.24066797642436	1.99661016949153	2.03763871329067	0.0984450569681787
"chr12-110"	"chr12"	110000001	111000000	"."	1000000	2.05773501110289	1.99372549019608	2.22550052687039	1.8167115902965	1.83411875589067	1.82063645130183	1.91165270373191	2.09426987060998	1.8859437751004	2.2279792746114	2.05304518664047	2.05762711864407	1.99824547958305	0.146249743234976
"chr12-111"	"chr12"	111000001	112000000	"."	1000000	2.1080680977054	2.19921568627451	2.01053740779768	2.08625336927224	1.79453345900094	1.88813886210222	1.98324447829398	2.00924214417745	1.92128514056225	1.81865284974093	2.11001964636542	1.93898305084746	1.98901451601171	0.123389221875001
"chr12-112"	"chr12"	112000001	113000000	"."	1000000	2.00740192450037	2.03607843137255	2.01475237091675	2.17250673854447	2.0942507068803	1.94792671166827	1.93145468392993	2.07948243992606	1.99036144578313	2.08031088082902	2.02554027504912	1.83728813559322	2.0181128954161	0.0872179416047029
"chr12-113"	"chr12"	113000001	114000000	"."	1000000	1.98371576609919	2.06117647058824	2.10958904109589	2.08355795148248	1.94156456173421	2.04243008678881	2.01218583396801	2.05545286506469	1.92771084337349	2.0699481865285	2.31827111984283	2.12542372881356	2.06091887128166	0.10182459758926
"chr12-114"	"chr12"	114000001	115000000	"."	1000000	2.14951887490748	1.8478431372549	2.06322444678609	2.14285714285714	2.02450518378888	1.75506268081003	2.06397562833206	2.16635859519408	2.04497991967872	2.16062176165803	2.03732809430255	2.10847457627119	2.04706250348676	0.126735253526711
"chr12-115"	"chr12"	115000001	116000000	"."	1000000	2.17024426350851	1.96392156862745	1.99789251844046	1.97304582210243	1.99622997172479	1.93249758919961	1.96648895658797	2.14787430683919	2.0144578313253	2.0259067357513	2.11689587426326	2.00338983050847	2.02573710573989	0.0769792544399751
"chr12-116"	"chr12"	116000001	117000000	"."	1000000	2.03256846780163	1.93098039215686	2.21285563751317	2.08625336927224	1.86616399622997	1.94406943105111	1.87052551408987	2.02772643253235	1.90361445783133	2.39637305699482	2.0992141453831	1.96949152542373	2.02831970219001	0.155123469836281
"chr12-117"	"chr12"	117000001	118000000	"."	1000000	2.05181347150259	2.17254901960784	2.10748155953635	2.16172506738544	1.91517436380773	2.04050144648023	2.00913937547601	2.24584103512015	1.89879518072289	2.04663212435233	2.23870333988212	2.03389830508475	2.07685452407987	0.112487622381683
"chr12-118"	"chr12"	118000001	119000000	"."	1000000	2.08882309400444	2.18980392156863	2.10958904109589	1.93261455525606	1.94533459000942	1.95949855351977	1.98172124904798	2.090573012939	1.93895582329317	1.97150259067358	1.99705304518664	2.04406779661017	2.02079477276706	0.0825348205218552
"chr12-119"	"chr12"	119000001	120000000	"."	1000000	2.0680977054034	2.19607843137255	2.05900948366702	2.0188679245283	2.08294062205467	2.21793635486982	2.02132520944402	2.17560073937153	1.92771084337349	2.05181347150259	2.12278978388998	2.07796610169492	2.08501138926436	0.0825343557314705
"chr12-120"	"chr12"	120000001	121000000	"."	1000000	2.08438193930422	2.07686274509804	2.12644889357218	2.00269541778976	2.0923656927427	1.87078109932498	1.93297791317593	2.08502772643253	2.06907630522088	2.02331606217617	2.29371316306483	1.90847457627119	2.04717679451445	0.112503374436758
"chr12-121"	"chr12"	121000001	122000000	"."	1000000	1.87564766839378	2.23372549019608	1.88198103266596	2.04582210242588	2.16399622997172	1.87270973963356	1.87661843107388	2.04251386321627	1.94056224899598	1.97668393782383	2.17288801571709	1.85762711864407	1.99506465656318	0.134904599205879
"chr12-122"	"chr12"	122000001	123000000	"."	1000000	1.95854922279793	2.04862745098039	2.08640674394099	1.80053908355795	2.01319509896324	1.99807135969142	1.92383853769992	2.04251386321627	1.90843373493976	1.96113989637306	2.08840864440079	1.84745762711864	1.97309843864003	0.0911616098116797
"chr12-123"	"chr12"	123000001	124000000	"."	1000000	1.98075499629904	1.84156862745098	2.06533192834563	2.23989218328841	1.94533459000942	1.79556412729026	1.92688499619193	1.88909426987061	2.02409638554217	2.05958549222798	2.05304518664047	2.06440677966102	1.99046329690149	0.120497950038118
"chr12-124"	"chr12"	124000001	125000000	"."	1000000	2.01776461880089	2.11294117647059	2.28661749209694	2.05121293800539	1.98491988689915	2.04628736740598	1.96648895658797	2.28280961182994	2.04497991967872	2.05958549222798	2.27603143418468	2.01694915254237	2.09554900389422	0.118251175020666
"chr12-125"	"chr12"	125000001	126000000	"."	1000000	2.11102886750555	2.17411764705882	2.01264488935722	2.1644204851752	1.88689915174364	1.97107039537126	1.92383853769992	2.13308687615527	1.97269076305221	1.94559585492228	2.11100196463654	2.17966101694915	2.04883803746892	0.107307137014444
"chr12-126"	"chr12"	126000001	127000000	"."	1000000	2.1880088823094	2.03450980392157	2.10748155953635	2.02425876010782	2.00377002827521	2.02507232401157	2.03503427265803	2.08133086876155	2.01285140562249	1.9740932642487	1.90962671905697	1.88135593220339	2.02311615172609	0.0819266685202
"chr12-127"	"chr12"	127000001	128000000	"."	1000000	1.9659511472983	2.04078431372549	2.08219178082192	1.92183288409704	1.937794533459	1.91321118611379	1.95430312261995	2.26247689463956	1.94698795180723	1.96632124352332	2.01375245579568	2.2271186440678	2.01939384649742	0.116492490431524
"chr12-128"	"chr12"	128000001	129000000	"."	1000000	1.98815692079941	2.28078431372549	2.08219178082192	2.14824797843666	2.02827521206409	1.98649951783992	2.04569687738005	2.12199630314233	2.00803212851406	1.89378238341969	2.10019646365422	1.95932203389831	2.05359849280801	0.101906034598256
"chr12-129"	"chr12"	129000001	130000000	"."	1000000	1.97187268689859	2.0956862745098	2.01896733403583	2.04582210242588	2.08105560791706	1.95178399228544	2.04722010662605	2.13493530499076	1.91325301204819	2.06476683937824	2.04027504911591	2.02033898305085	2.03216477444022	0.0625802527070005
"chr12-130"	"chr12"	130000001	131000000	"."	1000000	1.94078460399704	2.08470588235294	2.07165437302424	1.94339622641509	2.09048067860509	2.04821600771456	2.11881188118812	2.19778188539741	1.89879518072289	2.15544041450777	2.13163064833006	2.06779661016949	2.06245786603539	0.0915923207238041
"chr12-131"	"chr12"	131000001	132000000	"."	1000000	2.13471502590674	2.05176470588235	2.08008429926238	2.07547169811321	2.19604147031103	1.97299903567985	2.08987052551409	2.20887245841035	2.04176706827309	2.23834196891192	2.26031434184676	1.92203389830508	2.10602304136807	0.10501339684639
"chr12-132"	"chr12"	132000001	133000000	"."	1000000	1.960029607698	1.91843137254902	1.81875658587987	1.93800539083558	2.09990574929312	1.92092574734812	1.95125666412795	2.10166358595194	1.92931726907631	2.01295336787565	2.17288801571709	2.03389830508475	1.98816930511978	0.0992757815414751
"chr12-133"	"chr12"	133000001	133275309	"."	275309	0.562546262028127	0.566274509803922	0.611169652265543	0.566037735849057	0.550424128180961	0.640308582449373	0.589489718202589	0.591497227356747	0.571887550200803	0.523316062176166	0.568762278978389	0.610169491525424	0.579323599918092	0.0311936581972983
"chr13-0"	"chr13"	1	1000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-1"	"chr13"	1000001	2000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-2"	"chr13"	2000001	3000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-3"	"chr13"	3000001	4000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-4"	"chr13"	4000001	5000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-5"	"chr13"	5000001	6000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-6"	"chr13"	6000001	7000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-7"	"chr13"	7000001	8000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-8"	"chr13"	8000001	9000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-9"	"chr13"	9000001	10000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-10"	"chr13"	10000001	11000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-11"	"chr13"	11000001	12000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-12"	"chr13"	12000001	13000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-13"	"chr13"	13000001	14000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-14"	"chr13"	14000001	15000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-15"	"chr13"	15000001	16000000	"."	1000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"chr13-16"	"chr13"	16000001	17000000	"."	1000000	6.67061435973353	5.16392156862745	6.3940990516333	7.09973045822102	6.48821866163996	4.51108968177435	6.77380045696877	6.81330868761553	5.9566265060241	8.70725388601036	7.09626719056974	6.07118644067797	6.47884307912467	1.04513623577458
"chr13-17"	"chr13"	17000001	18000000	"."	1000000	9.26276831976314	8.91450980392157	10.0611169652266	7.99460916442048	9.22525918944392	7.83606557377049	10.00761614623	8.77264325323475	9.06827309236948	10.2564766839378	7.98919449901768	7.91186440677966	8.9416997581763	0.875628440980821
"chr13-18"	"chr13"	18000001	19000000	"."	1000000	3.14581791265729	4.02352941176471	2.51211801896733	3.23450134770889	2.4674835061263	2.06943105110897	2.22391469916222	2.06099815157116	1.92128514056225	3.36010362694301	1.85461689587426	3.5728813559322	2.70389009319822	0.730919920420122
"chr13-19"	"chr13"	19000001	20000000	"."	1000000	1.95706883789785	1.97176470588235	2.12012644889357	2.02964959568733	1.92648444863336	1.94599807135969	2.05788271134806	2.0720887245841	2.06746987951807	2.04145077720207	2.09037328094303	1.92881355932203	2.01743092010596	0.0678747931154326
"chr13-20"	"chr13"	20000001	21000000	"."	1000000	1.95706883789785	2.08627450980392	2.08008429926238	1.87061994609164	1.9076343072573	1.97685631629701	2.11119573495811	1.84658040665434	1.9710843373494	2.14507772020725	2.0049115913556	2.2	2.01311566726124	0.111702412641658
"chr13-21"	"chr13"	21000001	22000000	"."	1000000	2.01776461880089	2.06901960784314	2.19388830347734	1.97843665768194	2.03581526861451	1.97685631629701	2.03960396039604	2.06839186691312	2.10120481927711	2.02331606217617	1.90471512770138	2.01694915254237	2.03549681347675	0.0714991889734947
"chr13-22"	"chr13"	22000001	23000000	"."	1000000	2.05329385640266	1.86980392156863	1.94731296101159	1.8355795148248	1.95852968897267	1.87849566055931	1.95277989337395	2.01109057301294	1.98875502008032	1.83160621761658	1.9901768172888	1.97627118644068	1.94114127592941	0.071355307320371
"chr13-23"	"chr13"	23000001	24000000	"."	1000000	2.11102886750555	2.10823529411765	1.9536354056902	1.91913746630728	1.94533459000942	1.85535197685632	1.95277989337395	1.95563770794824	2.11566265060241	2.18134715025907	2.07760314341847	1.99322033898305	2.0140812070893	0.100359946263429
"chr13-24"	"chr13"	24000001	25000000	"."	1000000	2.00148038490007	2.11294117647059	2.07376185458377	2.15633423180593	1.98868991517436	2.05593056894889	1.93450114242193	2.06839186691312	1.90361445783133	2.0699481865285	2.05009823182711	2.01016949152542	2.03548845907759	0.071697472168607
"chr13-25"	"chr13"	25000001	26000000	"."	1000000	2.02664692820133	2.10352941176471	2.03582718651212	2.09164420485175	1.937794533459	2.05785920925747	2.08377760853008	2.15526802218115	1.95341365461847	2.03108808290155	2.07662082514735	2.03389830508475	2.04894733104248	0.0609479717314411
"chr13-26"	"chr13"	26000001	27000000	"."	1000000	2.07105847520355	1.99058823529412	2.12223393045311	2.09973045822102	2.0942507068803	2.03471552555448	1.98933739527799	2.17560073937153	1.8859437751004	1.94300518134715	1.9852652259332	1.8271186440678	2.01823735772539	0.101548893069076
"chr13-27"	"chr13"	27000001	28000000	"."	1000000	2.1480384900074	1.90588235294118	1.98103266596417	1.97574123989218	1.88689915174364	1.88428158148505	2.04722010662605	1.8354898336414	2.07068273092369	1.88341968911917	2.25049115913556	2.05084745762712	1.99333553825889	0.124529289093518
"chr13-28"	"chr13"	28000001	29000000	"."	1000000	1.99703923019985	2.0643137254902	2.28240252897787	2.20485175202156	1.74175306314797	1.95949855351977	2.17517136329018	1.96118299445471	2.13493975903614	2.02849740932642	1.93811394891945	2.16271186440678	2.05420634939924	0.147848202061912
"chr13-29"	"chr13"	29000001	30000000	"."	1000000	1.96891191709845	2.23058823529412	2.20231822971549	2.07277628032345	2.05655042412818	2.0327868852459	2.06854531607007	2.04251386321627	2.07228915662651	2.09844559585492	2.11198428290766	2.09830508474576	2.08800127260223	0.0709264756953984
