""	"id"	"symbol"	"chr"	"start"	"end"
"33678"	"ENSG00000175634"	"RPS6KB2"	"chr11"	67428460	67435401
"33679"	"ENSG00000255949"	"RPS6KB2-AS1"	"chr11"	67431367	67435399
"33680"	"ENSG00000172725"	"CORO1B"	"chr11"	67435510	67443821
"33681"	"ENSG00000213402"	"PTPRCAP"	"chr11"	67435510	67437682
"33682"	"ENSG00000175514"	"GPR152"	"chr11"	67451301	67452729
"33683"	"ENSG00000175544"	"CABP4"	"chr11"	67452406	67460313
"33684"	"ENSG00000172663"	"TMEM134"	"chr11"	67461710	67469272
"33685"	"ENSG00000110711"	"AIP"	"chr11"	67483026	67491103
"33686"	"ENSG00000276769"	"MIR6752"	"chr11"	67490245	67490315
"33687"	"ENSG00000110697"	"PITPNM1"	"chr11"	67491768	67506263
"33688"	"ENSG00000167797"	"CDK2AP2"	"chr11"	67506497	67508649
"33689"	"ENSG00000167791"	"CABP2"	"chr11"	67518912	67524517
"33690"	"ENSG00000283257"	"AP001184.1"	"chr11"	67538899	67540584
"33691"	"ENSG00000084207"	"GSTP1"	"chr11"	67583595	67586656
"33692"	"ENSG00000184224"	"C11orf72"	"chr11"	67602880	67606706
"33693"	"ENSG00000255119"	"AP003385.3"	"chr11"	67605521	67606642
"33694"	"ENSG00000167792"	"NDUFV1"	"chr11"	67605653	67612554
"33695"	"ENSG00000231793"	"DOC2GP"	"chr11"	67612651	67616257
"33696"	"ENSG00000167799"	"NUDT8"	"chr11"	67627938	67629937
"33697"	"ENSG00000167800"	"TBX10"	"chr11"	67631303	67639560
"33698"	"ENSG00000132744"	"ACY3"	"chr11"	67642555	67650730
"33699"	"ENSG00000227834"	"AP003385.1"	"chr11"	67651576	67653404
"33700"	"ENSG00000132746"	"ALDH3B2"	"chr11"	67662162	67681200
"33701"	"ENSG00000239559"	"RPL37P2"	"chr11"	67682772	67683058
"33702"	"ENSG00000184795"	"UNC93B5"	"chr11"	67711702	67716005
"33703"	"ENSG00000235855"	"OR7E145P"	"chr11"	67722483	67723455
"33704"	"ENSG00000254447"	"OR7E11P"	"chr11"	67735600	67784229
"33705"	"ENSG00000285537"	"AP003385.5"	"chr11"	67735608	67736559
"33706"	"ENSG00000254883"	"AP003385.2"	"chr11"	67744322	67744645
"33707"	"ENSG00000255147"	"AP003385.4"	"chr11"	67749043	67756968
"33708"	"ENSG00000227620"	"ALG1L8P"	"chr11"	67785273	67792335
"33709"	"ENSG00000160172"	"FAM86C2P"	"chr11"	67791648	67805336
"33710"	"ENSG00000273819"	"ENPP7P7"	"chr11"	67812557	67873367
"33711"	"ENSG00000254792"	"AP003716.2"	"chr11"	67840942	67841049
"33712"	"ENSG00000251637"	"AP003716.1"	"chr11"	67886477	67906350
"33713"	"ENSG00000206587"	"RNU6-46P"	"chr11"	67895631	67895737
"33714"	"ENSG00000243672"	"RPS3AP40"	"chr11"	67925651	67926431
"33715"	"ENSG00000254610"	"AC004923.1"	"chr11"	67934563	67955802
"33716"	"ENSG00000254850"	"AC004923.2"	"chr11"	67935558	67935926
"33717"	"ENSG00000255230"	"AC004923.3"	"chr11"	67965873	67966227
"33718"	"ENSG00000255554"	"OR7E1P"	"chr11"	67974286	67975243
"33719"	"ENSG00000110057"	"UNC93B1"	"chr11"	67991100	68004982
"33720"	"ENSG00000006534"	"ALDH3B1"	"chr11"	68008578	68029282
"33721"	"ENSG00000255306"	"AC004923.4"	"chr11"	68024809	68030461
"33722"	"ENSG00000110717"	"NDUFS8"	"chr11"	68030617	68036644
"33723"	"ENSG00000284293"	"MIR7113"	"chr11"	68032864	68032922
"33724"	"ENSG00000284435"	"MIR4691"	"chr11"	68033897	68033981
"33725"	"ENSG00000110719"	"TCIRG1"	"chr11"	68039025	68050895
"33726"	"ENSG00000275022"	"MIR6753"	"chr11"	68044794	68044957
"33727"	"ENSG00000255031"	"AP002807.1"	"chr11"	68050740	68053762
"33728"	"ENSG00000110721"	"CHKA"	"chr11"	68052859	68121444
"33729"	"ENSG00000255236"	"AP002992.1"	"chr11"	68121624	68130518
"33730"	"ENSG00000110066"	"KMT5B"	"chr11"	68154863	68213828
"33731"	"ENSG00000171067"	"C11orf24"	"chr11"	68261338	68272001
"33732"	"ENSG00000286369"	"AP002813.1"	"chr11"	68272102	68284879
"33733"	"ENSG00000162337"	"LRP5"	"chr11"	68312591	68449275
"33734"	"ENSG00000110075"	"PPP6R3"	"chr11"	68460731	68615334
"33735"	"ENSG00000254856"	"NDUFA3P2"	"chr11"	68488609	68488840
"33736"	"ENSG00000260808"	"AP003096.1"	"chr11"	68612899	68616711
"33737"	"ENSG00000069482"	"GAL"	"chr11"	68683779	68691175
"33738"	"ENSG00000132749"	"TESMIN"	"chr11"	68707440	68751520
"33739"	"ENSG00000110090"	"CPT1A"	"chr11"	68754620	68844410
"33740"	"ENSG00000250508"	"AP000808.1"	"chr11"	68870664	68874542
"33741"	"ENSG00000197345"	"MRPL21"	"chr11"	68891276	68903835
"33742"	"ENSG00000132740"	"IGHMBP2"	"chr11"	68903842	68940602
"33743"	"ENSG00000255741"	"AP000808.2"	"chr11"	68941503	68942852
"33744"	"ENSG00000172938"	"MRGPRD"	"chr11"	68980021	68980986
"33745"	"ENSG00000261625"	"AP003071.4"	"chr11"	69000765	69002048
"33746"	"ENSG00000261276"	"AP003071.3"	"chr11"	69004394	69005100
"33747"	"ENSG00000172935"	"MRGPRF"	"chr11"	69004395	69013382
"33748"	"ENSG00000256508"	"MRGPRF-AS1"	"chr11"	69012283	69018447
"33749"	"ENSG00000162341"	"TPCN2"	"chr11"	69048932	69136316
"33750"	"ENSG00000287725"	"AP003071.5"	"chr11"	69072915	69162440
"33751"	"ENSG00000265539"	"MIR3164"	"chr11"	69083176	69083258
"33752"	"ENSG00000260895"	"AP003071.1"	"chr11"	69103493	69109094
"33753"	"ENSG00000261070"	"AP003071.2"	"chr11"	69147228	69171564
"33754"	"ENSG00000284713"	"SMIM38"	"chr11"	69155478	69159752
"33755"	"ENSG00000172927"	"MYEOV"	"chr11"	69294151	69367726
"33756"	"ENSG00000213275"	"IFITM9P"	"chr11"	69303412	69303807
"33757"	"ENSG00000260877"	"AP005233.2"	"chr11"	69371463	69372512
"33758"	"ENSG00000259854"	"AP005233.1"	"chr11"	69414307	69416832
"33759"	"ENSG00000255980"	"AP000439.3"	"chr11"	69425690	69429621
"33760"	"ENSG00000255606"	"AP000439.1"	"chr11"	69438365	69444743
"33761"	"ENSG00000261347"	"AP000439.4"	"chr11"	69467598	69469705
"33762"	"ENSG00000255774"	"AP000439.2"	"chr11"	69475567	69481545
"33763"	"ENSG00000285094"	"LINC01488"	"chr11"	69481662	69494952
"33764"	"ENSG00000110092"	"CCND1"	"chr11"	69641087	69654474
"33765"	"ENSG00000149716"	"LTO1"	"chr11"	69653076	69675416
"33766"	"ENSG00000162344"	"FGF19"	"chr11"	69698238	69704022
"33767"	"ENSG00000256441"	"AP001888.1"	"chr11"	69737298	69738017
"33768"	"ENSG00000075388"	"FGF4"	"chr11"	69771022	69775341
"33769"	"ENSG00000186895"	"FGF3"	"chr11"	69809968	69819416
"33770"	"ENSG00000260348"	"AP007216.1"	"chr11"	69909184	69910994
"33771"	"ENSG00000260679"	"AP007216.2"	"chr11"	69921638	69926813
"33772"	"ENSG00000255191"	"AP003555.3"	"chr11"	69985876	70015815
"33773"	"ENSG00000254605"	"AP003555.2"	"chr11"	70014858	70021059
"33774"	"ENSG00000248844"	"AP003555.1"	"chr11"	70056230	70065371
"33775"	"ENSG00000254417"	"LINC02584"	"chr11"	70072434	70075433
"33776"	"ENSG00000202070"	"RNU6-1175P"	"chr11"	70075363	70075469
"33777"	"ENSG00000131620"	"ANO1"	"chr11"	70078302	70189528
"33778"	"ENSG00000255143"	"AP000879.2"	"chr11"	70129297	70149623
"33779"	"ENSG00000254902"	"ANO1-AS1"	"chr11"	70187788	70188509
"33780"	"ENSG00000168040"	"FADD"	"chr11"	70203163	70207390
"33781"	"ENSG00000254721"	"AP000879.1"	"chr11"	70206291	70207390
"33782"	"ENSG00000131626"	"PPFIA1"	"chr11"	70270700	70385312
"33783"	"ENSG00000255329"	"H2AFZP4"	"chr11"	70278921	70279297
"33784"	"ENSG00000254604"	"AP002336.2"	"chr11"	70282367	70363368
"33785"	"ENSG00000221333"	"MIR548K"	"chr11"	70283955	70284070
"33786"	"ENSG00000254484"	"AP002336.1"	"chr11"	70319928	70321415
"33787"	"ENSG00000255539"	"AP002336.3"	"chr11"	70324871	70327209
"33788"	"ENSG00000254495"	"AP000487.2"	"chr11"	70358198	70358677
"33789"	"ENSG00000246889"	"AP000487.1"	"chr11"	70372246	70398488
"33790"	"ENSG00000085733"	"CTTN"	"chr11"	70398404	70436584
"33791"	"ENSG00000162105"	"SHANK2"	"chr11"	70467856	71252577
"33792"	"ENSG00000227726"	"AP001271.1"	"chr11"	70477277	70477592
"33793"	"ENSG00000279459"	"AP001271.2"	"chr11"	70603304	70604859
"33794"	"ENSG00000226627"	"SHANK2-AS1"	"chr11"	70626441	70635658
"33795"	"ENSG00000236262"	"SHANK2-AS2"	"chr11"	70646165	70647562
"33796"	"ENSG00000207196"	"RF00019"	"chr11"	70705167	70705269
"33797"	"ENSG00000280089"	"AP000590.1"	"chr11"	70705605	70706068
"33798"	"ENSG00000171671"	"SHANK2-AS3"	"chr11"	70862790	70865115
"33799"	"ENSG00000263744"	"MIR3664"	"chr11"	70872270	70872368
"33800"	"ENSG00000286708"	"AP003783.1"	"chr11"	70886090	70896305
"33801"	"ENSG00000172900"	"AP002387.1"	"chr11"	71382601	71423423
"33802"	"ENSG00000172893"	"DHCR7"	"chr11"	71428193	71452868
"33803"	"ENSG00000254682"	"AP002387.2"	"chr11"	71448674	71452157
"33804"	"ENSG00000172890"	"NADSYN1"	"chr11"	71453109	71524107
"33805"	"ENSG00000278349"	"MIR6754"	"chr11"	71473503	71473568
"33806"	"ENSG00000254924"	"AP000867.2"	"chr11"	71506061	71506380
"33807"	"ENSG00000244411"	"KRTAP5-7"	"chr11"	71527267	71528674
"33808"	"ENSG00000241233"	"KRTAP5-8"	"chr11"	71538025	71539207
"33809"	"ENSG00000254997"	"KRTAP5-9"	"chr11"	71548418	71549553
"33810"	"ENSG00000286948"	"AP000867.5"	"chr11"	71563389	71565608
"33811"	"ENSG00000204572"	"KRTAP5-10"	"chr11"	71565563	71566738
"33812"	"ENSG00000248903"	"AP000867.1"	"chr11"	71568680	71568934
"33813"	"ENSG00000204571"	"KRTAP5-11"	"chr11"	71579714	71603353
"33814"	"ENSG00000249387"	"KRTAP5-14P"	"chr11"	71579728	71579848
"33815"	"ENSG00000184055"	"OR7E87P"	"chr11"	71593454	71594382
"33816"	"ENSG00000255562"	"UNC93B6"	"chr11"	71603260	71608040
"33817"	"ENSG00000255261"	"OR7E4P"	"chr11"	71620020	71621032
"33818"	"ENSG00000255415"	"AP000867.3"	"chr11"	71629045	71629421
"33819"	"ENSG00000284625"	"AP000867.4"	"chr11"	71639551	71639769
"33820"	"ENSG00000239481"	"RPS3AP41"	"chr11"	71669520	71670297
"33821"	"ENSG00000248671"	"AP003498.1"	"chr11"	71673885	71818238
"33822"	"ENSG00000254805"	"SNRPCP14"	"chr11"	71690453	71690657
"33823"	"ENSG00000254972"	"AP003498.2"	"chr11"	71701268	71705404
"33824"	"ENSG00000255319"	"ENPP7P8"	"chr11"	71711740	71781183
"33825"	"ENSG00000285933"	"AP003498.3"	"chr11"	71745331	71747051
"33826"	"ENSG00000158483"	"FAM86C1"	"chr11"	71787510	71801237
"33827"	"ENSG00000254978"	"ALG1L9P"	"chr11"	71800541	71804640
"33828"	"ENSG00000214534"	"ZNF705E"	"chr11"	71814045	71821548
"33829"	"ENSG00000184276"	"DEFB108B"	"chr11"	71833200	71837710
"33830"	"ENSG00000252902"	"RNA5SP342"	"chr11"	71845196	71845245
"33831"	"ENSG00000255157"	"DEFB130C"	"chr11"	71856277	71863658
"33832"	"ENSG00000254469"	"AP002495.1"	"chr11"	71865509	71928654
"33833"	"ENSG00000225805"	"DEFB131B"	"chr11"	71878453	71884561
"33834"	"ENSG00000228915"	"OR7E128P"	"chr11"	71893410	71894433
"33835"	"ENSG00000254593"	"OR7E126P"	"chr11"	71903194	71904081
"33836"	"ENSG00000137522"	"RNF121"	"chr11"	71929018	71997597
"33837"	"ENSG00000255296"	"AP002490.2"	"chr11"	71938671	71939544
"33838"	"ENSG00000137496"	"IL18BP"	"chr11"	71998541	72005715
"33839"	"ENSG00000137497"	"NUMA1"	"chr11"	72002864	72080693
"33840"	"ENSG00000251143"	"AP002490.1"	"chr11"	72014291	72020910
"33841"	"ENSG00000207012"	"RNU6-72P"	"chr11"	72047873	72047951
"33842"	"ENSG00000263742"	"MIR3165"	"chr11"	72072228	72072302
"33843"	"ENSG00000184154"	"LRTOMT"	"chr11"	72080331	72110782
"33844"	"ENSG00000284922"	"AP000812.5"	"chr11"	72080777	72110782
"33845"	"ENSG00000149357"	"LAMTOR1"	"chr11"	72085895	72103297
"33846"	"ENSG00000284844"	"AP000812.4"	"chr11"	72105924	72109329
"33847"	"ENSG00000110200"	"ANAPC15"	"chr11"	72106378	72112780
"33848"	"ENSG00000110203"	"FOLR3"	"chr11"	72114869	72139892
"33849"	"ENSG00000257075"	"RPEP6"	"chr11"	72131282	72131907
"33850"	"ENSG00000256518"	"AP000812.3"	"chr11"	72158822	72159734
"33851"	"ENSG00000204971"	"AP000812.1"	"chr11"	72163322	72209241
"33852"	"ENSG00000255860"	"AP000812.2"	"chr11"	72172455	72177954
"33853"	"ENSG00000110195"	"FOLR1"	"chr11"	72189558	72196323
"33854"	"ENSG00000165457"	"FOLR2"	"chr11"	72216601	72221950
"33855"	"ENSG00000165458"	"INPPL1"	"chr11"	72223701	72239147
"33856"	"ENSG00000165462"	"PHOX2A"	"chr11"	72239077	72245664
"33857"	"ENSG00000228286"	"AP000593.2"	"chr11"	72249856	72251288
"33858"	"ENSG00000285864"	"AP000593.4"	"chr11"	72261731	72290688
"33859"	"ENSG00000213365"	"AP000593.1"	"chr11"	72280151	72281178
"33860"	"ENSG00000162129"	"CLPB"	"chr11"	72285495	72434680
"33861"	"ENSG00000255843"	"AP000593.3"	"chr11"	72302139	72302965
"33862"	"ENSG00000256739"	"AP002892.2"	"chr11"	72351347	72353210
"33863"	"ENSG00000255672"	"AP002892.1"	"chr11"	72354516	72363555
"33864"	"ENSG00000256403"	"AP003785.1"	"chr11"	72410716	72412079
"33865"	"ENSG00000237408"	"ART2BP"	"chr11"	72478221	72479237
"33866"	"ENSG00000238048"	"ART2P"	"chr11"	72519986	72521733
"33867"	"ENSG00000276109"	"AP005019.3"	"chr11"	72551049	72551919
"33868"	"ENSG00000274664"	"AP005019.2"	"chr11"	72562044	72562554
"33869"	"ENSG00000227467"	"LINC01537"	"chr11"	72570660	72573229
"33870"	"ENSG00000186642"	"PDE2A"	"chr11"	72576141	72674591
"33871"	"ENSG00000256633"	"AP005019.1"	"chr11"	72584572	72587979
"33872"	"ENSG00000272036"	"MIR139"	"chr11"	72615063	72615130
"33873"	"ENSG00000251919"	"RNU7-105P"	"chr11"	72621766	72621827
"33874"	"ENSG00000255808"	"AP003065.1"	"chr11"	72643237	72659407
"33875"	"ENSG00000186635"	"ARAP1"	"chr11"	72685069	72793599
"33876"	"ENSG00000256007"	"ARAP1-AS1"	"chr11"	72685075	72693808
"33877"	"ENSG00000286555"	"AP003065.2"	"chr11"	72689650	72695821
"33878"	"ENSG00000245148"	"ARAP1-AS2"	"chr11"	72700474	72705607
"33879"	"ENSG00000244134"	"RPS12P20"	"chr11"	72708186	72708565
"33880"	"ENSG00000214530"	"STARD10"	"chr11"	72754729	72793681
"33881"	"ENSG00000202522"	"RF00019"	"chr11"	72766004	72766116
"33882"	"ENSG00000265064"	"MIR4692"	"chr11"	72783530	72783592
"33883"	"ENSG00000285693"	"AP002381.2"	"chr11"	72793624	72814054
"33884"	"ENSG00000168010"	"ATG16L2"	"chr11"	72814406	72843674
"33885"	"ENSG00000137478"	"FCHSD2"	"chr11"	72836745	73142318
"33886"	"ENSG00000206638"	"RNU6-672P"	"chr11"	72869544	72869650
"33887"	"ENSG00000234751"	"AP002381.1"	"chr11"	72940498	72941112
"33888"	"ENSG00000256568"	"AP002761.2"	"chr11"	73157946	73181724
"33889"	"ENSG00000215841"	"AP002761.1"	"chr11"	73214998	73215913
"33890"	"ENSG00000175591"	"P2RY2"	"chr11"	73218298	73236352
"33891"	"ENSG00000260401"	"AP002761.4"	"chr11"	73238975	73242335
"33892"	"ENSG00000256347"	"OR8R1P"	"chr11"	73248779	73249867
"33893"	"ENSG00000171631"	"P2RY6"	"chr11"	73264505	73298617
"33894"	"ENSG00000257038"	"AP002761.3"	"chr11"	73307235	73309361
"33895"	"ENSG00000110237"	"ARHGEF17"	"chr11"	73308289	73369388
"33896"	"ENSG00000054967"	"RELT"	"chr11"	73376399	73397474
"33897"	"ENSG00000256928"	"AP000763.4"	"chr11"	73395559	73396436
"33898"	"ENSG00000054965"	"FAM168A"	"chr11"	73400487	73598189
"33899"	"ENSG00000256448"	"AP000763.3"	"chr11"	73405297	73410682
"33900"	"ENSG00000255786"	"AP000763.1"	"chr11"	73452020	73452344
"33901"	"ENSG00000256148"	"AP000763.2"	"chr11"	73510658	73510820
"33902"	"ENSG00000231726"	"HMGN2P38"	"chr11"	73580253	73580517
"33903"	"ENSG00000270323"	"AP000860.1"	"chr11"	73640479	73641037
"33904"	"ENSG00000021300"	"PLEKHB1"	"chr11"	73646178	73662819
"33905"	"ENSG00000175582"	"RAB6A"	"chr11"	73675638	73761137
"33906"	"ENSG00000255928"	"AP002993.1"	"chr11"	73722349	73722694
"33907"	"ENSG00000256034"	"AP002770.1"	"chr11"	73760563	73761070
"33908"	"ENSG00000175581"	"MRPL48"	"chr11"	73787316	73865133
"33909"	"ENSG00000199975"	"RN7SKP243"	"chr11"	73832382	73832690
"33910"	"ENSG00000256681"	"CCDC58P5"	"chr11"	73850469	73851211
"33911"	"ENSG00000181924"	"COA4"	"chr11"	73872667	73876901
"33912"	"ENSG00000175575"	"PAAF1"	"chr11"	73876699	73931124
"33913"	"ENSG00000256898"	"AP002770.2"	"chr11"	73921665	73922196
"33914"	"ENSG00000187726"	"DNAJB13"	"chr11"	73950319	73970366
"33915"	"ENSG00000255847"	"AP003717.1"	"chr11"	73963657	73970287
"33916"	"ENSG00000175567"	"UCP2"	"chr11"	73974672	73983246
"33917"	"ENSG00000287425"	"AP003717.4"	"chr11"	73983449	73985562
"33918"	"ENSG00000256189"	"AP003717.2"	"chr11"	73991283	73992180
"33919"	"ENSG00000256723"	"AP003717.3"	"chr11"	73994972	73996151
"33920"	"ENSG00000175564"	"UCP3"	"chr11"	74000277	74009085
"33921"	"ENSG00000168014"	"C2CD3"	"chr11"	74012714	74171210
"33922"	"ENSG00000256098"	"AP002392.1"	"chr11"	74142151	74142358
"33923"	"ENSG00000214517"	"PPME1"	"chr11"	74171267	74254703
"33924"	"ENSG00000284736"	"RNA5SP343"	"chr11"	74198748	74198854
"33925"	"ENSG00000280269"	"AP000577.1"	"chr11"	74204869	74205746
"33926"	"ENSG00000149380"	"P4HA3"	"chr11"	74235801	74311640
"33927"	"ENSG00000206913"	"RF00409"	"chr11"	74252414	74252552
"33928"	"ENSG00000246211"	"P4HA3-AS1"	"chr11"	74311362	74324705
"33929"	"ENSG00000165434"	"PGM2L1"	"chr11"	74330316	74398433
"33930"	"ENSG00000212961"	"HNRNPA1P40"	"chr11"	74354443	74355720
"33931"	"ENSG00000254631"	"AP001372.1"	"chr11"	74397549	74485742
"33932"	"ENSG00000255440"	"AP001085.1"	"chr11"	74398825	74416379
"33933"	"ENSG00000264402"	"MIR548AL"	"chr11"	74399237	74399333
"33934"	"ENSG00000175538"	"KCNE3"	"chr11"	74454841	74467729
"33935"	"ENSG00000254928"	"AP001372.3"	"chr11"	74455348	74456825
"33936"	"ENSG00000255444"	"CYCSP27"	"chr11"	74482250	74482542
"33937"	"ENSG00000254974"	"AP001372.4"	"chr11"	74485580	74486051
"33938"	"ENSG00000175536"	"LIPT2"	"chr11"	74490519	74493724
"33939"	"ENSG00000254837"	"AP001372.2"	"chr11"	74493366	74498533
"33940"	"ENSG00000077514"	"POLD3"	"chr11"	74493851	74669117
"33941"	"ENSG00000254500"	"RANP3"	"chr11"	74652636	74652911
"33942"	"ENSG00000223202"	"RN7SKP297"	"chr11"	74685224	74685505
"33943"	"ENSG00000054938"	"CHRDL2"	"chr11"	74696429	74731385
"33944"	"ENSG00000279353"	"AP001324.3"	"chr11"	74698231	74699658
"33945"	"ENSG00000265902"	"MIR4696"	"chr11"	74720268	74720337
"33946"	"ENSG00000241097"	"AP001324.2"	"chr11"	74738478	74738796
"33947"	"ENSG00000227615"	"AP001324.1"	"chr11"	74745716	74746114
"33948"	"ENSG00000166439"	"RNF169"	"chr11"	74748849	74842413
"33949"	"ENSG00000166435"	"XRRA1"	"chr11"	74807739	74949200
"33950"	"ENSG00000278879"	"AP000560.1"	"chr11"	74830574	74832510
"33951"	"ENSG00000242999"	"RN7SL239P"	"chr11"	74845910	74846209
"33952"	"ENSG00000241170"	"AP001992.1"	"chr11"	74876286	74920022
"33953"	"ENSG00000286943"	"AP001992.2"	"chr11"	74931724	74936937
"33954"	"ENSG00000118363"	"SPCS2"	"chr11"	74949247	74979033
"33955"	"ENSG00000200152"	"RNU6-216P"	"chr11"	74968189	74968292
"33956"	"ENSG00000162139"	"NEU3"	"chr11"	74988279	75018893
"33957"	"ENSG00000284722"	"AP003175.1"	"chr11"	75069243	75096964
"33958"	"ENSG00000234611"	"OR2AT2P"	"chr11"	75071148	75072052
"33959"	"ENSG00000213333"	"NPM1P50"	"chr11"	75079265	75080131
"33960"	"ENSG00000171561"	"OR2AT4"	"chr11"	75081753	75096876
"33961"	"ENSG00000255395"	"AP001972.4"	"chr11"	75099172	75140148
"33962"	"ENSG00000137491"	"SLCO2B1"	"chr11"	75100563	75206549
"33963"	"ENSG00000254475"	"OR2AT1P"	"chr11"	75131138	75131880
"33964"	"ENSG00000255136"	"AP001972.3"	"chr11"	75206048	75241173
"33965"	"ENSG00000255460"	"ZDHHC20P3"	"chr11"	75228322	75228657
"33966"	"ENSG00000261594"	"TPBGL"	"chr11"	75240905	75243697
"33967"	"ENSG00000137486"	"ARRB1"	"chr11"	75260122	75351705
"33968"	"ENSG00000254429"	"AP001972.1"	"chr11"	75260127	75261025
"33969"	"ENSG00000279117"	"AP001972.5"	"chr11"	75260129	75262466
"33970"	"ENSG00000254963"	"AP001972.2"	"chr11"	75264289	75265170
"33971"	"ENSG00000199090"	"MIR326"	"chr11"	75335092	75335186
"33972"	"ENSG00000149273"	"RPS3"	"chr11"	75399515	75422280
"33973"	"ENSG00000206941"	"SNORD15A"	"chr11"	75400391	75400538
"33974"	"ENSG00000207445"	"SNORD15B"	"chr11"	75404421	75404566
"33975"	"ENSG00000149243"	"KLHL35"	"chr11"	75422394	75430629
"33976"	"ENSG00000158555"	"GDPD5"	"chr11"	75434640	75525941
"33977"	"ENSG00000254460"	"AP002815.1"	"chr11"	75506937	75508391
"33978"	"ENSG00000149257"	"SERPINH1"	"chr11"	75562056	75572783
"33979"	"ENSG00000255326"	"AP001922.5"	"chr11"	75583196	75594665
"33980"	"ENSG00000171533"	"MAP6"	"chr11"	75586918	75669120
"33981"	"ENSG00000255434"	"AP001922.6"	"chr11"	75596144	75597270
"33982"	"ENSG00000254630"	"AP001922.2"	"chr11"	75635883	75638587
"33983"	"ENSG00000255280"	"AP001922.4"	"chr11"	75642600	75642889
"33984"	"ENSG00000166391"	"MOGAT2"	"chr11"	75717838	75732958
"33985"	"ENSG00000263993"	"RN7SL786P"	"chr11"	75742129	75742426
"33986"	"ENSG00000247867"	"AP001922.1"	"chr11"	75758455	75768647
"33987"	"ENSG00000062282"	"DGAT2"	"chr11"	75759512	75801535
"33988"	"ENSG00000254826"	"AP001922.3"	"chr11"	75775904	75776929
"33989"	"ENSG00000254814"	"AP003031.1"	"chr11"	75800877	75803415
"33990"	"ENSG00000255507"	"UVRAG-DT"	"chr11"	75803431	75815406
"33991"	"ENSG00000198382"	"UVRAG"	"chr11"	75815210	76144232
"33992"	"ENSG00000200256"	"RF00019"	"chr11"	75835215	75835323
"33993"	"ENSG00000199362"	"RF00019"	"chr11"	75837544	75837645
"33994"	"ENSG00000255255"	"PPP1R1AP1"	"chr11"	75911204	75911628
"33995"	"ENSG00000255081"	"AP003168.2"	"chr11"	75914201	75915213
"33996"	"ENSG00000223013"	"RNA5SP344"	"chr11"	75934936	75935039
"33997"	"ENSG00000254915"	"AP003168.1"	"chr11"	75942129	75942435
"33998"	"ENSG00000255421"	"AP002340.1"	"chr11"	76137315	76137731
"33999"	"ENSG00000085741"	"WNT11"	"chr11"	76186325	76210736
"34000"	"ENSG00000254933"	"AP000785.1"	"chr11"	76190725	76195071
"34001"	"ENSG00000255362"	"AP000785.2"	"chr11"	76210956	76216025
"34002"	"ENSG00000137492"	"THAP12"	"chr11"	76349956	76381132
"34003"	"ENSG00000179240"	"GVQW3"	"chr11"	76381303	76414619
"34004"	"ENSG00000201756"	"RF00019"	"chr11"	76404140	76404252
"34005"	"ENSG00000255135"	"AP002360.1"	"chr11"	76435559	76444687
"34006"	"ENSG00000158636"	"EMSY"	"chr11"	76444923	76553025
"34007"	"ENSG00000254755"	"AP001189.2"	"chr11"	76591023	76591211
"34008"	"ENSG00000255363"	"AP001189.5"	"chr11"	76607853	76630465
"34009"	"ENSG00000255479"	"AP001189.6"	"chr11"	76625462	76626834
"34010"	"ENSG00000254810"	"AP001189.3"	"chr11"	76654169	76656712
"34011"	"ENSG00000236304"	"AP001189.1"	"chr11"	76657056	76663866
"34012"	"ENSG00000137507"	"LRRC32"	"chr11"	76657524	76670747
"34013"	"ENSG00000254975"	"AP001189.4"	"chr11"	76675079	76703195
"34014"	"ENSG00000204529"	"GUCY2EP"	"chr11"	76694041	76719801
"34015"	"ENSG00000254632"	"AP003119.1"	"chr11"	76759916	76768622
"34016"	"ENSG00000182704"	"TSKU"	"chr11"	76782251	76798153
"34017"	"ENSG00000255100"	"AP003119.2"	"chr11"	76782581	76783062
"34018"	"ENSG00000261578"	"AP003119.3"	"chr11"	76800364	76804555
"34019"	"ENSG00000078124"	"ACER3"	"chr11"	76860867	77026797
"34020"	"ENSG00000254988"	"AP002498.1"	"chr11"	76955417	76978619
"34021"	"ENSG00000198488"	"B3GNT6"	"chr11"	77034398	77041973
"34022"	"ENSG00000149260"	"CAPN5"	"chr11"	77066961	77126155
"34023"	"ENSG00000254550"	"OMP"	"chr11"	77102840	77103331
"34024"	"ENSG00000137474"	"MYO7A"	"chr11"	77128246	77215241
"34025"	"ENSG00000178795"	"GDPD4"	"chr11"	77216558	77301687
"34026"	"ENSG00000224829"	"TOMM20P1"	"chr11"	77313606	77314032
"34027"	"ENSG00000149269"	"PAK1"	"chr11"	77321707	77474635
"34028"	"ENSG00000268635"	"AP003680.1"	"chr11"	77473371	77477030
"34029"	"ENSG00000074201"	"CLNS1A"	"chr11"	77514936	77637805
"34030"	"ENSG00000238880"	"RNU7-59P"	"chr11"	77566934	77566994
"34031"	"ENSG00000178301"	"AQP11"	"chr11"	77589391	77610355
"34032"	"ENSG00000048649"	"RSF1"	"chr11"	77659996	77821017
"34033"	"ENSG00000206816"	"RF00019"	"chr11"	77691650	77691751
"34034"	"ENSG00000254985"	"RSF1-IT2"	"chr11"	77717712	77718411
"34035"	"ENSG00000227376"	"FTH1P16"	"chr11"	77734475	77735026
