""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X15644_S1_L001.bam"	"X15645_S2_L001.bam"	"X15646_S3_L001.bam"	"X15647_S4_L001.bam"	"X15650_S7_L001.bam"	"X15651_S1_L001.bam"	"X15652_S2_L001.bam"	"X15653_S3_L001.bam"	"X15654_S8_L001.bam"	"X15655_S9_L001.bam"	"X15656_S10_L001.bam"	"mean"	"sd"
"chr7-46"	"chr7"	46000001	47000000	"."	1000000	213.830943688573	229.49166302514	167.403507217098	207.364525643588	285.374769548549	226.920616620667	194.086522539453	279.949106765628	316.653425652886	335.693847211343	337.916268991668	254.06229062769	59.5901969514435
"chr7-47"	"chr7"	47000001	48000000	"."	1000000	483.265396294418	512.90523935506	515.087714514149	514.253293219609	484.382148524733	520.601471228745	381.131357186318	476.064805343063	409.18202405795	409.964573847113	452.059741532747	468.990705918537	49.3189465975257
"chr7-48"	"chr7"	48000001	49000000	"."	1000000	213.830943688573	234.236791395961	187.855519411043	230.434835094233	265.443833262619	258.05399683595	216.531902697076	283.278231278517	333.10295425823	302.985215944597	339.850904119483	260.509557089662	49.9040128488646
"chr7-49"	"chr7"	49000001	50000000	"."	1000000	178.005864117712	188.511008913508	169.297212049871	170.881245582103	246.418848626049	208.946706393288	176.042197314696	219.116922484665	270.132102565895	299.296272568648	269.559161142209	217.837049250786	46.5805355738064
"chr7-50"	"chr7"	50000001	51000000	"."	1000000	391.463629894088	373.139640069072	363.970068858895	386.025294179978	395.900870770527	401.203353289723	303.012632127921	384.059909714143	361.632605433125	388.076843149817	385.314829623133	375.799970646402	27.1191833429862
"chr7-51"	"chr7"	51000001	52000000	"."	1000000	355.638550323228	337.766864941137	300.72032744429	348.468976469626	381.405644380759	353.379913577588	304.112895861138	353.492493732167	404.298570253238	350.203691156742	393.698248510331	353.016925150022	32.3815195603631
"chr7-52"	"chr7"	52000001	53000000	"."	1000000	184.723066537249	182.903129929811	160.964910785672	185.098994429593	248.83471969101	210.872482489078	186.384676406935	239.091669561996	289.408893900283	302.985215944597	315.990404209766	227.932560353272	54.7350106250621
"chr7-53"	"chr7"	53000001	54000000	"."	1000000	164.57145927864	136.314596834482	147.330235989709	140.031413177171	183.304217053936	163.370005459575	157.99787208994	194.905107845475	229.265304936992	253.061515590089	254.404519307659	184.050567960333	43.5035583467399
"chr7-54"	"chr7"	54000001	55000000	"."	1000000	227.638526439842	183.765880542687	211.716200303978	204.68193152142	286.58270508103	245.53645221331	219.172535656797	277.830572984699	340.556646907527	293.885822283923	299.22356643537	253.690076397326	48.8764867165474
"chr7-55"	"chr7"	55000001	56000000	"."	1000000	471.323703104131	462.865703808224	557.127961801701	459.528373127382	472.604777083047	526.378799516117	422.501273555271	472.130385464195	437.197627463927	406.767489587957	402.404106585498	462.802745554314	47.1946545279861
"chr7-56"	"chr7"	56000001	57000000	"."	1000000	581.784365114284	620.749065964618	791.947361065504	668.50245524427	550.516618928048	592.818074820895	490.717625014716	564.135281093115	448.506678380102	406.767489587957	518.159775066423	566.782253661812	106.243614437086
"chr7-57"	"chr7"	57000001	58000000	"."	1000000	424.676464079573	359.335630263048	423.81114157451	395.950892432	366.306450224752	394.142174271824	491.377783254646	391.62610178889	377.568086269553	354.630423207881	362.099208089354	394.684032314185	40.1530572756445
"chr7-58"	"chr7"	58000001	59000000	"."	1000000	470.950525191935	298.080336748819	285.570688782109	268.527671629019	390.767144757484	412.437047181835	1798.93120380955	392.23139715487	464.44215921653	365.45132377733	296.644052931617	494.912141016464	438.183388570138
"chr7-59"	"chr7"	59000001	60000000	"."	1000000	500.431580255455	311.452971248404	320.414857705125	226.679203323198	447.540114784074	446.780054223436	1960.89002533907	436.72060655438	519.188246606192	392.749504759352	334.691877111977	536.13991290097	480.741532029179
"chr7-60"	"chr7"	60000001	61000000	"."	1000000	413.107948801483	270.903692443211	302.614032277063	216.217086246742	375.969934484597	376.168264044444	1627.95021966765	365.901048734751	468.554541367866	364.713535102141	268.591843578301	459.153831522568	394.333585545234
"chr7-61"	"chr7"	61000001	62000000	"."	1000000	258.612293152148	137.608722753796	170.812175916089	166.857354398851	125.625295377986	167.221557651157	721.112850750325	198.536880041354	223.610779478905	210.761631545876	59.9736889622617	221.884839093523	173.913037097585
"chr7-62"	"chr7"	62000001	63000000	"."	1000000	255.25369194238	154.432359704888	204.898862905996	167.125613811068	164.279232417366	202.527452740652	639.473281745634	215.485150288786	261.650314378764	250.11036088933	98.6663915185596	237.627519303948	142.091237725224
"chr7-63"	"chr7"	63000001	64000000	"."	1000000	430.647310674717	467.610832179045	563.566558233128	486.354314349062	467.471051070004	475.666695660296	443.846389979678	475.459509977084	425.888576547753	370.369914945262	442.709005081642	459.053650790697	47.5684276023621
"chr7-64"	"chr7"	64000001	65000000	"."	1000000	333.994231415833	328.707983505934	370.787406256877	327.276482904498	383.21754767948	401.845278654987	349.883867162959	397.679055448687	378.853205691845	333.972340302567	380.155802615627	362.39756378539	28.3385313838285
"chr7-65"	"chr7"	65000001	66000000	"."	1000000	391.836807806285	382.629896810713	527.586166410448	380.391846523425	416.133790939578	449.34775568449	433.944016380726	442.470912531188	424.089409356543	383.158251981885	399.824593081745	421.037586137002	43.218210451138
"chr7-66"	"chr7"	66000001	67000000	"."	1000000	545.959285543424	570.709530417783	686.657372363347	553.687426815479	539.947183018842	602.446955299848	525.926064477655	551.424078407541	450.048821686853	437.262754829134	432.06851187866	536.012544067142	75.5135705742688
"chr7-67"	"chr7"	67000001	68000000	"."	1000000	454.53069705529	455.100948292336	544.250768938847	494.402096715566	493.743648901458	516.428956354532	444.506548219608	542.949943283824	436.68357969501	380.698956397919	420.78314029974	471.279934923103	51.7202844242578
"chr7-68"	"chr7"	68000001	69000000	"."	1000000	423.183752430788	443.022439712066	470.77502142727	418.752942470428	456.599631277679	444.212352762381	366.387823161212	450.642399971914	423.832385472085	368.156548919693	422.395336239585	426.178239440464	33.38729001618
"chr7-69"	"chr7"	69000001	70000000	"."	1000000	358.250795708603	377.884768439892	386.694526852166	365.101060027067	423.683388017581	391.57447281077	331.839541938203	416.443211794059	386.563922225601	341.350227054465	418.203626795986	381.599049242218	30.663205949324
"chr7-70"	"chr7"	70000001	71000000	"."	1000000	343.696857132941	358.472879650172	327.610936069661	354.370683538395	375.969934484597	388.364845984452	273.305511331066	389.507568007961	393.50356710598	318.724707681979	409.820207908788	357.577063535999	40.0483638980857
"chr7-71"	"chr7"	71000001	72000000	"."	1000000	464.979678596791	432.669432357548	478.728581724915	459.260113715165	491.327777836497	458.013748115548	396.97515494464	463.958898023469	458.016562105067	385.125688449058	425.619728119277	446.788669453452	33.1185914677127
"chr7-72"	"chr7"	72000001	73000000	"."	1000000	493.341199923722	489.179597500957	516.602678380367	477.770013158124	518.506327317311	525.736874150853	439.885440540097	480.604520587911	422.804289934251	432.098234102806	422.717775427554	474.476995547632	39.1187500771066
"chr7-73"	"chr7"	73000001	74000000	"."	1000000	685.5278247049	759.651914637729	938.14137415555	762.929768344585	601.853879058475	645.776917455138	602.724473056192	630.717771350886	461.100848718569	473.414399913433	465.279748239482	638.828992694085	146.157875410362
"chr7-74"	"chr7"	74000001	75000000	"."	1000000	745.236290656334	760.946040557044	957.078422483276	766.68540011562	537.833295837001	669.849118652522	695.806784886337	626.178056106038	457.759538220608	457.428978617655	455.929011788377	648.24826708371	160.188172581912
"chr7-75"	"chr7"	75000001	76000000	"."	1000000	701.947652841545	653.102213947485	863.529403744309	678.428053496292	526.357908278435	663.750827682518	633.091752092977	550.213487675581	455.446323260482	457.920837734448	453.994376660562	603.43480340133	128.118336340154
"chr7-76"	"chr7"	76000001	77000000	"."	1000000	483.638574206614	536.199505902724	599.168209089253	559.320874472032	424.891323550062	496.529270031361	437.024754833734	430.062357528603	341.584742445361	371.353633178849	365.323599969046	458.645167746149	83.9121478070796
"chr7-77"	"chr7"	77000001	78000000	"."	1000000	360.116685269586	339.923741473328	397.678014882248	314.400031118092	402.846500082291	421.424002295525	350.764078149532	392.53404483786	389.134161070186	378.48559037235	376.608971547966	374.901438281724	31.1100458528699
"chr7-78"	"chr7"	78000001	79000000	"."	1000000	179.871753678695	191.962011365014	191.642929076588	180.538584421908	246.116864742929	217.291736141714	197.607366485747	228.499000657351	253.425550076092	303.47707506139	266.657208450486	223.371825468901	40.1974419552682
"chr7-79"	"chr7"	79000001	80000000	"."	1000000	127.62684597119	137.608722753796	146.194013090045	116.424584902092	162.769313001765	161.123266681153	176.92240830127	185.2203819898	184.543149041211	272.981809820213	202.491810044626	170.355118690651	43.0853513260291
"chr7-80"	"chr7"	80000001	81000000	"."	1000000	164.944637190836	187.648258300631	234.819399263803	163.369982040032	236.755364366204	241.363937339097	205.529265364908	240.302260293956	265.505672645642	275.932964520972	270.848917894085	226.092787201833	40.298360116256
"chr7-81"	"chr7"	81000001	82000000	"."	1000000	141.434428722459	164.353991752967	166.646025283989	155.322199673528	208.972847119149	190.972796165908	170.980984141899	190.668040283617	204.333988144516	268.063218652281	198.622539788996	187.306459975392	34.3238192858047
"chr7-82"	"chr7"	82000001	83000000	"."	1000000	164.57145927864	134.157720302291	187.098037477934	150.493530253626	181.492313755215	193.219534944331	190.565678593159	223.353990046523	235.947925932913	246.667347071778	226.029870766373	193.963400765707	36.0242500343217
"chr7-83"	"chr7"	83000001	84000000	"."	1000000	139.568539161477	127.255715399279	154.14757338769	131.447111986233	161.863361352405	173.961773986424	185.504465420361	190.062744917637	175.804336969622	232.15750312638	212.487424871669	171.296413689016	33.014412342948
"chr7-84"	"chr7"	84000001	85000000	"."	1000000	119.416931902868	110.432078448188	143.921567290718	110.254618421106	152.8038448588	188.405094704854	169.220562168752	163.732396497519	162.953142746696	214.696504480222	176.374235819125	155.655543394441	32.9478281108397
"chr7-85"	"chr7"	85000001	86000000	"."	1000000	111.207017834546	95.7653180292878	106.804952568375	93.8907942758807	146.160199430156	129.347961100607	138.41317763868	138.91528649235	127.483846691421	199.940730976426	145.742512962055	130.333799818162	29.8723176688776
"chr7-86"	"chr7"	86000001	87000000	"."	1000000	123.521888937029	119.059584576952	124.605777996438	121.521513734211	171.52684561225	166.900594968525	178.682830274417	159.495328935661	191.739817806049	242.486544579036	187.982046586014	162.502070364235	38.4648948572867
"chr7-87"	"chr7"	87000001	88000000	"."	1000000	198.157471376321	210.511149541858	189.749224243815	178.124249711956	276.617236938065	258.05399683595	260.322399279107	278.738516033669	310.74187631034	294.377681400716	290.195269172234	249.599006440367	46.9275398834075
"chr7-88"	"chr7"	88000001	89000000	"."	1000000	151.137054439567	144.942102963246	141.270380524836	159.614350268997	189.041910833219	180.060064956428	170.540878648612	196.418346260425	219.755421212027	266.095782185109	212.1649856837	184.640116179651	37.6951015528136
"chr7-89"	"chr7"	89000001	90000000	"."	1000000	144.419852020031	122.07921172202	127.256964762319	108.913321360022	146.160199430156	160.802303998521	178.90288302106	152.837079909884	171.434930933827	233.387150918362	181.533262826631	157.066105536621	34.4222607296178
"chr7-90"	"chr7"	90000001	91000000	"."	1000000	207.860097093429	192.82476197789	220.427242534731	191.805479735013	246.720832509169	237.833347830148	220.712904883301	255.434644443449	280.670081828694	287.737583324008	291.162586736142	239.38086935418	36.2914472938331
"chr7-91"	"chr7"	91000001	92000000	"."	1000000	209.352808742215	233.805416089522	199.596489374233	218.631420956694	282.656914600468	256.449183422791	265.383612451905	289.633832621304	307.657589696838	298.312554335062	340.173343307452	263.786651418044	44.7810960862584
"chr7-92"	"chr7"	92000001	93000000	"."	1000000	255.626869854576	252.785929572805	275.723423651692	241.969989819555	304.399754185119	302.988772404399	278.80682999715	352.887198366187	341.84176632982	329.299678693032	315.990404209766	295.665510644009	37.5335929525407
"chr7-93"	"chr7"	93000001	94000000	"."	1000000	131.731803005351	135.020470915167	146.5727540566	120.716735497561	185.720088118897	168.826371064315	169.660667662039	160.70591966762	204.333988144516	272.48995070342	211.197668119793	173.36149245048	43.882407259513
"chr7-94"	"chr7"	94000001	95000000	"."	1000000	144.793029932227	143.216601737493	144.679049223827	149.957011429192	227.695847872599	205.416116884338	174.941933581479	227.591057608381	252.911502307175	270.030655119454	249.567931488121	199.16370338039	49.1687358783288
"chr7-95"	"chr7"	95000001	96000000	"."	1000000	162.705569717657	190.236510139261	171.190916882644	193.951555032748	247.324800275409	231.735056860144	200.688104938754	248.473747734682	289.151870015825	314.543905189237	284.06892460082	230.370087398835	50.9311863359991
"chr7-96"	"chr7"	96000001	97000000	"."	1000000	197.784293464125	202.74639402597	211.337459337423	219.436199193344	275.107317522464	236.549497099621	196.727155499173	264.816722616135	327.448428800143	306.182300203753	335.336755487915	252.133865750006	52.577685867803
"chr7-97"	"chr7"	97000001	98000000	"."	1000000	311.603556684046	312.315721861281	346.547984397387	284.35497694981	347.583449471302	338.615630176526	337.780966097574	361.058685806913	355.978079975038	327.578171784256	351.458714886372	334.0796307355	23.1844430433386
"chr7-98"	"chr7"	98000001	99000000	"."	1000000	576.93305225573	610.827433916538	724.531469018799	644.359108144758	552.630506109889	593.139037503527	529.666961170593	569.582939386933	461.100848718569	427.179642934874	475.920241442464	560.533749145698	85.8546517930203
"chr7-99"	"chr7"	99000001	100000000	"."	1000000	557.154622909317	574.591908175727	596.138281356817	518.545443815078	550.214635044928	527.983612929276	476.194143736254	496.947495469364	397.1019014884	435.787177478755	420.46070111177	504.647265774153	65.6490460749589
"chr7-100"	"chr7"	100000001	101000000	"."	1000000	832.559922110306	885.182128811255	930.945295791014	900.278587399587	618.462992630083	710.290416664126	646.735022384866	646.455450866359	483.718950550918	473.906259030226	501.715376479996	693.659127519885	171.621834131626
