""	"Chr"	"Start"	"End"	"Strand"	"Length"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML11_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML12_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML13_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.AML14_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy1_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy2_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.healthy3_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.Kontrolle.karyotype_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.new.pon.marburg.WholeGenomeHealthy_S7_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.62720_S6_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63120_S8_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63220_S9_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63320_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63420_S1_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63520_S2_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63620_S3_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63720_S4_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.63820_S5_L001.bam"	"X.media.vera.big_data.mr_genoms.marburg.gesund.september.64820_S7_L001.bam"	"mean"	"sd"
"chr8-33"	"chr8"	33000001	34000000	"."	1000000	348.341783178488	343.524166666187	374.024211319824	354.787718681655	338.048330179523	340.277224726733	333.450405966572	320.384419077599	335.97100039786	332.07859076002	355.405845931432	369.156208737008	335.682192769506	308.356750843973	340.450634012664	333.968042572513	350.345046618444	338.552550595172	365.361941857252	343.061424468022	16.1367149998571
"chr8-34"	"chr8"	34000001	35000000	"."	1000000	325.69874687202	344.099584030787	351.370683056896	304.817617458887	335.98454305999	326.240604514384	328.492035617627	349.15040069165	340.391671455727	330.82166952323	345.778599540513	305.236164811729	372.318721311881	328.159477962394	337.546315807817	352.578475479225	324.702507932967	341.243747340761	327.821766230342	335.392280668359	16.0999652261187
"chr8-35"	"chr8"	35000001	36000000	"."	1000000	324.222027112903	334.892906197187	367.75834180029	351.456378600138	332.372915600807	338.65193186004	319.814887506973	314.842349225351	330.746570965836	351.68656205395	335.616506127876	312.77729358943	327.438973847472	329.416793969912	369.171114038377	329.88904357926	356.832917852119	338.552550595172	310.797733097209	335.628305137911	17.0907549358359
"chr8-36"	"chr8"	36000001	37000000	"."	1000000	347.521383312312	336.619158290987	345.586803500404	316.4773077442	333.611187872527	329.934451938686	344.193541722621	317.745338195576	323.512745598418	355.708710011679	342.034670388489	306.313468922829	350.336804186456	325.644845947356	333.028487489165	314.082922480409	330.88143291742	333.439276778551	333.932957611467	332.663447100503	13.2047468569528
"chr8-37"	"chr8"	37000001	38000000	"."	1000000	356.217621893782	376.322956448386	332.091084535256	294.823597214333	362.607396901967	342.789040975259	351.21789971696	337.802352898951	341.999188204042	331.073053770588	343.639211453642	339.709896366936	360.869806142389	326.587832952995	338.514421876099	342.380977996095	331.190379166642	310.025865091922	334.369471281547	339.696423941463	18.3510626537705
"chr8-38"	"chr8"	38000001	39000000	"."	1000000	345.224263687018	351.004592405987	294.013877455016	311.480297621923	341.866336350659	355.495876114859	354.52347994959	348.358676427043	318.690195353473	333.33551199681	360.219469126892	384.238466292411	299.045664227132	349.219521088333	339.805229967143	328.104481519713	334.897734157314	342.858465388115	327.385252560262	337.882494299457	21.701547193497
"chr8-39"	"chr8"	39000001	40000000	"."	1000000	310.43930936114	334.317488832588	289.193977824606	378.107099252281	318.855109967865	317.670878490002	340.061566431833	327.773845547264	317.886436979315	314.230309197597	304.595378868248	327.859551144833	298.587707620352	287.296707718034	317.216088373885	272.018245362497	292.881044263038	284.72861568338	309.924705757048	312.823371930305	24.0008610235619
"chr8-40"	"chr8"	40000001	41000000	"."	1000000	348.177703205253	362.512939697986	340.766903869994	359.784728803932	337.945140823546	360.962770302826	349.565109600645	323.551316136027	332.75596690123	341.128423664911	350.859646246831	338.991693626202	345.29928151188	332.874412990589	346.904674467881	339.831603625312	354.979240356783	336.668712873259	346.155340373717	344.721874162042	10.3291291345711
"chr8-41"	"chr8"	41000001	42000000	"."	1000000	364.585700528781	335.468323561787	325.825215015723	324.805657947994	366.425403073103	364.656617727128	354.936677478669	324.870856577038	333.559725275388	348.167182590937	365.033092322351	349.046531996471	351.710674006795	330.359780975551	344.000356263033	347.224789300582	355.906079104451	332.093678405757	350.52047707452	345.747201011898	14.3925107933219
"chr8-42"	"chr8"	42000001	43000000	"."	1000000	360.811861144369	332.591236738788	321.969295311394	303.151947418128	339.492981163196	342.789040975259	295.023035762246	321.176143342206	322.307108037182	347.413029848863	346.046023051372	370.951715588842	348.047021152558	333.503070994348	339.159825921621	319.946483533209	324.393561683745	312.717061837511	372.782674248618	334.435427250182	20.9534886424029
"chr8-43"	"chr8"	43000001	44000000	"."	1000000	322.909387327021	368.267113343986	331.609094572215	349.790708559379	307.401091454456	337.322146787291	304.113381401979	342.024882310188	320.297712101788	354.703173022247	354.336151887997	365.206093662974	357.206153288151	336.646361013145	351.422502786532	346.714914426425	340.149820394098	337.476071896936	364.488914517091	341.688719723889	18.4077388195328
"chr8-44"	"chr8"	44000001	45000000	"."	1000000	502.576958019647	516.724793410781	493.075732190953	368.113079007727	486.744192141883	474.14225538345	493.771047249137	479.784904351792	374.149523170345	434.140595187399	437.772287275963	663.260231067368	464.367999274597	529.958697169153	456.623362206559	477.752757084648	387.418596525158	363.042440980037	618.976384173935	474.862938730028	77.4050116646308
"chr8-45"	"chr8"	45000001	46000000	"."	1000000	419.060251642892	440.769701283584	338.356954054789	346.459368477861	433.601673813905	454.34323318919	433.857405532715	457.616624942798	413.935562691144	358.725320979976	315.292319302602	598.262883030988	465.283912488156	470.236186812012	376.270558539115	425.235645046527	346.946637876996	360.082124559888	442.624861461474	415.629538196137	65.659132083889
"chr8-46"	"chr8"	46000001	47000000	"."	1000000	344.896103740548	325.110810998988	364.866402022044	333.134008151789	344.239691538122	347.073903987449	347.085924426172	331.732466870298	338.382275520333	333.586896244169	332.140000486711	334.323375811434	334.766279555947	338.532335024423	352.713310877575	363.54078527359	361.467111590458	333.977516127669	354.885613775324	342.97130589595	11.85971842679
"chr8-47"	"chr8"	47000001	48000000	"."	1000000	358.514741519075	377.473791177586	368.240331763331	281.498236888262	351.050189032581	322.546757090082	347.499121955251	344.927871280413	360.887509996745	345.15057162264	350.057375714255	317.804712774564	350.794760793236	328.159477962394	324.638234897384	324.535357400617	332.11721791431	338.283430920613	348.337908724119	340.658821022498	21.5884704387724
"chr8-48"	"chr8"	48000001	49000000	"."	1000000	363.929380635839	365.390026520986	332.091084535256	293.157927173574	355.384141983601	347.369411781393	331.384418321178	366.040518336598	337.578517146175	334.089664738885	344.441481986219	327.1413484041	355.832283467812	338.846664026303	362.3943715604	343.910602618564	343.239282886324	352.00853432312	362.30634616669	345.080842453317	17.7541269388344
"chr8-49"	"chr8"	49000001	50000000	"."	1000000	314.049068772316	372.295034896186	334.983024313502	299.82060733661	333.611187872527	315.454570035421	349.565109600645	313.786716872541	325.924020720891	325.54260032871	325.454412715239	331.809666218867	315.5321020712	330.674109977431	340.450634012664	334.987792320826	322.539884188409	338.821670269731	315.599383468092	328.4685050522	15.8986009441881
"chr8-50"	"chr8"	50000001	51000000	"."	1000000	312.572349013198	346.976670853787	332.573074498297	309.814627581164	306.266008538713	314.272538859644	324.360060326839	323.551316136027	355.261201377642	334.341048986243	309.141578552848	295.899529182193	347.131107938998	312.12869886653	323.347426806341	321.985983029835	316.669905453179	332.362798080316	286.352967572709	321.3162574555	17.5148759918516
"chr8-51"	"chr8"	51000001	52000000	"."	1000000	325.69874687202	360.211270239587	331.127104609174	321.474317866477	317.100890916262	333.628299362989	300.39460364027	327.773845547264	341.999188204042	343.139497643775	327.59380080211	297.695036034027	324.691234206794	319.043936907883	341.418740080947	340.086541062391	326.24723917908	347.702619530176	328.258279900423	329.225536452931	15.1504330556882
"chr8-52"	"chr8"	52000001	53000000	"."	1000000	319.299627915845	341.797914572387	347.514763352568	353.122048640897	352.494840016254	361.701539787686	326.839245501312	322.75959187142	347.223617636066	343.139497643775	346.313446562231	356.587660774172	361.327762749168	313.386014874048	316.247982305603	341.871103121938	353.743455359893	341.243747340761	339.607635322512	341.380078702555	14.9446992596956
"chr8-53"	"chr8"	53000001	54000000	"."	1000000	346.372823499665	371.719617531586	328.717154793969	333.134008151789	340.421685366986	349.733474132947	342.127554077227	362.345805101766	343.204825765278	345.401955869998	352.999034333702	352.637545700138	345.29928151188	352.677140109009	366.26679583353	315.102672228722	327.483024175971	347.702619530176	335.679012291788	345.211896316112	13.7543570872043
"chr8-54"	"chr8"	54000001	55000000	"."	1000000	329.308506283196	319.356637352988	340.766903869994	364.781738926209	338.357898247453	348.699196854142	329.318430675785	339.649709516367	351.242409506854	351.68656205395	355.138422420573	329.655057996667	325.149190813574	312.12869886653	339.159825921621	331.673605638808	333.661949160423	342.320226038997	361.869832496609	339.153936981092	13.9931758665695
"chr8-55"	"chr8"	55000001	56000000	"."	1000000	350.310742857312	317.630385259188	310.883526161451	331.46833811103	348.883212557071	329.786698041714	346.672726897093	308.244647020293	373.345764796187	360.233626464125	361.021739659468	350.123836107571	316.905971891539	332.560083988709	336.255507716773	351.558725730912	351.889777864557	347.433499855617	361.433318826529	341.402217358271	18.535446618928
"chr8-56"	"chr8"	56000001	57000000	"."	1000000	327.995866497314	351.004592405987	327.271184904846	396.429469700629	340.318496011009	341.45925590251	332.624010908415	326.454305106252	384.196502847314	341.882576406985	363.695974768057	345.096416922437	322.859407779675	338.532335024423	334.96469962573	321.731045592756	323.775669185299	351.470294974002	354.449100105243	343.484800245731	20.3085652041268
"chr8-57"	"chr8"	57000001	58000000	"."	1000000	349.818502937606	394.160894750985	380.290080839357	343.128028396343	358.78939073083	349.881228029919	336.342788670124	354.164654367494	345.214221700672	367.523769637509	358.080081040021	338.273490885469	366.823242030525	373.108525231189	373.043538311507	365.325347333138	394.833306506501	365.733637725627	348.337908724119	361.203823044681	16.9756213641772
"chr8-58"	"chr8"	58000001	59000000	"."	1000000	327.667706550844	340.071662478587	333.055064461338	356.453388722414	333.611187872527	340.129470829761	342.953949135384	351.789481573673	352.44804706809	343.89365038585	361.824010192045	351.919342959405	359.953892928829	324.701858941717	362.3943715604	361.501285776964	327.483024175971	356.314449116063	336.98855330203	345.534442001678	12.6798146818549
"chr8-59"	"chr8"	59000001	60000000	"."	1000000	306.501390003493	315.328715800788	331.609094572215	356.453388722414	308.742553082153	335.84460781757	311.137739396318	328.56556981187	351.644288693933	339.620118180762	315.559742813461	312.059090848697	306.372969935607	342.30428304698	339.482527944382	334.987792320826	287.320011777031	321.867130772516	346.591854043797	325.894361557095	18.3670540883815
"chr8-60"	"chr8"	60000001	61000000	"."	1000000	350.310742857312	360.786687604187	323.415265200517	388.101119496834	340.112117299056	356.382399496691	341.301159019069	363.929253630979	322.708987224261	316.995535918535	341.499823366771	345.455518292803	362.243675962728	349.533850090212	367.880305947334	348.499476485973	319.759367945406	340.167268642525	370.163592228136	347.855060353123	18.8745968202998
"chr8-61"	"chr8"	61000001	62000000	"."	1000000	336.199865159078	309.574542154788	322.451285274435	353.122048640897	336.190921771943	336.878885096375	361.547837943929	325.662580841645	370.130731299557	331.575822265304	341.499823366771	357.664964885272	321.485537959336	327.530819958634	344.000356263033	322.240920466913	340.767712892543	323.750968494429	343.099744683154	337.125019443055	15.5534601042454
"chr8-62"	"chr8"	62000001	63000000	"."	1000000	331.933785854961	337.769993020187	348.47874327865	329.802668070271	326.284743598184	319.59167915064	330.9712207921	328.037753635466	315.073282669764	324.788447586636	355.405845931432	348.328329255737	365.907328816965	314.957659883447	339.159825921621	349.519226234286	362.393950338126	342.320226038997	335.242498621708	337.156168878904	14.9072005918668
"chr8-63"	"chr8"	63000001	64000000	"."	1000000	330.621146069079	354.457096593587	358.600532502511	318.142977784959	321.228465155328	344.562087738924	297.502220936719	316.161889666362	310.250732424818	358.976705227334	316.896860367755	322.113929218965	343.009498477981	348.590863084573	361.103563469357	338.301979002843	338.914035397208	350.124696601207	335.679012291788	335.012541684805	18.4809569574501
"chr8-64"	"chr8"	64000001	65000000	"."	1000000	302.891630592317	345.250418759987	335.465014276543	374.775759170763	337.945140823546	333.332791569044	287.998677767907	336.746720546142	355.663080564721	343.139497643775	323.047601117509	350.842038848304	363.617545783067	335.074716003747	359.490053355552	329.124231268026	338.914035397208	343.127585062674	337.42506697211	338.624821343313	19.8884203054629
"chr8-65"	"chr8"	65000001	66000000	"."	1000000	329.636666229667	313.027046342388	357.154562613388	319.808647825718	323.395441630838	326.831620102272	328.905233146706	343.3444227512	312.260128360212	340.122886675479	357.010386996585	334.682477181801	309.120709576285	315.586317887206	344.645760308555	341.361228247782	316.360959203957	348.779098228412	350.08396340444	332.216713511205	15.5759721069737
"chr8-66"	"chr8"	66000001	67000000	"."	1000000	333.738665560549	364.239191791786	313.293475976656	336.465348233307	344.033312826169	352.393044278445	356.589467594984	338.85798525176	338.784154707412	331.827206512662	356.475539974868	357.664964885272	322.859407779675	375.937486248106	331.0922753526	343.655665181486	326.556185428303	354.699731068709	340.044148992592	343.116171455018	15.5294459286346
"chr8-67"	"chr8"	67000001	68000000	"."	1000000	325.37058692555	361.362104968786	346.550783426486	399.760809782147	328.142152005764	327.127127896217	336.342788670124	318.273154371981	333.559725275388	331.575822265304	329.733188888981	359.460471737106	321.943494566116	330.988438979311	353.681416945858	321.985983029835	341.385605390988	326.980404589136	375.838269939181	340.529596297592	21.1375811710252
"chr8-68"	"chr8"	68000001	69000000	"."	1000000	323.073467300256	328.563315186588	331.127104609174	299.82060733661	317.410458984192	328.75242076291	332.210813379336	326.19039701805	348.831134384381	317.498304413252	362.358857213763	339.709896366936	356.748196681372	333.188741992469	348.195482558924	326.064982023087	308.946249222614	331.017199707521	370.163592228136	333.151116914188	17.8493458134674
"chr8-69"	"chr8"	69000001	70000000	"."	1000000	325.37058692555	344.675001395387	360.046502391634	369.778749048486	330.309128481273	337.913162375179	310.72454186724	349.942124956257	366.915697802927	346.658877106789	372.520950626399	327.1413484041	331.10262670171	331.302767981191	344.000356263033	327.0847317714	327.483024175971	324.558327518106	330.004334580744	339.870149493335	17.3249262925076
"chr8-70"	"chr8"	70000001	71000000	"."	1000000	324.386107086138	385.529634281986	376.434161135029	378.107099252281	328.55490942967	334.810330538765	325.186455384997	321.967867606813	368.121335364163	344.396418880566	340.430129323336	360.896877218573	345.757238118659	352.36281110713	338.514421876099	321.2211707186	353.43450911067	356.045329441504	320.401033838976	346.13462314284	20.6743540372694
