""	"Geneid"	"Chr"	"Start"	"End"	"Strand"	"Length"	"15650_S7_L001.bam"	"15654_S8_L001.bam"	"15655_S9_L001.bam"	"15656_S10_L001.bam"	"182533_S1_L001.bam"	"182534_S5_L001.bam"	"182535_S2_L001.bam"	"182536_S3_L001.bam"	"182538_S6_L001.bam"	"182539_S7_L001.bam"	"182540_S8_L001.bam"	"182541_S9_L001.bam"	"182542_S10_L001.bam"	"gc"	"ploidy"	"gender"	"bin"	"sum"	"mean"	"norm.median"	"norm.sd"	"nnorm.var"	"gc_blocked"	"norm.clean.mean"	"norm.clean.median"	"norm.clean.var"	"norm.clean.sd"	"var_blocked"	"blocked"
"1820"	"chr11-5"	"chr11"	5000001	6000000	"."	1000000	902	1165	1262	959	877	731	997	672	1219	735	661	880	1045	0.38299	2	"neutral"	1820	12105	931.153846153846	0.898781630740394	0.0696882390377167	0.00601188418120557	FALSE	0.896527841939952	0.898781630740394	0.00485645066017794	0.0696882390377167	FALSE	FALSE
"1821"	"chr11-6"	"chr11"	6000001	7000000	"."	1000000	1342	1488	1499	1271	997	730	1271	998	1473	959	814	1213	1126	0.420709	2	"neutral"	1821	15181	1167.76923076923	1.11284335560505	0.0624554289667016	0.0031497226748981	FALSE	1.12072654531239	1.11284335560505	0.00390068060741471	0.0624554289667016	FALSE	FALSE
"1822"	"chr11-7"	"chr11"	7000001	8000000	"."	1000000	1062	1192	1367	1123	878	787	1095	817	1298	812	677	989	1024	0.401895	2	"neutral"	1822	13121	1009.30769230769	0.971537001897533	0.0599954174307942	0.00381344482554908	FALSE	0.97244068373498	0.971537001897533	0.00359945011269525	0.0599954174307942	FALSE	FALSE
"1823"	"chr11-8"	"chr11"	8000001	9000000	"."	1000000	1556	1612	1594	1321	1121	870	1443	1190	1524	998	939	1356	1191	0.445703	2	"neutral"	1823	16715	1285.76923076923	1.20749063670412	0.0911845539626727	0.00570262761175199	FALSE	1.24053945046283	1.20749063670412	0.00831462288137158	0.0911845539626727	FALSE	FALSE
"1824"	"chr11-9"	"chr11"	9000001	10000000	"."	1000000	1651	1730	1662	1320	1109	865	1337	1191	1473	1048	879	1333	1136	0.423572	2	"neutral"	1824	16734	1287.23076923077	1.2151321786691	0.115310540092318	0.00900515036480963	FALSE	1.21274068967308	1.21439874712262	0.00494706573337273	0.070335380381233	FALSE	FALSE
"1825"	"chr11-10"	"chr11"	10000001	11000000	"."	1000000	1319	1507	1472	1256	1153	831	1337	983	1486	965	889	1223	1112	0.415963	2	"neutral"	1825	15533	1194.84615384615	1.149377593361	0.0550130913297963	0.00229090271321065	FALSE	1.15307552645719	1.149377593361	0.0030264402176605	0.0550130913297963	FALSE	FALSE
"1826"	"chr11-11"	"chr11"	11000001	12000000	"."	1000000	1347	1520	1495	1243	1024	822	1472	1079	1477	937	911	1347	1132	0.43085	2	"neutral"	1826	15806	1215.84615384615	1.14852255054432	0.0809881946168719	0.00497238081539627	FALSE	1.17205697186046	1.14852255054432	0.00655908766730032	0.0809881946168719	FALSE	FALSE
"1827"	"chr11-12"	"chr11"	12000001	13000000	"."	1000000	1519	1678	1609	1374	1131	845	1455	1166	1567	1055	957	1436	1209	0.43511	2	"neutral"	1827	17001	1307.76923076923	1.25692883895131	0.0784046957321866	0.00389101375409354	FALSE	1.25968299140366	1.25692883895131	0.00614729631285675	0.0784046957321866	FALSE	FALSE
"1828"	"chr11-13"	"chr11"	13000001	14000000	"."	1000000	1120	1414	1404	1127	1025	724	1106	908	1257	942	793	1200	1060	0.408296	2	"neutral"	1828	14080	1083.07692307692	1.05164319248826	0.0375102494819141	0.0012722225102035	FALSE	1.04447098537951	1.05164319248826	0.00140701881619544	0.0375102494819141	FALSE	FALSE
"1829"	"chr11-14"	"chr11"	14000001	15000000	"."	1000000	1132	1357	1348	961	916	793	1022	928	1339	918	788	1034	1059	0.39982	2	"neutral"	1829	13595	1045.76923076923	1.01647940074906	0.0610655652058065	0.00360907243382257	FALSE	1.01177967293704	1.01647940074906	0.00372900325390461	0.0610655652058065	FALSE	FALSE
"1830"	"chr11-15"	"chr11"	15000001	16000000	"."	1000000	1120	1508	1437	1223	1041	777	1315	973	1339	929	822	1320	1054	0.414895	2	"neutral"	1830	14858	1142.92307692308	1.10042283298097	0.0585910758795159	0.002834939266992	FALSE	1.1006987520474	1.10042283298097	0.00343291417271919	0.0585910758795159	FALSE	FALSE
"1831"	"chr11-16"	"chr11"	16000001	17000000	"."	1000000	1019	1026	1297	839	664	649	903	672	1116	668	565	784	949	0.385136	2	"neutral"	1831	11151	857.769230769231	0.786316776007498	0.086911895664394	0.012216965918377	FALSE	0.821825525636075	0.786316776007498	0.00755367760797851	0.086911895664394	FALSE	FALSE
"1832"	"chr11-17"	"chr11"	17000001	18000000	"."	1000000	1444	1608	1619	1356	1191	790	1597	1245	1550	1143	985	1416	1240	0.451734	2	"neutral"	1832	17184	1321.84615384615	1.27085285848172	0.10145498861458	0.00637318129330167	FALSE	1.2759971813216	1.27085285848172	0.0102931147147845	0.10145498861458	FALSE	FALSE
"1833"	"chr11-18"	"chr11"	18000001	19000000	"."	1000000	1468	1661	1667	1304	1064	747	1392	1110	1475	1023	887	1368	1157	0.423739	2	"neutral"	1833	16323	1255.61538461538	1.22211808809747	0.0882188347320568	0.005210702640587	FALSE	1.20387733706192	1.22211808809747	0.00778256280148195	0.0882188347320568	FALSE	FALSE
"1834"	"chr11-19"	"chr11"	19000001	20000000	"."	1000000	1382	1534	1493	1312	1145	767	1440	1075	1461	1177	936	1403	1225	0.434147	2	"neutral"	1834	16350	1257.69230769231	1.22646891043925	0.0882157902977643	0.00517344183555047	FALSE	1.21539310110679	1.22646891043925	0.00778202565785913	0.0882157902977643	FALSE	FALSE
"1835"	"chr11-20"	"chr11"	20000001	21000000	"."	1000000	1152	1373	1304	1058	945	704	1195	932	1296	919	824	1154	1018	0.408661	2	"neutral"	1835	13874	1067.23076923077	1.02846441947566	0.0501279057797707	0.00237563972801727	FALSE	1.03065606956998	1.02846441947566	0.00251280693786557	0.0501279057797707	FALSE	FALSE
"1836"	"chr11-21"	"chr11"	21000001	22000000	"."	1000000	517	850	1103	768	630	684	689	429	1019	560	475	650	961	0.370812	2	"neutral"	1836	9335	718.076923076923	0.648523451071222	0.1430666493435	0.0486659764663146	FALSE	0.669281524607353	0.646077443692793	0.0159003853547663	0.126096730150969	FALSE	FALSE
"1837"	"chr11-22"	"chr11"	22000001	23000000	"."	1000000	546	840	1039	682	630	549	656	498	805	475	416	602	893	0.364571	2	"neutral"	1837	8631	663.923076923077	0.62597200622084	0.10033399277364	0.0256913169484177	FALSE	0.636769346549957	0.62597200622084	0.0100669101059008	0.10033399277364	FALSE	FALSE
"1838"	"chr11-23"	"chr11"	23000001	24000000	"."	1000000	596	793	1004	676	565	525	589	519	774	499	357	539	818	0.359338	2	"neutral"	1838	8254	634.923076923077	0.594007490636704	0.0912347970510746	0.0235905017137368	FALSE	0.608802836631393	0.594007490636704	0.00832378819295077	0.0912347970510746	FALSE	FALSE
"1839"	"chr11-24"	"chr11"	24000001	25000000	"."	1000000	520	666	977	568	498	454	481	447	779	432	343	494	822	0.352219	2	"neutral"	1839	7481	575.461538461538	0.509982886480319	0.10568783805244	0.042947592402068	FALSE	0.549802226031118	0.509982886480319	0.0111699191121989	0.10568783805244	FALSE	FALSE
"1840"	"chr11-25"	"chr11"	25000001	26000000	"."	1000000	519	620	902	602	513	492	469	394	725	431	354	415	781	0.352542	2	"neutral"	1840	7217	555.153846153846	0.499131441806601	0.107517057653523	0.0464007376918632	FALSE	0.534315334094987	0.499131441806601	0.011559917686471	0.107517057653523	FALSE	FALSE
"1841"	"chr11-26"	"chr11"	26000001	27000000	"."	1000000	558	761	967	611	578	571	598	438	890	523	392	530	924	0.364817	2	"neutral"	1841	8341	641.615384615385	0.572633552014995	0.119201328885562	0.0433319878267727	FALSE	0.59505500738663	0.571335502599258	0.00884600343545125	0.0940531947115634	FALSE	FALSE
"1842"	"chr11-27"	"chr11"	27000001	28000000	"."	1000000	940	1277	1265	1020	943	764	1067	733	1183	780	759	1005	1133	0.395929	2	"neutral"	1842	12869	989.923076923077	0.955951265229616	0.0689618936069137	0.00520411460044715	FALSE	0.956678938654511	0.955951265229616	0.00475574276985128	0.0689618936069137	FALSE	FALSE
"1843"	"chr11-28"	"chr11"	28000001	29000000	"."	1000000	544	792	951	697	608	589	630	414	850	490	422	537	832	0.365837	2	"neutral"	1843	8356	642.769230769231	0.593258426966292	0.106476840668618	0.0322123553359802	FALSE	0.618835354155285	0.593258426966292	0.0113373175987703	0.106476840668618	FALSE	FALSE
"1844"	"chr11-29"	"chr11"	29000001	30000000	"."	1000000	531	637	987	659	514	513	549	356	756	479	344	466	798	0.365567	2	"neutral"	1844	7589	583.769230769231	0.543340380549683	0.115672252425354	0.0453225586581747	FALSE	0.559604890913155	0.543340380549683	0.0133800699811548	0.115672252425354	FALSE	FALSE
"1845"	"chr11-30"	"chr11"	30000001	31000000	"."	1000000	714	1085	1133	964	812	656	990	601	1150	696	685	923	1001	0.3844	2	"neutral"	1845	11410	877.692307692308	0.858350951374207	0.0862412121942519	0.0100948511328468	FALSE	0.846051453853842	0.858350951374207	0.00743754668073398	0.0862412121942519	FALSE	FALSE
"1846"	"chr11-31"	"chr11"	31000001	32000000	"."	1000000	869	1009	1210	835	661	572	798	666	1026	707	589	747	983	0.376515	2	"neutral"	1846	10672	820.923076923077	0.791147994467497	0.0708341623065995	0.00801622800868766	FALSE	0.788928815712884	0.791147994467497	0.00501747854967768	0.0708341623065995	FALSE	FALSE
"1847"	"chr11-32"	"chr11"	32000001	33000000	"."	1000000	1317	1578	1527	1172	1063	799	1279	988	1396	898	866	1323	1181	0.411687	2	"neutral"	1847	15387	1183.61538461538	1.12721049629207	0.053087211145205	0.00221804204114824	FALSE	1.13806576423567	1.12721049629207	0.00281825198717558	0.053087211145205	FALSE	FALSE
"1848"	"chr11-33"	"chr11"	33000001	34000000	"."	1000000	1484	1517	1678	1239	1131	884	1430	1056	1389	1002	867	1383	1066	0.419543	2	"neutral"	1848	16126	1240.46153846154	1.19556025369979	0.0962850118272574	0.00648596258587504	FALSE	1.1959310028827	1.19556025369979	0.0092708035025751	0.0962850118272574	FALSE	FALSE
"1849"	"chr11-34"	"chr11"	34000001	35000000	"."	1000000	1322	1535	1581	1258	1076	827	1310	1108	1488	1025	935	1343	1145	0.424346	2	"neutral"	1849	15953	1227.15384615385	1.17900656044986	0.0529121269121229	0.00201408592789244	FALSE	1.18475199182962	1.17900656044986	0.0027996931743646	0.0529121269121229	FALSE	FALSE
"1850"	"chr11-35"	"chr11"	35000001	36000000	"."	1000000	1276	1442	1472	1214	1096	721	1457	1033	1450	1003	905	1372	1170	0.418332	2	"neutral"	1850	15611	1200.84615384615	1.15856236786469	0.083077252691385	0.00514192120316981	FALSE	1.15721843657586	1.15856236786469	0.00690182991474823	0.083077252691385	FALSE	FALSE
"1851"	"chr11-36"	"chr11"	36000001	37000000	"."	1000000	1135	1404	1347	1236	958	786	1225	917	1326	851	840	1247	1087	0.413876	2	"neutral"	1851	14359	1104.53846153846	1.05168539325843	0.0563933129373811	0.00287530244386995	FALSE	1.06602702658797	1.05168539325843	0.00318020574405339	0.0563933129373811	FALSE	FALSE
"1852"	"chr11-37"	"chr11"	37000001	38000000	"."	1000000	434	662	938	628	480	508	490	424	768	370	314	437	819	0.3552	2	"neutral"	1852	7272	559.384615384615	0.495880149812734	0.126049197689649	0.064614014372207	FALSE	0.51475560096279	0.489811153058107	0.0115599588880496	0.107517249258199	FALSE	FALSE
"1853"	"chr11-38"	"chr11"	38000001	39000000	"."	1000000	487	758	963	594	530	468	519	456	740	480	365	568	785	0.352045	2	"neutral"	1853	7713	593.307692307692	0.556701030927835	0.0871875918195641	0.0245281793751982	FALSE	0.568058348454385	0.556701030927835	0.00760167616729492	0.0871875918195641	FALSE	FALSE
"1854"	"chr11-39"	"chr11"	39000001	40000000	"."	1000000	803	1037	1091	672	706	653	759	597	995	608	500	741	936	0.364741	2	"neutral"	1854	10098	776.769230769231	0.74630021141649	0.0831701673809138	0.0124196118117373	FALSE	0.746921489303661	0.74630021141649	0.00691727674216921	0.0831701673809138	FALSE	FALSE
"1855"	"chr11-40"	"chr11"	40000001	41000000	"."	1000000	637	897	1099	731	622	613	647	509	906	495	479	629	937	0.367466	2	"neutral"	1855	9201	707.769230769231	0.657505285412262	0.108100234865096	0.027030543523912	FALSE	0.679574310231418	0.657505285412262	0.0116856607778888	0.108100234865096	FALSE	FALSE
"1856"	"chr11-41"	"chr11"	41000001	42000000	"."	1000000	639	789	1067	752	677	568	716	508	955	520	430	626	883	0.368065	2	"neutral"	1856	9130	702.307692307692	0.650909090909091	0.0942555509063229	0.020968781679629	FALSE	0.673503536842093	0.650909090909091	0.00888410887665443	0.0942555509063229	FALSE	FALSE
"1857"	"chr11-42"	"chr11"	42000001	43000000	"."	1000000	642	931	1088	794	770	598	787	505	1045	577	434	697	971	0.376081	2	"neutral"	1857	9839	756.846153846154	0.715454545454545	0.107882721957622	0.0227373421229549	FALSE	0.723864336206266	0.715454545454545	0.0116386816969855	0.107882721957622	FALSE	FALSE
"1858"	"chr11-43"	"chr11"	43000001	44000000	"."	1000000	1152	1440	1406	1142	946	714	1189	855	1254	856	783	1137	1110	0.405845	2	"neutral"	1858	13984	1075.69230769231	1.0438010393467	0.0418394069507129	0.00160670294654004	FALSE	1.03348966609258	1.0438010393467	0.00175053597398736	0.0418394069507129	FALSE	FALSE
"1859"	"chr11-44"	"chr11"	44000001	45000000	"."	1000000	1649	1771	1731	1418	1208	864	1702	1182	1706	1189	1121	1614	1150	0.477924	2	"neutral"	1859	18305	1408.07692307692	1.32895970009372	0.136550185523266	0.0105574969884008	FALSE	1.3792153754901	1.33875252546044	0.0133742362310233	0.115647032953826	FALSE	FALSE
"1860"	"chr11-45"	"chr11"	45000001	46000000	"."	1000000	1763	1779	1735	1445	1177	885	1694	1316	1714	1236	1090	1509	1219	0.474198	2	"neutral"	1860	18562	1427.84615384615	1.35426429240862	0.139785692631947	0.010654144679973	FALSE	1.35482120548729	1.34353961121209	0.0137348367268812	0.117195719746419	FALSE	FALSE
"1861"	"chr11-46"	"chr11"	46000001	47000000	"."	1000000	1700	1638	1733	1354	1039	840	1461	1220	1654	1111	885	1433	1177	0.447363	2	"neutral"	1861	17245	1326.53846153846	1.28615863141524	0.128519979874116	0.00998509553572532	FALSE	1.24647344018946	1.27756853782571	0.00775271089345237	0.0880494798022815	FALSE	FALSE
"1862"	"chr11-47"	"chr11"	47000001	48000000	"."	1000000	1848	1914	1823	1466	1169	816	1600	1445	1615	1223	1057	1495	1120	0.464416	2	"neutral"	1862	18591	1430.07692307692	1.37394564198688	0.185256144123487	0.0181805132386113	FALSE	1.36872490405083	1.37394564198688	0.00607748147831698	0.0779582034061649	FALSE	FALSE
"1863"	"chr11-48"	"chr11"	48000001	49000000	"."	1000000	928	1176	1309	845	798	645	870	657	1114	864	595	864	1043	0.39395	2	"neutral"	1863	11708	900.615384615385	0.866251944012442	0.0818464013339196	0.00892710685634431	FALSE	0.864797612003187	0.866251944012442	0.00669883341131304	0.0818464013339196	FALSE	FALSE
"1864"	"chr11-49"	"chr11"	49000001	50000000	"."	1000000	644	813	1050	705	614	560	669	467	948	514	426	576	891	0.364912	2	"neutral"	1864	8877	682.846153846154	0.608988764044944	0.100457075818216	0.0272108748359569	FALSE	0.653737159106309	0.608988764044944	0.0100916240819468	0.100457075818216	FALSE	FALSE
"1865"	"chr11-50"	"chr11"	50000001	51000000	"."	1000000	643	905	995	578	559	433	595	431	781	720	432	633	733	0.318075	2	"neutral"	1865	8438	649.076923076923	0.598893499308437	0.0923787773558056	0.0237927818073275	TRUE	0.62180371415797	0.598893499308437	0.0085338385057535	0.0923787773558056	FALSE	TRUE
"1866"	"chr11-51"	"chr11"	51000001	52000000	"."	1000000	570	1047	1246	903	875	579	824	254	1060	1115	536	644	955	0.368885	2	"neutral"	1866	10608	816	0.800829875518672	0.235800965786895	0.0866983088609796	FALSE	0.807413043564116	0.812545575395417	0.0109215618399726	0.104506276557787	FALSE	FALSE
"1867"	"chr11-52"	"chr11"	52000001	53000000	"."	1000000	503	933	1277	866	873	543	758	204	1053	1108	509	574	952	0.400982	2	"neutral"	1867	10153	781	0.75103734439834	0.256806557636585	0.11692009355241	FALSE	0.775648263058708	0.78132935636037	0.017322146094535	0.13161362427399	FALSE	FALSE
"1868"	"chr11-53"	"chr11"	53000001	54000000	"."	1000000	521	967	1122	603	639	418	625	203	834	1092	500	540	840	0.400806	2	"neutral"	1868	8904	684.923076923077	0.648522550544324	0.238734477881457	0.135512739204788	FALSE	0.640790314973462	0.648522550544324	0.0130875111425815	0.114400660586299	FALSE	FALSE
"1869"	"chr11-54"	"chr11"	54000001	55000000	"."	1000000	498	761	993	562	502	387	500	223	729	790	373	435	774	0.349393	2	"neutral"	1869	7527	579	0.530655391120507	0.166492375040295	0.0984381709871672	FALSE	0.547744840876848	0.530655391120507	0.0112227574015554	0.105937516497015	FALSE	FALSE
"1870"	"chr11-55"	"chr11"	55000001	56000000	"."	1000000	573	804	1051	587	564	514	575	406	873	610	396	585	822	0.366388	2	"neutral"	1870	8360	643.076923076923	0.596194503171247	0.104548209196287	0.0307508596579297	FALSE	0.615287946725827	0.596194503171247	0.0109303280461505	0.104548209196287	FALSE	FALSE
"1871"	"chr11-56"	"chr11"	56000001	57000000	"."	1000000	644	919	1127	753	772	649	659	533	984	511	494	723	937	0.364136	2	"neutral"	1871	9705	746.538461538462	0.688389513108614	0.11153815417452	0.0262529683467384	FALSE	0.717751168405367	0.688389513108614	0.0124407598366591	0.11153815417452	FALSE	FALSE
"1872"	"chr11-57"	"chr11"	57000001	58000000	"."	1000000	1672	1704	1620	1379	1086	868	1662	1311	1626	1126	958	1414	1177	0.451295	2	"neutral"	1872	17603	1354.07692307692	1.28896991795807	0.139461116306001	0.0117063285953729	FALSE	1.28323445650995	1.28268720617004	0.0143189946043573	0.11966200150573	FALSE	FALSE
"1873"	"chr11-58"	"chr11"	58000001	59000000	"."	1000000	875	1133	1203	965	840	738	932	650	1152	729	620	851	1001	0.384835	2	"neutral"	1873	11689	899.153846153846	0.848689138576779	0.0718276341461743	0.00716284965300039	FALSE	0.866996620917388	0.848689138576779	0.00515920902703666	0.0718276341461743	FALSE	FALSE
"1874"	"chr11-59"	"chr11"	59000001	60000000	"."	1000000	1185	1367	1510	1144	934	698	1173	957	1387	948	710	1134	1095	0.407877	2	"neutral"	1874	14242	1095.53846153846	1.06636363636364	0.0535933356586252	0.0025258695824362	FALSE	1.0501420622881	1.06636363636364	0.00287224562701807	0.0535933356586252	FALSE	FALSE
"1875"	"chr11-60"	"chr11"	60000001	61000000	"."	1000000	1280	1456	1385	1128	962	785	1219	843	1385	929	804	1202	1083	0.419084	2	"neutral"	1875	14461	1112.38461538462	1.07698289269051	0.0569272844264242	0.00279398020665925	FALSE	1.07046319596427	1.07698289269051	0.003240715712167	0.0569272844264242	FALSE	FALSE
"1876"	"chr11-61"	"chr11"	61000001	62000000	"."	1000000	2114	1916	1905	1660	1228	944	1924	1438	1902	1194	1099	1809	1338	0.514449	2	"neutral"	1876	20471	1574.69230769231	1.47900466562986	0.203732266196466	0.018974945800676	FALSE	1.46495599134432	1.45710532906961	0.0152446412712619	0.123469191587464	FALSE	FALSE
"1877"	"chr11-62"	"chr11"	62000001	63000000	"."	1000000	1758	1800	1838	1505	1254	875	1725	1396	1833	1222	1070	1537	1274	0.47844	2	"neutral"	1877	19087	1468.23076923077	1.41049671977507	0.132777261519664	0.0088614186209053	FALSE	1.39335245164883	1.40579530610449	0.0136747535553878	0.116939101909446	FALSE	FALSE
"1878"	"chr11-63"	"chr11"	63000001	64000000	"."	1000000	1535	1601	1714	1343	1043	790	1476	1146	1515	1113	980	1324	1227	0.439805	2	"neutral"	1878	16807	1292.84615384615	1.25866916588566	0.0998426268348593	0.00629229116790099	FALSE	1.24478302081299	1.25866916588566	0.00996855013328496	0.0998426268348593	FALSE	FALSE
"1879"	"chr11-64"	"chr11"	64000001	65000000	"."	1000000	2095	1742	2036	1602	1225	967	1935	1443	1902	1270	1212	1822	1315	0.542677	2	"neutral"	1879	20566	1582	1.50140581068416	0.20746651497726	0.0190941284052723	FALSE	1.48494440603793	1.49020523815701	0.0192495405944756	0.138742713662648	FALSE	FALSE
"1880"	"chr11-65"	"chr11"	65000001	66000000	"."	1000000	1945	1884	1842	1535	1265	921	1821	1362	1815	1305	1147	1605	1278	0.517805	2	"neutral"	1880	19725	1517.30769230769	1.43861293345829	0.162617539899939	0.0127775283333347	FALSE	1.4525171365635	1.43861293345829	0.0121406480281562	0.110184608853307	FALSE	FALSE
"1881"	"chr11-66"	"chr11"	66000001	67000000	"."	1000000	1843	1714	1854	1373	1216	943	1664	1334	1764	1231	1111	1557	1310	0.495156	2	"neutral"	1881	18914	1454.92307692308	1.37639198218263	0.136398299622921	0.00982050100628653	FALSE	1.37803170828721	1.37404358051589	0.00986961981166878	0.0993459602181628	FALSE	FALSE
"1882"	"chr11-67"	"chr11"	67000001	68000000	"."	1000000	1982	1838	1922	1527	1117	895	1734	1373	1872	1236	1082	1644	1263	0.500752	2	"neutral"	1882	19485	1498.84615384615	1.43138390272148	0.179583821014113	0.0157406317203695	FALSE	1.44673053399305	1.44353020952559	0.00929636468955648	0.0964176575610323	FALSE	FALSE
"1883"	"chr11-68"	"chr11"	68000001	69000000	"."	1000000	1774	1761	1890	1442	1155	918	1677	1379	1785	1222	1044	1672	1197	0.486826	2	"neutral"	1883	18916	1455.07692307692	1.40311804008909	0.14718982824649	0.0110044205733298	FALSE	1.40037696473542	1.40311804008909	0.0119499307810638	0.109315738944874	FALSE	FALSE
"1884"	"chr11-69"	"chr11"	69000001	70000000	"."	1000000	1918	1869	1840	1476	1160	869	1813	1454	1755	1265	1118	1734	1165	0.519158	2	"neutral"	1884	19436	1495.07692307692	1.4	0.199561239276376	0.0203187184803688	FALSE	1.46078288021146	1.43248407643312	0.019401293893648	0.139288527501902	FALSE	FALSE
"1885"	"chr11-70"	"chr11"	70000001	71000000	"."	1000000	1685	1852	1721	1417	1225	814	1686	1396	1698	1248	1091	1673	1071	0.486296	2	"neutral"	1885	18577	1429	1.387265917603	0.174482694457682	0.015819227987958	FALSE	1.43313598411395	1.44528083381587	0.0137372192041331	0.117205883828983	FALSE	FALSE
