""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"mean"	"sd"
"chr8-117"	"chr8"	117000001	118000000	"."	1000000	1.98519615099926	2.18352941176471	2.09062170706006	2.08644908994134	0.0992324474739901
"chr8-118"	"chr8"	118000001	119000000	"."	1000000	1.93782383419689	2.13490196078431	2.00842992623815	2.02705190707312	0.0998500406733295
"chr8-119"	"chr8"	119000001	120000000	"."	1000000	2.079940784604	2.06901960784314	2.05900948366702	2.06932329203805	0.0104689544748401
"chr8-120"	"chr8"	120000001	121000000	"."	1000000	1.90229459659511	1.95607843137255	2.19388830347734	2.017420443815	0.155173626435672
"chr8-121"	"chr8"	121000001	122000000	"."	1000000	1.94670614359734	2.00627450980392	1.89884088514225	1.9506071795145	0.0538229457379123
"chr8-122"	"chr8"	122000001	123000000	"."	1000000	1.99555884529978	2.09725490196078	2.05479452054795	2.04920275593617	0.05107810547294
"chr8-123"	"chr8"	123000001	124000000	"."	1000000	2.01776461880089	2.11764705882353	1.93466807165437	2.02335991642626	0.0916177272857168
"chr8-124"	"chr8"	124000001	125000000	"."	1000000	2.08882309400444	2.2243137254902	2.07797681770285	2.13037121239916	0.0815371525857822
"chr8-125"	"chr8"	125000001	126000000	"."	1000000	2.10658771280533	2.15529411764706	2.07165437302424	2.11117873449221	0.0420084495100664
"chr8-126"	"chr8"	126000001	127000000	"."	1000000	1.98223538119911	2.03607843137255	1.79557428872497	1.93796270043221	0.126216533601495
"chr8-127"	"chr8"	127000001	128000000	"."	1000000	2.16432272390822	1.94352941176471	2.03582718651212	2.04789310739501	0.110890087505104
"chr8-128"	"chr8"	128000001	129000000	"."	1000000	2.05625462620281	2.10039215686275	2.09905163329821	2.08523280545459	0.0251047884957795
"chr8-129"	"chr8"	129000001	130000000	"."	1000000	2.02812731310141	2.01411764705882	2.13698630136986	2.05974375384336	0.0672597654392561
"chr8-130"	"chr8"	130000001	131000000	"."	1000000	2.07549962990378	2.13333333333333	2.29504741833509	2.16796012719073	0.1137961730064
"chr8-131"	"chr8"	131000001	132000000	"."	1000000	1.99703923019985	2.0078431372549	1.95574288724974	1.9868750849015	0.0274971162103362
"chr8-132"	"chr8"	132000001	133000000	"."	1000000	2.04885270170244	2.15686274509804	2.04004214963119	2.08191919881056	0.0650523466491255
"chr8-133"	"chr8"	133000001	134000000	"."	1000000	2.15544041450777	2.02509803921569	2.15806111696523	2.11286652356289	0.0760210309966742
"chr8-134"	"chr8"	134000001	135000000	"."	1000000	2.11843079200592	2.1756862745098	2.1159114857745	2.13667618409674	0.0338072047276671
"chr8-135"	"chr8"	135000001	136000000	"."	1000000	2.04885270170244	1.89019607843137	1.92834562697576	1.95579813570319	0.0828143176239274
"chr8-136"	"chr8"	136000001	137000000	"."	1000000	1.84900074019245	1.9843137254902	1.78503688092729	1.87278378220331	0.101744975356058
"chr8-137"	"chr8"	137000001	138000000	"."	1000000	1.960029607698	2.05490196078431	1.85247629083246	1.95580261977159	0.101279013295264
"chr8-138"	"chr8"	138000001	139000000	"."	1000000	2.119911176906	2.09882352941176	2.09905163329821	2.10592877987199	0.0121096481351932
"chr8-139"	"chr8"	139000001	140000000	"."	1000000	2.1480384900074	2.04235294117647	2.10326659641728	2.09788600920038	0.053047826034841
"chr8-140"	"chr8"	140000001	141000000	"."	1000000	2.02220577350111	2.1443137254902	2.16438356164384	2.11030102021171	0.0769498469820447
"chr8-141"	"chr8"	141000001	142000000	"."	1000000	2.01480384900074	2.29490196078431	2.28029504741834	2.19666695240113	0.157667313554002
"chr8-142"	"chr8"	142000001	143000000	"."	1000000	1.98667653589933	2.11921568627451	2.01475237091675	2.04021486436353	0.0698420398108388
"chr8-143"	"chr8"	143000001	144000000	"."	1000000	2.02960769800148	2.09882352941176	1.94099051633298	2.02314058124874	0.0791149967054409
"chr8-144"	"chr8"	144000001	145000000	"."	1000000	2.03849000740192	2.00941176470588	1.96206533192835	2.00332236801205	0.0385745164503923
"chr8-145"	"chr8"	145000001	145138636	"."	138636	0.146558105107328	0.144313725490196	0.15595363540569	0.148941822001071	0.00617522917650375
"chr9-0"	"chr9"	1	1000000	"."	1000000	1.86380458919319	2.08470588235294	2.29504741833509	2.08118596329374	0.215642961383428
"chr9-1"	"chr9"	1000001	2000000	"."	1000000	2.04885270170244	1.98588235294118	1.99367755532139	2.00947086998834	0.0343276535304372
"chr9-2"	"chr9"	2000001	3000000	"."	1000000	1.91709844559585	1.93725490196078	2.06743940990516	1.97393091915393	0.0816054475217639
"chr9-3"	"chr9"	3000001	4000000	"."	1000000	2.10954848260548	1.93725490196078	2.09694415173867	2.04791584543498	0.0960421813428819
"chr9-4"	"chr9"	4000001	5000000	"."	1000000	2.09918578830496	2.03450980392157	1.91780821917808	2.01716793713487	0.091923940860526
"chr9-5"	"chr9"	5000001	6000000	"."	1000000	1.86232420429312	2.11607843137255	1.83561643835616	1.93800635800728	0.15479203362832
"chr9-6"	"chr9"	6000001	7000000	"."	1000000	1.9659511472983	2.04549019607843	2.10748155953635	2.03964096763769	0.0709462789868679
"chr9-7"	"chr9"	7000001	8000000	"."	1000000	2.10066617320503	1.9043137254902	2.0927291886196	2.03256969577161	0.111143800392543
"chr9-8"	"chr9"	8000001	9000000	"."	1000000	1.9940784603997	2.07686274509804	1.99789251844046	2.02294457464607	0.0467334311638933
"chr9-9"	"chr9"	9000001	10000000	"."	1000000	1.98667653589933	1.9121568627451	1.84404636459431	1.91429325441291	0.0713390816358318
"chr9-10"	"chr9"	10000001	11000000	"."	1000000	1.79718726868986	1.94980392156863	1.87355110642782	1.87351409889544	0.0763083331697639
"chr9-11"	"chr9"	11000001	12000000	"."	1000000	1.95558845299778	1.92627450980392	1.82297154899895	1.90161150393355	0.069663539247446
"chr9-12"	"chr9"	12000001	13000000	"."	1000000	1.85048112509252	1.97333333333333	1.70495258166491	1.84292234669692	0.134349947207479
"chr9-13"	"chr9"	13000001	14000000	"."	1000000	2.05033308660252	1.85098039215686	1.87355110642782	1.92495486172907	0.109165625267244
"chr9-14"	"chr9"	14000001	15000000	"."	1000000	1.95262768319763	1.95764705882353	1.90094836670179	1.93707436957432	0.0313865352592124
"chr9-15"	"chr9"	15000001	16000000	"."	1000000	1.98223538119911	1.98745098039216	2.12855637513172	2.03274757890766	0.0830138223078698
"chr9-16"	"chr9"	16000001	17000000	"."	1000000	2.12287194670614	1.95450980392157	1.90094836670179	1.9927767057765	0.115804946671843
"chr9-17"	"chr9"	17000001	18000000	"."	1000000	2.01776461880089	1.89960784313725	1.74288724973656	1.8867532372249	0.137888805476741
"chr9-18"	"chr9"	18000001	19000000	"."	1000000	2.07549962990378	2.04392156862745	2.02107481559536	2.04683200470886	0.0273288873129561
"chr9-19"	"chr9"	19000001	20000000	"."	1000000	2.01480384900074	2.16313725490196	2.18967334035827	2.12253814808699	0.094239324899643
"chr9-20"	"chr9"	20000001	21000000	"."	1000000	2.08290155440414	2.03450980392157	2.0927291886196	2.07004684898177	0.0311657949886785
"chr9-21"	"chr9"	21000001	22000000	"."	1000000	1.98519615099926	1.99843137254902	1.98735511064278	1.99032754473035	0.00710065459457982
"chr9-22"	"chr9"	22000001	23000000	"."	1000000	2.06513693560326	1.94980392156863	1.82718651211802	1.9473757897633	0.118993793440032
"chr9-23"	"chr9"	23000001	24000000	"."	1000000	1.95854922279793	2.03764705882353	1.73445732349842	1.91021786837329	0.157267109616148
"chr9-24"	"chr9"	24000001	25000000	"."	1000000	1.95854922279793	1.86509803921569	1.83561643835616	1.88642123345659	0.0641804201616647
"chr9-25"	"chr9"	25000001	26000000	"."	1000000	1.91709844559585	1.84941176470588	1.82297154899895	1.86316058643356	0.0485462742125068
"chr9-26"	"chr9"	26000001	27000000	"."	1000000	1.92153960029608	2.10196078431373	1.89462592202318	1.97270876887766	0.112741514715111
"chr9-27"	"chr9"	27000001	28000000	"."	1000000	2.02812731310141	1.91058823529412	2.07586933614331	2.00486162817961	0.0850613287319232
"chr9-28"	"chr9"	28000001	29000000	"."	1000000	1.88749074759437	1.83843137254902	1.78292939936776	1.83628383983705	0.0523137439713868
"chr9-29"	"chr9"	29000001	30000000	"."	1000000	1.95262768319763	1.89803921568627	1.72391991570074	1.85819560486155	0.119446413596296
"chr9-30"	"chr9"	30000001	31000000	"."	1000000	1.97335307179867	1.99529411764706	1.75131717597471	1.90665478847348	0.134972896411996
"chr9-31"	"chr9"	31000001	32000000	"."	1000000	1.81939304219097	1.92313725490196	1.88198103266596	1.87483710991963	0.0522397563347114
"chr9-32"	"chr9"	32000001	33000000	"."	1000000	1.98075499629904	2.12705882352941	2.03793466807165	2.04858282930003	0.0737308617115178
"chr9-33"	"chr9"	33000001	34000000	"."	1000000	2.16432272390822	2.18352941176471	2.20021074815595	2.18268762794296	0.0179588145795725
"chr9-34"	"chr9"	34000001	35000000	"."	1000000	2.0740192450037	1.90588235294118	2.18756585879874	2.0558224855812	0.141720643902579
"chr9-35"	"chr9"	35000001	36000000	"."	1000000	2.1539600296077	2.02823529411765	1.96838777660695	2.05019436677743	0.0947149192313509
"chr9-36"	"chr9"	36000001	37000000	"."	1000000	2.03108808290155	2.10509803921569	2.09483667017914	2.07700759743213	0.0400970732681148
"chr9-37"	"chr9"	37000001	38000000	"."	1000000	2.02072538860104	1.96392156862745	2.06111696522655	2.01525464081835	0.0488280973517359
"chr9-38"	"chr9"	38000001	39000000	"."	1000000	2.16728349370836	2.00470588235294	1.87144362486828	2.01447766697653	0.1481618129947
"chr9-39"	"chr9"	39000001	40000000	"."	1000000	1.8919319022946	1.86352941176471	1.88619599578504	1.88055243661478	0.0150187445266333
"chr9-40"	"chr9"	40000001	41000000	"."	1000000	2.3079200592154	2.26039215686274	1.86722866174921	2.14518029260912	0.241883354530179
"chr9-41"	"chr9"	41000001	42000000	"."	1000000	3.00666173205033	2.88941176470588	2.65331928345627	2.84979759340416	0.179971340553305
"chr9-42"	"chr9"	42000001	43000000	"."	1000000	2.16580310880829	2.34980392156863	2.00632244467861	2.17397649168518	0.171886545088253
"chr9-43"	"chr9"	43000001	44000000	"."	1000000	2.42635085122132	2.90980392156863	3.07903055848261	2.80506177709085	0.338712101481516
"chr9-44"	"chr9"	44000001	45000000	"."	1000000	1.83123612139156	2.66823529411765	3.16965226554268	2.55637456035063	0.676183452585359
"chr9-45"	"chr9"	45000001	46000000	"."	1000000	0.620281273131014	0.898823529411765	0.861959957850369	0.793688253464383	0.151301739409428
"chr9-46"	"chr9"	46000001	47000000	"."	1000000	0	0	0	0	0
"chr9-47"	"chr9"	47000001	48000000	"."	1000000	0	0	0	0	0
"chr9-48"	"chr9"	48000001	49000000	"."	1000000	0	0	0	0	0
"chr9-49"	"chr9"	49000001	50000000	"."	1000000	0	0	0	0	0
"chr9-50"	"chr9"	50000001	51000000	"."	1000000	0	0	0	0	0
"chr9-51"	"chr9"	51000001	52000000	"."	1000000	0	0	0	0	0
"chr9-52"	"chr9"	52000001	53000000	"."	1000000	0	0	0	0	0
"chr9-53"	"chr9"	53000001	54000000	"."	1000000	0	0	0	0	0
"chr9-54"	"chr9"	54000001	55000000	"."	1000000	0	0	0	0	0
"chr9-55"	"chr9"	55000001	56000000	"."	1000000	0	0	0	0	0
"chr9-56"	"chr9"	56000001	57000000	"."	1000000	0	0	0	0	0
"chr9-57"	"chr9"	57000001	58000000	"."	1000000	0	0	0	0	0
"chr9-58"	"chr9"	58000001	59000000	"."	1000000	0	0	0	0	0
"chr9-59"	"chr9"	59000001	60000000	"."	1000000	0	0	0	0	0
"chr9-60"	"chr9"	60000001	61000000	"."	1000000	0.713545521835677	1.00235294117647	0.773445732349842	0.829781398453997	0.152422806112213
"chr9-61"	"chr9"	61000001	62000000	"."	1000000	1.60473723168024	1.39764705882353	1.31085353003161	1.43774594017846	0.150989561685939
"chr9-62"	"chr9"	62000001	63000000	"."	1000000	2.18060695780903	1.91843137254902	2.02528977871444	2.04144270302416	0.13183207917432
"chr9-63"	"chr9"	63000001	64000000	"."	1000000	1.84159881569208	1.91529411764706	1.87987355110643	1.87892216148186	0.0368568614944651
"chr9-64"	"chr9"	64000001	65000000	"."	1000000	1.78090303478905	1.4321568627451	1.65437302423604	1.62247764059006	0.176547330062705
"chr9-65"	"chr9"	65000001	66000000	"."	1000000	1.70096225018505	1.58745098039216	1.55742887249737	1.61528070102486	0.0757055324297988
"chr9-66"	"chr9"	66000001	67000000	"."	1000000	1.71576609918579	1.68313725490196	1.63962065331928	1.67950800246901	0.0382022360139922
"chr9-67"	"chr9"	67000001	68000000	"."	1000000	1.95410806809771	1.84470588235294	1.66912539515279	1.82264644853448	0.143766285807905
"chr9-68"	"chr9"	68000001	69000000	"."	1000000	1.64766839378238	1.59843137254902	1.50263435194942	1.58291137276027	0.073752092293598
"chr9-69"	"chr9"	69000001	70000000	"."	1000000	2.12287194670614	2.06588235294118	2.03161222339305	2.07345550768012	0.0460987936861782
"chr9-70"	"chr9"	70000001	71000000	"."	1000000	1.94670614359734	2.08	2.22128556375132	2.08266390244955	0.137309092106895
"chr9-71"	"chr9"	71000001	72000000	"."	1000000	1.84159881569208	1.9043137254902	1.97260273972603	1.90617176030277	0.0655217234823429
"chr9-72"	"chr9"	72000001	73000000	"."	1000000	2.0059215396003	2.04549019607843	2.21496311907271	2.08879161825048	0.111044384633675
"chr9-73"	"chr9"	73000001	74000000	"."	1000000	1.98963730569948	1.87764705882353	1.92623814541623	1.93117416997975	0.0561580546556141
"chr9-74"	"chr9"	74000001	75000000	"."	1000000	2.0680977054034	2.06117647058824	1.87355110642782	2.00094176080649	0.110377805695305
"chr9-75"	"chr9"	75000001	76000000	"."	1000000	1.91117690599556	2.05803921568627	1.97471022128556	1.98130878098913	0.0736531753867007
"chr9-76"	"chr9"	76000001	77000000	"."	1000000	2.02220577350111	2.05333333333333	2.1622760800843	2.07927172897291	0.0735494593647275
"chr9-77"	"chr9"	77000001	78000000	"."	1000000	1.94818652849741	2.10196078431373	2.05057955742887	2.03357562341334	0.0782846138584652
"chr9-78"	"chr9"	78000001	79000000	"."	1000000	1.97483345669874	2.03137254901961	2.11380400421496	2.04000333664444	0.069886129814923
"chr9-79"	"chr9"	79000001	80000000	"."	1000000	2.1080680977054	1.98588235294118	2.00632244467861	2.03342429844173	0.0654463284985904
"chr9-80"	"chr9"	80000001	81000000	"."	1000000	1.90229459659511	1.90745098039216	1.78292939936776	1.86422499211834	0.0704512393359234
"chr9-81"	"chr9"	81000001	82000000	"."	1000000	2.16876387860844	2.00156862745098	2.03582718651212	2.06871989752385	0.088317669979892
"chr9-82"	"chr9"	82000001	83000000	"."	1000000	2.01332346410067	2.11450980392157	1.91359325605901	2.01380884136041	0.100459153363769
"chr9-83"	"chr9"	83000001	84000000	"."	1000000	2.01184307920059	1.99686274509804	1.94099051633298	1.98323211354387	0.0373412239174249
"chr9-84"	"chr9"	84000001	85000000	"."	1000000	2.12731310140637	2.13490196078431	2.08008429926238	2.11409978715102	0.0297016457269823
"chr9-85"	"chr9"	85000001	86000000	"."	1000000	1.91413767579571	2.04549019607843	2.02528977871444	1.99497255019619	0.0707299222742857
"chr9-86"	"chr9"	86000001	87000000	"."	1000000	2.04145077720207	2.05490196078431	2.3013698630137	2.13257420033336	0.146335967518964
"chr9-87"	"chr9"	87000001	88000000	"."	1000000	1.9659511472983	2.03921568627451	2.25289778714436	2.08602154023906	0.149089518423495
"chr9-88"	"chr9"	88000001	89000000	"."	1000000	2.05329385640266	1.91686274509804	2.23603793466807	2.06873151205626	0.160146624436251
"chr9-89"	"chr9"	89000001	90000000	"."	1000000	2.07253886010363	2.07529411764706	2.26765015806112	2.13849437860393	0.11186066952431
"chr9-90"	"chr9"	90000001	91000000	"."	1000000	1.99555884529978	2.05490196078431	2.05690200210748	2.03578760273052	0.0348534752161097
"chr9-91"	"chr9"	91000001	92000000	"."	1000000	1.94078460399704	2.03294117647059	2.22760800842993	2.06711126296585	0.146432962276047
"chr9-92"	"chr9"	92000001	93000000	"."	1000000	2.03552923760178	2.08	2.08640674394099	2.06731199384759	0.0277104544877363
"chr9-93"	"chr9"	93000001	94000000	"."	1000000	2.0340488527017	2.26352941176471	2.15595363540569	2.15117729995737	0.114814815168616
"chr9-94"	"chr9"	94000001	95000000	"."	1000000	1.90377498149519	2.0643137254902	2.10115911485775	2.02308260728104	0.104952979268836
"chr9-95"	"chr9"	95000001	96000000	"."	1000000	2.039970392302	2.26196078431373	2.02950474183351	2.11047863948308	0.131291708084715
"chr9-96"	"chr9"	96000001	97000000	"."	1000000	2.19541080680977	2.02509803921569	2.0231822971549	2.08123038106012	0.0988877886050125
"chr9-97"	"chr9"	97000001	98000000	"."	1000000	2.06069578090303	2.1521568627451	2.04004214963119	2.08429826442644	0.0596677060520007
"chr9-98"	"chr9"	98000001	99000000	"."	1000000	2.119911176906	2.05490196078431	2.12012644889357	2.09831319552796	0.0375953861794658
"chr9-99"	"chr9"	99000001	100000000	"."	1000000	2.25758697261288	2.15686274509804	2.17070600632244	2.19505190801112	0.0545974788693704
"chr9-100"	"chr9"	100000001	101000000	"."	1000000	2.11547002220577	2.1443137254902	1.98735511064278	2.08237961944625	0.0835477872824609
"chr9-101"	"chr9"	101000001	102000000	"."	1000000	2.01184307920059	2.08627450980392	1.94731296101159	2.01514351667204	0.0695395403804051
"chr9-102"	"chr9"	102000001	103000000	"."	1000000	1.85344189489267	1.87137254901961	1.77028451001054	1.83169965130761	0.0539373875411028
"chr9-103"	"chr9"	103000001	104000000	"."	1000000	1.83567727609178	1.99058823529412	1.73234984193888	1.85287178444159	0.129975017940822
"chr9-104"	"chr9"	104000001	105000000	"."	1000000	2.11547002220577	1.9921568627451	1.98946259220232	2.03236315905106	0.0719852609983545
"chr9-105"	"chr9"	105000001	106000000	"."	1000000	2.13471502590674	2.05647058823529	2.12644889357218	2.10587816923807	0.0429873706029167
"chr9-106"	"chr9"	106000001	107000000	"."	1000000	2.20873427091044	1.9843137254902	2.07586933614331	2.08963911084798	0.112842147813849
"chr9-107"	"chr9"	107000001	108000000	"."	1000000	2.02220577350111	2.0721568627451	1.93677555321391	2.01037939648671	0.0684610994474965
"chr9-108"	"chr9"	108000001	109000000	"."	1000000	2.13619541080681	2.12705882352941	2.12434141201264	2.12919854878296	0.00620992270269978
"chr9-109"	"chr9"	109000001	110000000	"."	1000000	2.13619541080681	2.11137254901961	2.04847207586934	2.09868001189858	0.0452180411679284
"chr9-110"	"chr9"	110000001	111000000	"."	1000000	2.02516654330126	2.08313725490196	2.05479452054795	2.05436610625039	0.0289877302488608
"chr9-111"	"chr9"	111000001	112000000	"."	1000000	1.92746113989637	1.96392156862745	2.26132771338251	2.05090347396878	0.183142324751677
"chr9-112"	"chr9"	112000001	113000000	"."	1000000	2.03108808290155	2.11764705882353	2.10115911485775	2.08329808552761	0.0459605956740579
"chr9-113"	"chr9"	113000001	114000000	"."	1000000	2.11250925240563	2.10980392156863	2.13698630136986	2.11976649178137	0.0149740136714349
"chr9-114"	"chr9"	114000001	115000000	"."	1000000	2.16728349370836	1.9843137254902	2.17070600632244	2.107434408507	0.106639370487836
"chr9-115"	"chr9"	115000001	116000000	"."	1000000	2.05773501110289	2.08	1.92202318229715	2.01991939780001	0.0855083866646062
