""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"mean"	"sd"
"chr10-28"	"chr10"	28000001	29000000	"."	1000000	2.16208251473477	1.89830508474576	1.80397727272727	1.75247524752475	2.02646153846154	2.10369068541301	2.02475247524752	2.04566929133858	2.21954161640531	2.12435233160622	2.11921568627451	2.08851422550053	2.05390835579515	1.85673892554194	1.89971070395371	2.18278750952018	1.90757855822551	2.07871485943775	2.15544041450777	2.02652196299799	0.135112953482848
"chr10-29"	"chr10"	29000001	30000000	"."	1000000	2.07072691552063	2.02372881355932	2.01988636363636	2.0990099009901	2.02153846153846	2.13708260105448	2.23762376237624	1.97952755905512	2.02895054282268	1.97631384159882	2.20392156862745	1.91570073761855	1.94878706199461	1.99622997172479	2.09643201542912	2.03351104341203	2.05730129390018	2.06907630522088	2.10880829015544	2.05390300264396	0.0815615714500799
"chr10-30"	"chr10"	30000001	31000000	"."	1000000	2.12770137524558	2.04067796610169	1.88352272727273	1.62376237623762	2.08492307692308	1.95694200351494	2.03712871287129	2.1007874015748	1.92762364294331	2.039970392302	2.08313725490196	2.21285563751317	1.97304582210243	2.08671065032988	1.88042430086789	1.996953541508	2.14787430683919	1.95983935742972	2.31347150259067	2.02512379205631	0.146258137441302
"chr10-31"	"chr10"	31000001	32000000	"."	1000000	2.03438113948919	1.90169491525424	1.90340909090909	1.82178217821782	2.09292307692308	1.95166959578207	2.01237623762376	1.98582677165354	1.8962605548854	1.82235381199112	2.10352941176471	2.21917808219178	2.22641509433962	2.0923656927427	1.91513982642237	2.1020563594821	1.97412199630314	2.05140562248996	2.10621761658031	2.01121616184453	0.118779780091337
"chr10-32"	"chr10"	32000001	33000000	"."	1000000	2.01277013752456	2.01694915254237	2.125	1.9009900990099	1.95569230769231	1.98681898066784	2.15594059405941	1.83149606299213	1.81905910735826	1.9659511472983	2.02509803921569	2.08851422550053	1.92452830188679	2.01696512723845	2.03857280617165	1.97410510281797	1.95748613678373	2.00481927710843	1.90673575129534	1.98460486090335	0.0873237132004342
"chr10-33"	"chr10"	33000001	34000000	"."	1000000	2.1139489194499	2.07457627118644	1.98295454545455	1.97029702970297	2.07323076923077	2.04217926186292	2.08168316831683	2.07874015748031	1.87213510253317	1.89933382679497	2.09254901960784	2.12855637513172	1.96765498652291	1.96606974552309	2.02121504339441	2.09444021325209	2.19408502772643	2.05140562248996	1.86010362694301	2.02974519540023	0.0900451184561836
"chr10-34"	"chr10"	34000001	35000000	"."	1000000	2.04420432220039	2.23728813559322	1.9375	1.96039603960396	1.91076923076923	2.04745166959578	2.05445544554455	1.87244094488189	2.14716525934861	2.0059215396003	2.04235294117647	2.10326659641728	1.84636118598383	1.97926484448633	2.01542912246866	1.98629093678599	2.01478743068392	2.0144578313253	1.96113989637306	2.00952333541257	0.0918969206170791
"chr10-35"	"chr10"	35000001	36000000	"."	1000000	2.13457760314342	1.99322033898305	2.02840909090909	2.20792079207921	1.98215384615385	1.9402460456942	1.98019801980198	2.02992125984252	1.87937273823884	2.04589193190229	2.13647058823529	2.08851422550053	1.89487870619946	1.97737983034873	1.87078109932498	1.85529322162986	2.17375231053604	1.98393574297189	2.10362694300518	2.01613391234213	0.104330694104154
"chr10-36"	"chr10"	36000001	37000000	"."	1000000	2.00884086444008	1.9728813559322	2.22727272727273	1.97029702970297	1.91384615384615	1.98506151142355	1.86386138613861	1.91496062992126	1.83112183353438	1.82975573649149	1.98901960784314	1.84193888303477	1.8733153638814	2.05843543826579	2.03664416586307	2.0974866717441	1.97412199630314	1.8714859437751	1.95077720207254	1.95848023692034	0.101798075841594
"chr10-37"	"chr10"	37000001	38000000	"."	1000000	2.03634577603143	2.05423728813559	2.04261363636364	1.88118811881188	1.96923076923077	2.16520210896309	2.01732673267327	2.00472440944882	1.91314837153197	2.04885270170244	2.13019607843137	1.93677555321391	2.01347708894879	2.15268614514609	2.05014464802314	2.05483625285605	2.14972273567468	2.0289156626506	2.13730569948187	2.04141735670102	0.081022476834099
"chr10-38"	"chr10"	38000001	39000000	"."	1000000	2.1434184675835	2.16610169491525	2.03693181818182	2.14851485148515	2.12923076923077	2.13268892794376	2.12376237623762	2.14173228346457	1.8962605548854	1.99259807549963	2.10196078431373	2.07165437302424	2.19676549865229	2.06409048067861	2.01735776277724	2.07159177456207	2.10166358595194	2.09317269076305	2.22538860103627	2.09762554585194	0.0762385714782322
"chr10-39"	"chr10"	39000001	40000000	"."	1000000	1.35461689587426	1.75932203389831	1.55965909090909	1.04950495049505	1.27507692307692	1.43936731107206	1.37376237623762	1.42204724409449	1.43546441495778	1.50851221317543	1.53254901960784	1.62697576396207	1.44204851752022	1.66446748350613	1.48891031822565	1.5049504950495	1.60628465804067	1.49076305220884	1.76943005181347	1.48966909545923	0.167512838875233
"chr10-40"	"chr10"	40000001	41000000	"."	1000000	2.7328094302554	3.47118644067797	2.99431818181818	3.01980198019802	2.57661538461538	2.68365553602812	2.70544554455446	2.93858267716535	2.14475271411339	2.97557364914878	2.83450980392157	4.87671232876712	3.11320754716981	4.062205466541	3.13018322082932	3.07387661843107	3.10351201478743	3.5855421686747	3.99740932642487	3.15894210705905	0.622588130919933
"chr10-41"	"chr10"	41000001	42000000	"."	1000000	3.08055009823183	2.63050847457627	2.67045454545455	2.35643564356436	2.74953846153846	2.92091388400703	2.44554455445545	3.24724409448819	2.10132689987937	2.92820133234641	2.88627450980392	3.26659641728135	2.9622641509434	3.11781338360038	2.50916104146577	3.11652703731912	2.7634011090573	2.95261044176707	3.15025906735751	2.83450658669146	0.318881193988155
"chr10-42"	"chr10"	42000001	43000000	"."	1000000	2.88899803536346	2.67796610169492	2.43465909090909	4.02970297029703	2.91138461538462	2.89103690685413	2.83910891089109	2.94488188976378	3.00361881785283	3.26720947446336	5.68313725490196	2.99262381454162	3.57681940700809	3.82092365692743	3.30183220829315	3.41507996953542	2.95748613678373	2.85301204819277	2.64507772020725	3.21760836999293	0.720145345933494
"chr10-43"	"chr10"	43000001	44000000	"."	1000000	2.08447937131631	1.82372881355932	1.98863636363636	2.17821782178218	2.11446153846154	2.06326889279438	2.28712871287129	2.25669291338583	2.10615199034982	2.07549962990378	2.10980392156863	2.09062170706006	2.20485175202156	2.0320452403393	2.10221793635487	1.89337395277989	2.29944547134935	2.04819277108434	1.99740932642487	2.09243305931809	0.121848554564126
"chr10-44"	"chr10"	44000001	45000000	"."	1000000	2.02750491159136	2.41694915254237	2.06818181818182	1.75247524752475	2.16061538461538	2.15553602811951	2.34653465346535	2.10708661417323	1.8021712907117	1.98815692079941	2.05333333333333	2.10326659641728	2.14824797843666	2.05843543826579	2.04050144648023	2.11576542269612	2.14232902033272	1.98393574297189	1.95854922279793	2.07524085386615	0.154551904751921
"chr10-45"	"chr10"	45000001	46000000	"."	1000000	2.15029469548134	2.26101694915254	1.99715909090909	1.89108910891089	2.00861538461538	2.11335676625659	1.99257425742574	1.97007874015748	2.1037394451146	2.07253886010363	1.94666666666667	2.05479452054795	2.27493261455526	2.05655042412818	1.94599807135969	1.98476770753998	2.12014787430684	1.96947791164659	2.03367875647668	2.04986725501869	0.102610486927638
"chr10-46"	"chr10"	46000001	47000000	"."	1000000	2.14734774066798	2.00338983050847	2.23011363636364	2.01980198019802	2.11446153846154	2.09666080843585	2.19554455445545	2.01732283464567	2.00965018094089	2.08734270910437	2.21019607843137	3.4668071654373	2.26954177897574	2.14891611687088	2.23336547733848	2.07006854531607	2.1645101663586	2.06586345381526	2.81865284974093	2.22997670768771	0.348837176069168
"chr10-47"	"chr10"	47000001	48000000	"."	1000000	2.08939096267191	2.41694915254237	1.98295454545455	1.86138613861386	2.05169230769231	1.92003514938489	2.05445544554455	1.81889763779528	1.88419782870929	1.74537379718727	1.84627450980392	2.49104320337197	1.83288409703504	1.82469368520264	1.98649951783992	1.91469916222391	2.10351201478743	1.90200803212851	2.22020725388601	1.99721865483556	0.200548021968586
"chr10-48"	"chr10"	48000001	49000000	"."	1000000	2.12573673870334	2.34237288135593	2.05397727272727	2.16831683168317	2.13230769230769	2.14674868189807	2.08168316831683	2.08818897637795	2.03860072376357	2.0059215396003	2.12078431372549	2.07376185458377	1.90835579514825	2.04712535344015	2.03471552555448	2.11576542269612	2.11460258780037	2.06907630522088	2.14507772020725	2.09542733605847	0.085138984096416
"chr10-49"	"chr10"	49000001	50000000	"."	1000000	2.12475442043222	2.03389830508475	1.95454545454545	2.13861386138614	2.12861538461538	2.14323374340949	2.03960396039604	2.04409448818898	2.20989143546442	2.02220577350111	2.17882352941176	2.11169652265543	2.09973045822102	2.06032045240339	1.85342333654773	1.85376999238385	2.04436229205176	1.99839357429719	2.01036269430052	2.05528103575245	0.0966182482067711
"chr10-50"	"chr10"	50000001	51000000	"."	1000000	2.05206286836935	2.0135593220339	2.00852272727273	1.92079207920792	2.10276923076923	2.04305799648506	1.88118811881188	2.02047244094488	2.16887816646562	2.12287194670614	1.96235294117647	2.21707060063224	2.02695417789757	1.95664467483506	2.12536162005786	1.94364051789794	1.909426987061	2.00160642570281	2.11917098445596	2.03138967509388	0.0923553245074984
"chr10-51"	"chr10"	51000001	52000000	"."	1000000	1.83005893909627	1.95593220338983	1.98011363636364	2.23762376237624	1.92369230769231	1.93848857644991	1.69306930693069	1.88976377952756	1.85524728588661	1.80310880829016	1.93725490196078	1.90937829293994	2.12129380053908	1.91140433553252	2.2198649951784	2.2010662604722	1.8354898336414	1.89236947791165	1.80051813471503	1.94398624415233	0.150124666153447
"chr10-52"	"chr10"	52000001	53000000	"."	1000000	1.94499017681729	2.04067796610169	2.02556818181818	2.17821782178218	1.83630769230769	1.94200351493849	1.8960396039604	1.9244094488189	1.94692400482509	1.89785344189489	2.13647058823529	1.89041095890411	2.08625336927224	2.03770028275212	2.12921890067502	2.04265041888804	1.90203327171904	2.01285140562249	1.81088082901554	1.98323483570256	0.10414397449956
"chr10-53"	"chr10"	53000001	54000000	"."	1000000	1.83300589390963	2.20338983050847	2.07386363636364	1.94059405940594	1.85907692307692	1.83304042179262	1.86386138613861	1.94173228346457	1.90349819059107	2.06365655070318	1.93725490196078	1.70495258166491	2.11320754716981	1.88501413760603	1.96142719382835	2.03960396039604	1.90203327171904	2.01285140562249	1.93523316062176	1.94775249139705	0.116295331885365
"chr10-54"	"chr10"	54000001	55000000	"."	1000000	1.77504911591356	2.11525423728814	1.92329545454545	2.20792079207921	1.77907692307692	1.88576449912127	1.64851485148515	1.78582677165354	1.98311218335344	1.89785344189489	1.84627450980392	1.78714436248683	2.04312668463612	1.91517436380773	2.09257473481196	2.08987052551409	1.84288354898336	1.93092369477912	1.83678756476684	1.91507517157903	0.143118674389212
"chr10-55"	"chr10"	55000001	56000000	"."	1000000	1.67976424361493	2.07457627118644	2.18465909090909	2.00990099009901	1.77784615384615	1.7231985940246	1.67326732673267	1.71023622047244	2.04583835946924	1.76757957068838	1.77882352941176	1.6754478398314	1.70619946091644	1.85108388312912	2.05593056894889	1.89489718202589	1.8354898336414	1.99196787148594	1.68911917098446	1.84872769270623	0.163475013875343
"chr10-56"	"chr10"	56000001	57000000	"."	1000000	1.88212180746562	2.03389830508475	2.13920454545455	1.96039603960396	1.86276923076923	1.83831282952548	1.7029702970297	1.71023622047244	1.92521109770808	1.88897113249445	1.77725490196078	1.75763962065332	1.98382749326146	1.91517436380773	2.12150433944069	1.78979436405179	1.8354898336414	2.01927710843374	1.89637305699482	1.89686455725547	0.125146382630505
"chr10-57"	"chr10"	57000001	58000000	"."	1000000	1.83202357563851	2.02372881355932	2.10227272727273	2.07920792079208	1.87876923076923	1.93585237258348	1.84158415841584	1.90393700787402	2.05548854041013	2	1.89019607843137	1.80821917808219	2.13477088948787	1.94910461828464	1.94792671166827	1.9025133282559	1.69316081330869	1.95020080321285	1.83678756476684	1.93503917541126	0.112205934102487
"chr10-58"	"chr10"	58000001	59000000	"."	1000000	1.95186640471513	2.05084745762712	1.92329545454545	2.22772277227723	1.94461538461538	1.98945518453427	2.01237623762376	2.0251968503937	2.02412545235223	2.01184307920059	2.0078431372549	2.17492096944152	2.07277628032345	1.9679547596607	2.03857280617165	2.05483625285605	1.9630314232902	2.06746987951807	1.98445595854922	2.02595819710267	0.0753389816688672
"chr10-59"	"chr10"	59000001	60000000	"."	1000000	1.93123772102161	2.09830508474576	2.11363636363636	2.57425742574257	1.91938461538462	2.00087873462214	2.05445544554455	2.13385826771654	2.12303980699638	1.93042190969652	2.12705882352941	2.07165437302424	2.1644204851752	2.00942507068803	2.09257473481196	1.91012947448591	1.86876155268022	2.04979919678715	2.02331606217617	2.06297974465607	0.151725726653666
"chr10-60"	"chr10"	60000001	61000000	"."	1000000	1.89980353634578	2.3864406779661	1.95170454545455	2	1.91692307692308	1.94288224956063	2.11633663366337	1.9748031496063	2.14234016887817	2.06069578090303	1.87137254901961	2.15595363540569	2.06199460916442	2.0923656927427	1.99614271938284	2.09444021325209	1.85582255083179	2.10281124497992	2.00518134715026	2.03305338848581	0.125341192636146
"chr10-61"	"chr10"	61000001	62000000	"."	1000000	1.79960707269155	1.96610169491525	2.04545454545455	2.23762376237624	2.05907692307692	1.89894551845343	1.8490099009901	1.95275590551181	2.04101326899879	1.97039230199852	1.94196078431373	1.96206533192835	1.95956873315364	2.00754005655042	1.95949855351977	2.09444021325209	2.02957486136784	2.01124497991968	2.17357512953368	1.99786576515823	0.102531770666731
"chr10-62"	"chr10"	62000001	63000000	"."	1000000	1.99607072691552	2.19661016949153	2.07102272727273	1.64356435643564	2.04430769230769	2.0219683655536	1.97277227722772	2.03149606299213	2.1351025331725	1.94670614359734	2.05490196078431	1.99157007376185	2.07008086253369	2.05843543826579	1.86113789778206	1.95582635186596	2.05545286506469	1.92931726907631	1.83678756476684	1.99332270204568	0.120770948045792
"chr10-63"	"chr10"	63000001	64000000	"."	1000000	2.0147347740668	1.83050847457627	1.97727272727273	2.06930693069307	2.01476923076923	1.90773286467487	2.05445544554455	2.1007874015748	2.06755126658625	1.97335307179867	1.88392156862745	2.22550052687039	2.13477088948787	1.97737983034873	2	2.12338156892612	1.95009242144177	2.10441767068273	2.19170984455959	2.03166560571063	0.102932043086434
"chr10-64"	"chr10"	64000001	65000000	"."	1000000	1.88998035363458	1.87457627118644	2.10511363636364	1.94059405940594	1.90338461538462	1.91739894551845	1.91831683168317	1.97322834645669	2.08685162846803	2.00296076980015	1.92470588235294	1.84404636459431	1.95956873315364	1.94344957587182	2.18900675024108	2.00609291698401	1.89279112754159	2.085140562249	1.92487046632124	1.96747778090586	0.0907948342045026
"chr10-65"	"chr10"	65000001	66000000	"."	1000000	1.88899803536346	1.91864406779661	1.92045454545455	1.82178217821782	1.75323076923077	1.83040421792619	1.67079207920792	1.86771653543307	1.86007237635706	1.94226498889711	1.78352941176471	1.76606954689146	1.89487870619946	1.96418473138549	1.98649951783992	1.99390708301599	1.81330868761553	1.99518072289157	1.79274611398964	1.86656127976202	0.0910224617947274
"chr10-66"	"chr10"	66000001	67000000	"."	1000000	1.76522593320236	1.95593220338983	1.85227272727273	2.03960396039604	1.86276923076923	1.84358523725835	1.80940594059406	1.74173228346457	1.94451145958987	1.89045151739452	1.99686274509804	1.77449947312961	1.92183288409704	1.98303487276155	1.91899710703954	1.87509520182788	1.87985212569316	1.86024096385542	1.87823834196891	1.88390232677909	0.0795748669982412
"chr10-67"	"chr10"	67000001	68000000	"."	1000000	2.0049115913556	2.15254237288136	2.05965909090909	2.26732673267327	1.90461538461538	1.9622144112478	1.88366336633663	2.00314960629921	1.87213510253317	2.03700962250185	1.98274509803922	1.9536354056902	1.87870619946092	1.91328934967012	1.99228543876567	1.95582635186596	1.84473197781885	2.06104417670683	1.96113989637306	1.98371743030233	0.103037704728028
"chr10-68"	"chr10"	68000001	69000000	"."	1000000	1.94597249508841	2.08474576271186	1.81818181818182	1.86138613861386	1.91015384615385	1.87434094903339	1.92574257425743	1.76062992125984	1.9372738238842	2.0680977054034	1.9356862745098	2.06322444678609	1.90835579514825	2	1.80906460945034	1.93450114242193	1.92606284658041	2.07389558232932	2.18134715025907	1.94835067800386	0.107503589133351
"chr10-69"	"chr10"	69000001	70000000	"."	1000000	2.13163064833006	2.0135593220339	2.18181818181818	2.66336633663366	2.17107692307692	2.12478031634446	2.22772277227723	2.18110236220472	2.00241254523522	2.04441154700222	2.16156862745098	2.2550052687039	2.02695417789757	2.1262959472196	1.94406943105111	2.06397562833206	2.18669131238447	1.99839357429719	2.05440414507772	2.13469679301954	0.154599798554695
