""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"mean"	"sd"
"chr9-110"	"chr9"	110000001	111000000	"."	1000000	2.04619565217391	1.93968253968254	2.13793103448276	1.95697848924462	2.03004694835681	2.04255319148936	2.26526315789474	2.04466019417476	1.88014981273408	2	1.87628865979381	2.01997724363885	0.112693963563893
"chr9-111"	"chr9"	111000001	112000000	"."	1000000	2.63858695652174	2.18095238095238	3.02848575712144	2.25312656328164	2.58779342723005	2.78085106382979	2.80252631578947	2.52427184466019	2.21123595505618	2.28804751299183	2.04498594189316	2.48553306539344	0.311926566100558
"chr9-112"	"chr9"	112000001	113000000	"."	1000000	2.94836956521739	2.6984126984127	3.37031484257871	2.72136068034017	2.86760563380282	2.94468085106383	2.75705263157895	2.71844660194175	2.5063670411985	2.37416481069042	2.25492033739456	2.74197233583816	0.304204475182456
"chr9-113"	"chr9"	113000001	114000000	"."	1000000	3.60597826086957	3.86349206349206	3.95802098950525	4.22011005502751	3.14929577464789	3.50425531914894	2.78231578947368	3.18834951456311	2.57078651685393	2.51818856718634	2.62043111527648	3.27102036054952	0.602593742453134
"chr9-114"	"chr9"	114000001	115000000	"."	1000000	4.28532608695652	3.91746031746032	3.6191904047976	4.13406703351676	3.02723004694836	3.08936170212766	2.80926315789474	3.07961165048544	2.67265917602996	2.43355605048255	2.83973758200562	3.26431483715505	0.624496282293333
"chr9-115"	"chr9"	115000001	116000000	"."	1000000	1.55434782608696	1.61904761904762	1.33133433283358	1.50675337668834	1.40845070422535	1.45531914893617	1.34231578947368	1.55145631067961	1.52808988764045	1.88121752041574	1.81255857544517	1.54462646286115	0.174760241767622
"chr9-116"	"chr9"	116000001	117000000	"."	1000000	2.11684782608696	2.03492063492063	1.56221889055472	2.17908954477239	1.91173708920188	1.90425531914894	1.48042105263158	1.86796116504854	2.13033707865169	2.08463251670379	2.26054358013121	1.9575422452593	0.248023437530588
"chr9-117"	"chr9"	117000001	118000000	"."	1000000	1.66304347826087	1.63492063492063	1.30434782608696	1.76088044022011	1.6112676056338	1.48297872340426	1.21768421052632	1.74563106796117	1.74232209737828	1.79361544172235	2.08059981255858	1.63975375806121	0.238959429245965
"chr9-118"	"chr9"	118000001	119000000	"."	1000000	1.09239130434783	1.11428571428571	1.00449775112444	1.00250125062531	1.07417840375587	1.08510638297872	1.152	1.21553398058252	1.31535580524345	1.50853749072012	1.47891283973758	1.18575462940014	0.176576572080428
"chr9-119"	"chr9"	119000001	120000000	"."	1000000	1.70108695652174	1.86984126984127	1.37031484257871	1.79089544772386	1.64694835680751	1.61063829787234	1.42147368421053	1.7378640776699	1.8247191011236	1.82776540460282	2.10684161199625	1.71894445917714	0.207138418371792
"chr9-120"	"chr9"	120000001	121000000	"."	1000000	3.04347826086957	2.83174603174603	3.04347826086957	3.22361180590295	2.64788732394366	2.80851063829787	2.45557894736842	2.66019417475728	2.50337078651685	2.28656273199703	2.53795688847235	2.73112507734014	0.287835427491593
"chr9-121"	"chr9"	121000001	122000000	"."	1000000	4	3.98730158730159	4.10194902548726	4.23811905952977	3.16995305164319	3.38936170212766	3.05515789473684	3.06796116504854	2.28314606741573	2.44394951744618	2.56607310215558	3.30027019753567	0.702119841512695
"chr9-122"	"chr9"	122000001	123000000	"."	1000000	2.95380434782609	2.85396825396825	3.16341829085457	2.95747873936968	2.76244131455399	2.77659574468085	2.72	2.6368932038835	2.27715355805243	2.24053452115813	2.44985941893158	2.70837703575264	0.288968684344568
"chr9-123"	"chr9"	123000001	124000000	"."	1000000	3.08152173913043	3.05396825396825	3.39430284857571	3.1975987993997	2.59718309859155	2.68723404255319	2.58357894736842	2.59223300970874	2.38202247191011	2.48255382331106	2.24742268041237	2.75451088317541	0.368367781114145
"chr9-124"	"chr9"	124000001	125000000	"."	1000000	4.13315217391304	4.93015873015873	4.94452773613193	4.73236618309155	3.13802816901408	3.70851063829787	3.80463157894737	3.19805825242718	2.57677902621723	2.59836674090572	2.57357075913777	3.66710454438568	0.928788425388487
"chr9-125"	"chr9"	125000001	126000000	"."	1000000	3.0570652173913	3.0984126984127	4.07496251874063	3.05552776388194	2.93896713615023	3.30425531914894	3.37515789473684	3.0504854368932	2.34007490636704	2.34149962880475	2.39925023430178	3.00324170498449	0.513913060392462
"chr9-126"	"chr9"	126000001	127000000	"."	1000000	4.44565217391304	4.49206349206349	5.00149925037481	4.66233116558279	3.28075117370892	3.48085106382979	3.52	3.08932038834951	2.67865168539326	2.48997772828508	2.74601686972821	3.62610136283899	0.882597741322643
"chr9-127"	"chr9"	127000001	128000000	"."	1000000	5.27445652173913	5.67619047619048	5.87106446776612	5.71485742871436	3.49295774647887	3.8063829787234	3.85347368421053	3.4621359223301	2.67116104868914	2.78841870824053	2.77975632614808	4.12644139174825	1.26600530940031
"chr9-128"	"chr9"	128000001	129000000	"."	1000000	5.50271739130435	6.16190476190476	7.46626686656672	6.4752376188094	3.79530516431925	4.57659574468085	4.65010526315789	4.04271844660194	2.84194756554307	2.96213808463252	2.81724461105904	4.66292559259816	1.57656597441273
"chr9-129"	"chr9"	129000001	130000000	"."	1000000	6.26358695652174	6.53968253968254	7.30734632683658	6.75937968984492	3.71267605633803	4.71063829787234	4.72252631578947	4.13009708737864	2.58426966292135	2.80178173719376	2.72539831302718	4.75067118030969	1.73548581386559
"chr9-130"	"chr9"	130000001	131000000	"."	1000000	5.44565217391304	6.36190476190476	6.64467766116941	6.3791895947974	3.5887323943662	4.27021276595745	4.57431578947368	3.70097087378641	2.74007490636704	2.84484038604306	2.79287722586692	4.48576804851322	1.50890868507726
"chr9-131"	"chr9"	131000001	132000000	"."	1000000	5.03260869565217	5.46031746031746	5.85907046476762	5.28864432216108	3.41971830985915	4.21702127659574	4.22568421052632	3.53398058252427	2.69063670411985	2.79584261321455	2.87347703842549	4.12700015256034	1.14993692563792
"chr9-132"	"chr9"	132000001	133000000	"."	1000000	4.26358695652174	4.75238095238095	5.12743628185907	4.7583791895948	3.14929577464789	3.58085106382979	3.45094736842105	3.15728155339806	2.70561797752809	2.58500371195249	2.68791002811621	3.65624462347728	0.921531198064501
"chr9-133"	"chr9"	133000001	134000000	"."	1000000	7.01358695652174	7.23492063492063	7.50524737631184	7.80590295147574	3.74272300469484	4.5063829787234	4.69726315789474	3.86796116504854	2.8749063670412	2.72011878247958	2.96532333645736	4.99403061014269	2.00623332794945
"chr9-134"	"chr9"	134000001	135000000	"."	1000000	6.9320652173913	7.95555555555556	8.31184407796102	8.38819409704852	3.85164319248826	4.26595744680851	4.73094736842105	3.62912621359223	2.7625468164794	2.60579064587973	2.82849109653233	5.11474197528708	2.32453531558728
"chr9-135"	"chr9"	135000001	136000000	"."	1000000	6.51358695652174	6.94285714285714	7.34932533733133	7.44572286143072	3.51173708920188	4.41063829787234	4.39073684210526	3.57669902912621	2.77602996254682	2.67112100965108	2.92596063730084	4.77403774235867	1.91404025980248
"chr9-136"	"chr9"	136000001	137000000	"."	1000000	8.02717391304348	9.4984126984127	9.50224887556222	9.41070535267634	3.85164319248826	4.56808510638298	4.98021052631579	4.18834951456311	2.84943820224719	2.85374907201188	3.15463917525773	5.71678687536015	2.79774114797829
"chr9-137"	"chr9"	137000001	138000000	"."	1000000	6.26902173913043	7.53650793650794	7.85907046476762	7.65582791395698	3.64131455399061	4.18936170212766	4.67705263157895	4.00776699029126	2.78801498127341	2.75723830734967	2.74226804123711	4.9203132056556	2.04485544600351
"chr9-138"	"chr9"	138000001	138394717	"."	394717	1.2554347826087	1.44444444444444	1.42128935532234	1.31865932966483	0.955868544600939	1.06382978723404	1.01221052631579	0.821359223300971	0.831460674157303	0.786933927245731	0.862230552952202	1.07033828616794	0.248646453733727
"chr10-0"	"chr10"	1	1000000	"."	1000000	3.89945652173913	4.08571428571429	4.57271364317841	3.70785392696348	2.96713615023474	2.91063829787234	3.13094736842105	3.0252427184466	2.63820224719101	2.39346696362287	2.57357075913777	3.26408571659288	0.700185746601892
"chr10-1"	"chr10"	1000001	2000000	"."	1000000	3.86413043478261	4.28571428571429	4.63268365817091	3.91595797898949	2.99530516431925	3.25957446808511	3.11410526315789	2.74174757281553	2.50187265917603	2.48403860430586	2.70103092783505	3.31783281975928	0.744584961847048
"chr10-2"	"chr10"	2000001	3000000	"."	1000000	2.13586956521739	2.31111111111111	2.19490254872564	2.09104552276138	2.36619718309859	2.06170212765957	1.80884210526316	1.96116504854369	2.29662921348315	2.04305864884929	2.20243673851921	2.13390543756656	0.16464210241962
"chr10-3"	"chr10"	3000001	4000000	"."	1000000	3.26358695652174	3.06031746031746	3.35532233883058	3.41970985492746	3.13051643192488	2.91276595744681	2.49094736842105	2.50485436893204	2.51086142322097	2.48997772828508	2.54545454545455	2.88039222129842	0.381195397208562
"chr10-4"	"chr10"	4000001	5000000	"."	1000000	1.65489130434783	1.82857142857143	1.56521739130435	1.84692346173087	2.02065727699531	1.59148936170213	1.55284210526316	1.8621359223301	1.97453183520599	2.05493689680772	1.98875351452671	1.81281368170778	0.191203488439065
"chr10-5"	"chr10"	5000001	6000000	"."	1000000	3.39945652173913	3.31746031746032	3.62818590704648	3.41570785392696	2.75117370892019	2.7531914893617	3.01810526315789	2.60194174757282	2.44194756554307	2.41425389755011	2.29428303655108	2.91233702807543	0.466627146875395
"chr10-6"	"chr10"	6000001	7000000	"."	1000000	3.19836956521739	3.24761904761905	3.43028485757121	3.08154077038519	2.84319248826291	2.89148936170213	2.76547368421053	2.63106796116505	2.44644194756554	2.5003711952487	2.4817244611059	2.86523412182306	0.338352030068603
"chr10-7"	"chr10"	7000001	8000000	"."	1000000	2.70652173913043	2.86666666666667	3.15142428785607	2.75737868934467	2.69107981220657	2.92553191489362	2.43873684210526	2.9631067961165	2.48988764044944	2.33110616184113	2.52296157450797	2.71312746591985	0.251595148667448
"chr10-8"	"chr10"	8000001	9000000	"."	1000000	1.91032608695652	1.93333333333333	2.03898050974513	2.09104552276138	1.91173708920188	1.91063829787234	1.75326315789474	1.94757281553398	2.11086142322097	1.9524870081663	2.04686035613871	1.96428232734775	0.102180485233272
"chr10-9"	"chr10"	9000001	10000000	"."	1000000	1.11413043478261	1.06031746031746	1.55322338830585	1.15057528764382	1.27887323943662	1.32978723404255	1.47536842105263	1.50097087378641	1.39325842696629	1.60504825538233	1.40768509840675	1.35174892001121	0.182978751081287
"chr10-10"	"chr10"	10000001	11000000	"."	1000000	1.6820652173913	1.65714285714286	1.59820089955022	1.81090545272636	1.81971830985915	1.71914893617021	1.568	1.88543689320388	1.89513108614232	1.91685226429102	1.97938144329897	1.77563485088876	0.138405044365964
"chr10-11"	"chr10"	11000001	12000000	"."	1000000	3.54891304347826	3.48888888888889	3.49625187406297	3.37168584292146	2.89953051643192	2.9468085106383	2.90189473684211	2.70679611650485	2.49887640449438	2.42019302152932	2.56232427366448	2.9856512026779	0.425422970558983
"chr10-12"	"chr10"	12000001	13000000	"."	1000000	4.05978260869565	3.79047619047619	5.18140929535232	4.16008004002001	3.1981220657277	3.77234042553191	3.92252631578947	3.5126213592233	2.76104868913858	2.69636228656273	2.71227741330834	3.61518606271147	0.753060861629283
"chr10-13"	"chr10"	13000001	14000000	"."	1000000	3.55434782608696	3.44444444444444	4.18590704647676	3.40370185092546	3.05727699530516	3.59787234042553	3.27915789473684	3.23300970873786	2.60823970037453	2.33110616184113	2.60918462980319	3.20947714537799	0.532736526050602
"chr10-14"	"chr10"	14000001	15000000	"."	1000000	3.1195652173913	3.19365079365079	2.95652173913043	2.76338169084542	2.65915492957746	2.89787234042553	2.34947368421053	2.89902912621359	2.42247191011236	2.46622123236823	2.57357075913777	2.75462849300577	0.284197379335456
"chr10-15"	"chr10"	15000001	16000000	"."	1000000	2.73369565217391	2.67301587301587	3.31034482758621	2.84742371185593	2.47511737089202	2.98723404255319	2.60378947368421	2.46407766990291	2.20374531835206	2.24201930215293	2.31490159325211	2.62321498503831	0.336685311610101
"chr10-16"	"chr10"	16000001	17000000	"."	1000000	2.16576086956522	2.22857142857143	2.42578710644678	2.18109054527264	2.27417840375587	2.41489361702128	2.06484210526316	2.28543689320388	2.20524344569288	2.04008908685969	2.29990627928772	2.23507270735823	0.123541113253419
"chr10-17"	"chr10"	17000001	18000000	"."	1000000	2.11684782608696	2.26349206349206	2.80059970014993	2.17108554277139	2.52582159624413	2.60212765957447	2.26021052631579	2.51650485436893	2.1123595505618	2.26429101707498	2.25866916588566	2.35381904568419	0.223419232971342
"chr10-18"	"chr10"	18000001	19000000	"."	1000000	2.21195652173913	2.01904761904762	2.4287856071964	1.99899949974988	2.34929577464789	2.49574468085106	2.54989473684211	2.30097087378641	2.05093632958802	1.98812175204157	2.00749765698219	2.21829555022475	0.216447196718171
"chr10-19"	"chr10"	19000001	20000000	"."	1000000	1.30434782608696	1.25396825396825	1.40029985007496	1.25662831415708	1.35023474178404	1.46170212765957	1.78189473684211	1.5495145631068	1.49962546816479	1.79213066072754	1.59137769447048	1.47652038518569	0.190110524595168
"chr10-20"	"chr10"	20000001	21000000	"."	1000000	1.39402173913043	1.41269841269841	1.37331334332834	1.6088044022011	1.56807511737089	1.52978723404255	1.58821052631579	1.78834951456311	1.79176029962547	1.82331106161841	1.88003748828491	1.61439719447086	0.182569881040491
"chr10-21"	"chr10"	21000001	22000000	"."	1000000	2.58967391304348	2.73015873015873	3.52923538230885	2.53526763381691	2.63474178403756	2.71914893617021	2.96757894736842	2.67766990291262	2.24868913857678	2.25389755011136	2.37300843486411	2.65991548666991	0.360070803014366
"chr10-22"	"chr10"	22000001	23000000	"."	1000000	2.38315217391304	1.92380952380952	2.20689655172414	2.08304152076038	2.43568075117371	2.34893617021277	2.35957894736842	2.18058252427184	2.15580524344569	2.15441722345954	2.10121836925961	2.21210172721806	0.154693384181399
"chr10-23"	"chr10"	23000001	24000000	"."	1000000	2.05434782608696	2.17142857142857	2.27586206896552	2.11305652826413	2.05821596244131	2.13191489361702	2.28884210526316	2.23106796116505	2.29962546816479	2.10393466963623	2.02999062792877	2.15984424390559	0.0996299011100324
"chr10-24"	"chr10"	24000001	25000000	"."	1000000	2.57065217391304	2.64761904761905	2.82458770614693	2.62731365682841	2.56338028169014	2.70851063829787	2.53305263157895	2.39611650485437	2.4059925093633	2.02821083890126	2.18744142455483	2.49935249215892	0.231697590510507
"chr10-25"	"chr10"	25000001	26000000	"."	1000000	1.82336956521739	1.5968253968254	1.66116941529235	1.67483741870935	1.67511737089202	1.65531914893617	1.93347368421053	1.78058252427184	1.80674157303371	1.94060876020787	1.94376757263355	1.77198294820274	0.127803373001915
"chr10-26"	"chr10"	26000001	27000000	"."	1000000	2.5	2.34285714285714	3.29235382308846	2.3831915957979	2.55399061032864	2.49574468085106	2.67621052631579	2.62912621359223	2.21423220973783	2.10393466963623	2.31302717900656	2.50042442283744	0.314691486117366
"chr10-27"	"chr10"	27000001	28000000	"."	1000000	2.14402173913043	2.00634920634921	2.66566716641679	2.07703851925963	2.36244131455399	2.44255319148936	2.39663157894737	2.37864077669903	2.23370786516854	2.21380846325167	2.07122774133083	2.27200796023608	0.197298744606784
"chr10-28"	"chr10"	28000001	29000000	"."	1000000	2.70923913043478	2.68253968253968	3.02548725637181	2.53726863431716	2.63849765258216	2.70212765957447	2.80589473684211	2.67184466019417	2.28464419475655	2.35189309576837	2.1593252108716	2.59716017402299	0.248656172499993
"chr10-29"	"chr10"	29000001	30000000	"."	1000000	2.86141304347826	3.13968253968254	2.94452773613193	3.12756378189095	3.02535211267606	3.0531914893617	2.56673684210526	2.81941747572816	2.5498127340824	2.25538233110616	2.49484536082474	2.80344776791529	0.294823845801063
"chr10-30"	"chr10"	30000001	31000000	"."	1000000	3.36413043478261	3.26666666666667	3.29835082458771	3.27163581790895	2.85633802816901	3.31276595744681	3.12926315789474	2.93592233009709	2.44644194756554	2.34446919079436	2.47610121836926	2.97291687038934	0.388371751345129
"chr10-31"	"chr10"	31000001	32000000	"."	1000000	2.10869565217391	2.2031746031746	2.15292353823088	2.04102051025513	2.03943661971831	2.31276595744681	2.48757894736842	2.12427184466019	2.01048689138577	1.99257609502598	1.97375820056232	2.13151716909112	0.15534051797855
"chr10-32"	"chr10"	32000001	33000000	"."	1000000	2.28804347826087	2.04761904761905	2.49475262368816	2.26713356678339	2.15586854460094	2.42978723404255	2.85978947368421	2.13592233009709	2.0689138576779	2.24944320712695	1.74507966260544	2.24930482056241	0.28572287124058
"chr10-33"	"chr10"	33000001	34000000	"."	1000000	2.33423913043478	2.26031746031746	2.08995502248876	2.28114057028514	2.4056338028169	2.4	1.89978947368421	2.25825242718447	2.22921348314607	2.04899777282851	2.38800374882849	2.23595844472862	0.161534639686613
"chr10-34"	"chr10"	34000001	35000000	"."	1000000	2.63586956521739	2.56190476190476	2.8455772113943	2.59129564782391	2.45070422535211	2.54468085106383	2.42021052631579	2.75145631067961	2.14831460674157	2.32071269487751	2.37488284910965	2.51323720458913	0.198400535887504
"chr10-35"	"chr10"	35000001	36000000	"."	1000000	2.80978260869565	2.46349206349206	2.98650674662669	2.57528764382191	2.60093896713615	2.78297872340426	2.90526315789474	2.60194174757282	2.34606741573034	2.30734966592428	2.37300843486411	2.61387428865118	0.232130669558348
"chr10-36"	"chr10"	36000001	37000000	"."	1000000	1.75	1.85714285714286	2.21289355322339	1.56678339169585	1.93427230046948	2.27872340425532	2.15578947368421	2.22912621359223	1.9565543071161	1.84409799554566	1.79381443298969	1.96174526633771	0.229628457851854
