""	"Chr"	"Start"	"End"	"Strand"	"Length"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"mean"	"sd"
"chr9-105"	"chr9"	105000001	106000000	"."	1000000	2.13471502590674	2.05647058823529	2.12644889357218	1.99460916442049	1.95098963242224	2.07907425265188	1.99086062452399	2.12569316081331	2.04979919678715	2.0565178377037	0.0667308661235485
"chr9-106"	"chr9"	106000001	107000000	"."	1000000	2.20873427091044	1.9843137254902	2.07586933614331	2.07547169811321	1.90951932139491	1.93828351012536	2.04722010662605	2.12939001848429	2.15903614457831	2.05864868131845	0.100356157645311
"chr9-107"	"chr9"	107000001	108000000	"."	1000000	2.02220577350111	2.0721568627451	1.93677555321391	1.95687331536388	2.08482563619227	2	2.05635948210206	1.9630314232902	1.9566265060241	2.00542828360363	0.0558026319641791
"chr9-108"	"chr9"	108000001	109000000	"."	1000000	2.13619541080681	2.12705882352941	2.12434141201264	2.04851752021563	1.99811498586239	2.01542912246866	1.96953541507997	2.14232902033272	2.03694779116466	2.06649661127477	0.066618380163679
"chr9-109"	"chr9"	109000001	110000000	"."	1000000	2.13619541080681	2.11137254901961	2.04847207586934	2.1078167115903	2.04147031102733	2.06750241080039	1.97562833206398	2.12199630314233	2.10120481927711	2.07907321373302	0.0508056537828669
"chr9-110"	"chr9"	110000001	111000000	"."	1000000	2.02516654330126	2.08313725490196	2.05479452054795	2.12938005390836	1.9679547596607	1.93828351012536	2.05178979436405	1.91497227356747	2.0995983935743	2.02945301155016	0.0742857965036055
"chr9-111"	"chr9"	111000001	112000000	"."	1000000	1.92746113989637	1.96392156862745	2.26132771338251	2.00808625336927	2.02262016965127	2.04050144648023	2.01066260472201	1.818853974122	2.07228915662651	2.01396933631974	0.119095631077751
"chr9-112"	"chr9"	112000001	113000000	"."	1000000	2.03108808290155	2.11764705882353	2.10115911485775	1.92183288409704	2.09048067860509	1.99035679845709	1.98019801980198	1.9630314232902	2.00642570281124	2.02246886262727	0.0677188526768995
"chr9-113"	"chr9"	113000001	114000000	"."	1000000	2.11250925240563	2.10980392156863	2.13698630136986	1.93261455525606	2.10179076343073	2.01157184185149	2.06854531607007	2.07763401109057	1.96787148594378	2.05770304988742	0.0709819596715634
"chr9-114"	"chr9"	114000001	115000000	"."	1000000	2.16728349370836	1.9843137254902	2.17070600632244	1.99730458221024	2.15080113100848	2.01542912246866	1.95887281035796	2.30499075785582	1.93895582329317	2.07651749474615	0.125548560264334
"chr9-115"	"chr9"	115000001	116000000	"."	1000000	2.05773501110289	2.08	1.92202318229715	2.19676549865229	2.11498586239397	2.12343297974928	2.09291698400609	2.16820702402957	1.98714859437751	2.0825794596232	0.0856634761855118
"chr9-116"	"chr9"	116000001	117000000	"."	1000000	2.1480384900074	1.9843137254902	2.1854583772392	1.90026954177898	1.96606974552309	1.98457087753134	1.98781416603199	2.24029574861368	2.07710843373494	2.0526599006612	0.115526194741384
"chr9-117"	"chr9"	117000001	118000000	"."	1000000	2.00444115470022	2.13960784313725	2.10537407797682	2.1266846361186	1.96041470311027	2.08293153326905	1.89337395277989	2.13308687615527	1.98875502008032	2.04829664414752	0.0889676834582447
"chr9-118"	"chr9"	118000001	119000000	"."	1000000	2.14951887490748	1.94352941176471	1.94520547945205	2.1644204851752	1.93402450518379	2.07135969141755	1.93450114242193	1.95563770794824	1.98232931726908	2.00894740172667	0.0941250435201663
"chr9-119"	"chr9"	119000001	120000000	"."	1000000	2.119911176906	2.08627450980392	2.11380400421496	2.00539083557951	1.98491988689915	2.00771456123433	2.18278750952018	2.12384473197782	2.08192771084337	2.07850832521992	0.0662176761318525
"chr9-120"	"chr9"	120000001	121000000	"."	1000000	2.039970392302	2.23058823529412	2.17913593256059	2.04043126684636	2.12064090480679	2.03664416586307	1.89032749428789	2.11275415896488	2.07871485943775	2.08102304559594	0.0976248826535575
"chr9-121"	"chr9"	121000001	122000000	"."	1000000	1.97631384159882	2.09254901960784	2.23393045310854	1.90296495956873	1.93025447690858	2.03664416586307	2.00761614623001	2.03327171903882	2.03373493975904	2.02747552463149	0.0968128110221577
"chr9-122"	"chr9"	122000001	123000000	"."	1000000	1.920059215396	2.11764705882353	2.05900948366702	1.87870619946092	2.00188501413761	1.91321118611379	2.11881188118812	1.93345656192237	1.96626506024096	1.98989462899448	0.0899477542199021
"chr9-123"	"chr9"	123000001	124000000	"."	1000000	1.99555884529978	2.1443137254902	2.0695468914647	2.0377358490566	2.10179076343073	1.95949855351977	2.01980198019802	2.01293900184843	2.05461847389558	2.0439782315782	0.0561745232820493
"chr9-124"	"chr9"	124000001	125000000	"."	1000000	2.07253886010363	1.98745098039216	1.94942044257113	2.23450134770889	2.13383600377003	1.94021215043394	2.11881188118812	1.96118299445471	1.99196787148594	2.04332472578984	0.10201069308083
"chr9-125"	"chr9"	125000001	126000000	"."	1000000	2.06217616580311	2.16470588235294	2.19388830347734	2.07816711590297	1.88312912346843	2.14464802314368	1.98933739527799	2.0184842883549	1.9855421686747	2.05778649627289	0.0999308538870634
"chr9-126"	"chr9"	126000001	127000000	"."	1000000	2.05033308660252	2.09098039215686	2.17492096944152	2.15094339622642	2.10179076343073	1.98071359691418	1.99238385376999	2.08502772643253	1.9855421686747	2.0680706615166	0.0713439247948075
"chr9-127"	"chr9"	127000001	128000000	"."	1000000	2.15988156920799	2.04862745098039	2.04425711275026	1.99730458221024	2.15080113100848	2.09643201542912	2.1035795887281	2.11460258780037	1.86506024096386	2.06450514211987	0.091211169711889
"chr9-128"	"chr9"	128000001	129000000	"."	1000000	2.119911176906	1.93882352941176	1.85669125395153	2.19407008086253	1.96229971724788	1.8900675024108	1.93754760091394	2.22920517560074	1.99196787148594	2.0133982120879	0.1344955994653
"chr9-129"	"chr9"	129000001	130000000	"."	1000000	2.19096965210955	2.1756862745098	2.03793466807165	1.90026954177898	2.0301602262017	1.86306653809065	2.03960396039604	2.23844731977819	1.91004016064257	2.0429087046199	0.136165638538106
"chr9-130"	"chr9"	130000001	131000000	"."	1000000	2.11695040710585	2.20235294117647	2.16016859852476	1.98652291105121	1.96606974552309	1.79942140790743	2.04569687738005	1.9815157116451	2.00160642570281	2.02892278066853	0.120802765452116
"chr9-131"	"chr9"	131000001	132000000	"."	1000000	1.98519615099926	2.28392156862745	2.15173867228662	2.2533692722372	2.16211121583412	1.87078109932498	1.93145468392993	2.20702402957486	1.92931726907631	2.08610155132119	0.156868160335936
"chr9-132"	"chr9"	132000001	133000000	"."	1000000	1.98667653589933	2.04549019607843	2.22760800842993	2.08355795148248	2.11121583411876	1.83606557377049	1.85376999238385	2.20887245841035	1.95020080321285	2.03371748375405	0.140328510943212
"chr9-133"	"chr9"	133000001	134000000	"."	1000000	1.98963730569948	2.17725490196078	2.07797681770285	2.06469002695418	2.00377002827521	1.94792671166827	1.7958872810358	2.15711645101664	1.95020080321285	2.01827336972512	0.117441478359029
"chr9-134"	"chr9"	134000001	135000000	"."	1000000	2.09178386380459	2.17411764705882	2.03582718651212	1.98382749326146	1.99434495758718	1.91321118611379	1.96801218583397	2.10166358595194	1.89236947791165	2.0172397315595	0.0922759494741151
"chr9-135"	"chr9"	135000001	136000000	"."	1000000	2.039970392302	2.11450980392157	1.89462592202318	2.0377358490566	2.03393025447691	1.97685631629701	2.02894135567403	2.2181146025878	1.91164658634538	2.02848123140939	0.0986420251996989
"chr9-136"	"chr9"	136000001	137000000	"."	1000000	2.05773501110289	2.01411764705882	1.85247629083246	1.94878706199461	2	1.78206364513018	2.02132520944402	2.17560073937153	1.85542168674699	1.96750303240906	0.121502932469987
"chr9-137"	"chr9"	137000001	138000000	"."	1000000	2.11250925240563	2.00470588235294	2.05479452054795	1.92183288409704	2.07351555136664	2.02314368370299	2.06092916984006	2.24029574861368	1.95502008032129	2.04963853036091	0.0928943832601942
"chr9-138"	"chr9"	138000001	138394717	"."	394717	0.636565507031828	0.610196078431373	0.807165437302424	0.68733153638814	0.744580584354383	0.709739633558341	0.706778370144707	0.646950092421442	0.575100401606426	0.680489737915451	0.0714581913151716
"chr10-0"	"chr10"	1	1000000	"."	1000000	1.94374537379719	2.11450980392157	2.18967334035827	2.02695417789757	2.29783223374175	2.09643201542912	2.11576542269612	2.02587800369686	2.01927710843374	2.09222971999691	0.105397328469484
"chr10-1"	"chr10"	1000001	2000000	"."	1000000	1.97187268689859	2.0156862745098	2.2086406743941	2.03234501347709	2.17907634307257	2.06943105110897	2.11119573495811	2.17005545286506	1.91807228915663	2.07515283560455	0.0997918479865188
"chr10-2"	"chr10"	2000001	3000000	"."	1000000	1.99259807549963	2.12862745098039	1.91991570073762	2.09164420485175	1.85673892554194	2.10221793635487	2.01980198019802	2.13123844731978	1.8570281124498	2.01109009265931	0.111430418074696
"chr10-3"	"chr10"	3000001	4000000	"."	1000000	2.06365655070318	1.97490196078431	2.0927291886196	2.05121293800539	2.04901036757776	2.09064609450337	2.13252094440213	2.12199630314233	1.96465863453815	2.0601481091418	0.0587962812793473
"chr10-4"	"chr10"	4000001	5000000	"."	1000000	2.07698001480385	2.07529411764706	1.8840885142255	1.99191374663073	2.22431668237512	1.96335583413693	1.91469916222391	1.99815157116451	2.05301204819277	2.02020129904449	0.101964362808364
"chr10-5"	"chr10"	5000001	6000000	"."	1000000	2.10066617320503	1.98901960784314	2.00842992623815	2.07547169811321	1.91705937794533	1.86499517839923	1.96496572734196	1.95933456561922	1.93895582329317	1.97987756422205	0.0742377889652033
"chr10-6"	"chr10"	6000001	7000000	"."	1000000	2.07846039970392	2.23686274509804	2.0927291886196	2.07547169811321	1.79453345900094	1.82835101253616	1.97410510281797	2.17929759704251	1.93253012048193	2.02137125815714	0.150621350957124
"chr10-7"	"chr10"	7000001	8000000	"."	1000000	2.0059215396003	2.16941176470588	2.06322444678609	1.97304582210243	1.90197926484449	1.98071359691418	1.87814166031988	1.95378927911275	1.87791164658635	1.97823766899693	0.0942518959700167
"chr10-8"	"chr10"	8000001	9000000	"."	1000000	2.23242042931162	2.04235294117647	2.09062170706006	2.01347708894879	1.83411875589067	2.00771456123433	2.15079969535415	1.95009242144177	2.03855421686747	2.04001686858726	0.114066126171374
"chr10-9"	"chr10"	9000001	10000000	"."	1000000	2.07549962990378	2.0721568627451	1.95574288724974	2.06199460916442	1.88312912346843	1.88235294117647	2.13861386138614	1.82809611829945	2.08674698795181	1.99825922459392	0.112066373815934
"chr10-10"	"chr10"	10000001	11000000	"."	1000000	1.94374537379719	2.00470588235294	2.07165437302424	1.80323450134771	2.02073515551367	1.88621022179364	1.92079207920792	1.98890942698706	2.00642570281124	1.96071252409284	0.0813652509858546
"chr10-11"	"chr10"	11000001	12000000	"."	1000000	2.13767579570688	2.10980392156863	2.05690200210748	1.99191374663073	2.01885014137606	2.19672131147541	2.15232292460015	2.13678373382625	2.085140562249	2.09845712661562	0.0664135528119984
"chr10-12"	"chr10"	12000001	13000000	"."	1000000	2.02664692820133	2.04705882352941	2.20442571127503	1.99730458221024	2.07351555136664	2.0327868852459	1.83244478293983	2.01293900184843	2.03212851405622	2.028805642297	0.0955299489648779
"chr10-13"	"chr10"	13000001	14000000	"."	1000000	2.06217616580311	2.11764705882353	2.05900948366702	1.98921832884097	2.17907634307257	2.04050144648023	1.97562833206398	2.11829944547135	2.13654618473896	2.07534475432908	0.0681504612732585
"chr10-14"	"chr10"	14000001	15000000	"."	1000000	2.00296076980015	1.99686274509804	2.13277133825079	2.04312668463612	2.00188501413761	1.99421407907425	2.10814927646611	2.09981515711645	1.92289156626506	2.03363073676051	0.0679793920260812
"chr10-15"	"chr10"	15000001	16000000	"."	1000000	2.01924500370096	1.89019607843137	2.1854583772392	1.99730458221024	2.15268614514609	2.08486017357763	2.01218583396801	1.98890942698706	2.00481927710843	2.03729609981878	0.0902215215037579
"chr10-16"	"chr10"	16000001	17000000	"."	1000000	2.05773501110289	1.96078431372549	1.96838777660695	2.02425876010782	2.10933081998115	2.10028929604629	2.11576542269612	2.04621072088725	1.88273092369478	2.02949922720541	0.0789995673951932
"chr10-17"	"chr10"	17000001	18000000	"."	1000000	2.05477424130274	1.97803921568627	2.14963119072708	2.0377358490566	2.11121583411876	2.0327868852459	1.98933739527799	1.83364140480591	2.00160642570281	2.0209742713249	0.0898415940160114
"chr10-18"	"chr10"	18000001	19000000	"."	1000000	2.10954848260548	1.9921568627451	1.95995785036881	2.02964959568733	2.02450518378888	2.05785920925747	2.06854531607007	2.0184842883549	1.94377510040161	2.02272020991996	0.0524982694950702
"chr10-19"	"chr10"	19000001	20000000	"."	1000000	2.01036269430052	1.91058823529412	1.97260273972603	1.86253369272237	1.97549481621112	2.12150433944069	2.06092916984006	1.84842883548983	1.89879518072289	1.96235996708307	0.0917134815164126
"chr10-20"	"chr10"	20000001	21000000	"."	1000000	2.01924500370096	2.01098039215686	1.96628029504742	2.17250673854447	2.04712535344015	1.9672131147541	2.02284843869002	1.96487985212569	1.89879518072289	2.00776381879806	0.0759421743392061
"chr10-21"	"chr10"	21000001	22000000	"."	1000000	1.98223538119911	1.89019607843137	2.18756585879874	2.02425876010782	1.91517436380773	1.85535197685632	1.97715156130998	1.84473197781885	1.94538152610442	1.95800527604826	0.104881919826487
"chr10-22"	"chr10"	22000001	23000000	"."	1000000	1.94374537379719	2.02823529411765	2.03582718651212	1.95687331536388	1.91517436380773	1.79942140790743	2.07311500380807	2.06284658040665	1.97911646586345	1.97715055462046	0.0862881924474559
"chr10-23"	"chr10"	23000001	24000000	"."	1000000	2.0340488527017	1.93725490196078	1.8609062170706	2.20754716981132	2.07917059377945	2.05593056894889	2.01827875095202	2.09242144177449	2.07068273092369	2.03958235865811	0.0979071035097259
"chr10-24"	"chr10"	24000001	25000000	"."	1000000	1.9259807549963	2.08941176470588	1.95995785036881	1.86253369272237	1.96229971724788	2.11378977820636	2.07463823305407	1.93160813308688	1.95020080321285	1.98560230306682	0.0860274133832792
"chr10-25"	"chr10"	25000001	26000000	"."	1000000	1.91413767579571	2.12235294117647	1.77871443624868	1.96765498652291	1.94721960414703	2.18514946962392	2.03046458492003	1.95933456561922	2.0289156626506	1.99266043630051	0.118509092013462
"chr10-26"	"chr10"	26000001	27000000	"."	1000000	1.88749074759437	1.95294117647059	2.14963119072708	2.02156334231806	1.96418473138549	1.93056894889103	2.06549885757807	2.03142329020333	2.12208835341365	2.01393229317574	0.0882233319872636
"chr10-27"	"chr10"	27000001	28000000	"."	1000000	2.06069578090303	2.05019607843137	2.04004214963119	2.06199460916442	2.10933081998115	1.94214079074253	1.93602437166794	1.81515711645102	2.00481927710843	2.00226677712012	0.090269041800004
"chr10-28"	"chr10"	28000001	29000000	"."	1000000	2.12435233160622	2.11921568627451	2.08851422550053	2.05390835579515	1.85673892554194	1.89971070395371	2.18278750952018	1.90757855822551	2.07871485943775	2.03461346176172	0.116385479948658
"chr10-29"	"chr10"	29000001	30000000	"."	1000000	1.97631384159882	2.20392156862745	1.91570073761855	1.94878706199461	1.99622997172479	2.09643201542912	2.03351104341203	2.05730129390018	2.06907630522088	2.03303042661405	0.0869959770167699
"chr10-30"	"chr10"	30000001	31000000	"."	1000000	2.039970392302	2.08313725490196	2.21285563751317	1.97304582210243	2.08671065032988	1.88042430086789	1.996953541508	2.14787430683919	1.95983935742972	2.0423123626438	0.102308671856245
"chr10-31"	"chr10"	31000001	32000000	"."	1000000	1.82235381199112	2.10352941176471	2.21917808219178	2.22641509433962	2.0923656927427	1.91513982642237	2.1020563594821	1.97412199630314	2.05140562248996	2.0562850997475	0.133476403183936
"chr10-32"	"chr10"	32000001	33000000	"."	1000000	1.9659511472983	2.02509803921569	2.08851422550053	1.92452830188679	2.01696512723845	2.03857280617165	1.97410510281797	1.95748613678373	2.00481927710843	1.99956001822462	0.0494913068563801
"chr10-33"	"chr10"	33000001	34000000	"."	1000000	1.89933382679497	2.09254901960784	2.12855637513172	1.96765498652291	1.96606974552309	2.02121504339441	2.09444021325209	2.19408502772643	2.05140562248996	2.04614554004927	0.0921541326185077
"chr10-34"	"chr10"	34000001	35000000	"."	1000000	2.0059215396003	2.04235294117647	2.10326659641728	1.84636118598383	1.97926484448633	2.01542912246866	1.98629093678599	2.01478743068392	2.0144578313253	2.00090360321423	0.0683502037103031
"chr10-35"	"chr10"	35000001	36000000	"."	1000000	2.04589193190229	2.13647058823529	2.08851422550053	1.89487870619946	1.97737983034873	1.87078109932498	1.85529322162986	2.17375231053604	1.98393574297189	2.00298862851656	0.116260661948184
"chr10-36"	"chr10"	36000001	37000000	"."	1000000	1.82975573649149	1.98901960784314	1.84193888303477	1.8733153638814	2.05843543826579	2.03664416586307	2.0974866717441	1.97412199630314	1.8714859437751	1.95246708968911	0.100777151526419
"chr10-37"	"chr10"	37000001	38000000	"."	1000000	2.04885270170244	2.13019607843137	1.93677555321391	2.01347708894879	2.15268614514609	2.05014464802314	2.05483625285605	2.14972273567468	2.0289156626506	2.06284520740523	0.0707623305976434
"chr10-38"	"chr10"	38000001	39000000	"."	1000000	1.99259807549963	2.10196078431373	2.07165437302424	2.19676549865229	2.06409048067861	2.01735776277724	2.07159177456207	2.10166358595194	2.09317269076305	2.07898389180253	0.0577782431142119
"chr10-39"	"chr10"	39000001	40000000	"."	1000000	1.50851221317543	1.53254901960784	1.62697576396207	1.44204851752022	1.66446748350613	1.48891031822565	1.5049504950495	1.60628465804067	1.49076305220884	1.54060683569959	0.0744577655196006
"chr10-40"	"chr10"	40000001	41000000	"."	1000000	2.97557364914878	2.83450980392157	4.87671232876712	3.11320754716981	4.062205466541	3.13018322082932	3.07387661843107	3.10351201478743	3.5855421686747	3.41725809091898	0.661453908328848
"chr10-41"	"chr10"	41000001	42000000	"."	1000000	2.92820133234641	2.88627450980392	3.26659641728135	2.9622641509434	3.11781338360038	2.50916104146577	3.11652703731912	2.7634011090573	2.95261044176707	2.94476104706497	0.220717674569163
